Id:ID¿Type¿SubType¿FunctionContext¿IdentifierName¿Raw¿InternalStructure¿Location¿Code¿Label:LABEL
995¿Program¿¿-1¿¿¿¿{"start":{"line":1,"column":0},"end":{"line":154,"column":2},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/ps_0.0.2/ps_1.0.0.js"}¿¿Program
1466¿Identifier¿¿1702¿on¿¿¿{"start":{"line":97,"column":8},"end":{"line":97,"column":10},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/ps_0.0.2/ps_1.0.0.js"}¿¿Identifier
1467¿Literal¿string¿1702¿¿'close'¿¿{"start":{"line":97,"column":11},"end":{"line":97,"column":18},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/ps_0.0.2/ps_1.0.0.js"}¿¿Literal
1468¿Identifier¿¿1702¿v136¿¿¿¿¿Identifier
1469¿ExpressionStatement¿¿1702¿¿¿¿{"start":{"line":97,"column":2},"end":{"line":105,"column":5},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/ps_0.0.2/ps_1.0.0.js"}¿¿ExpressionStatement
1470¿Identifier¿¿1702¿v137¿¿¿¿¿Identifier
1471¿BlockStatement¿¿1702¿¿¿¿{"start":{"line":84,"column":41},"end":{"line":106,"column":2},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/ps_0.0.2/ps_1.0.0.js"}¿¿BlockStatement
1472¿VariableDeclarator¿¿1700¿v139¿¿¿{"start":{"line":84,"column":8},"end":{"line":106,"column":3},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/ps_0.0.2/ps_1.0.0.js"}¿¿VariableDeclarator
1473¿NewExpression¿¿1700¿¿¿¿{"start":{"line":84,"column":8},"end":{"line":106,"column":3},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/ps_0.0.2/ps_1.0.0.js"}¿¿NewExpression
1474¿Identifier¿¿1700¿Promise¿¿¿{"start":{"line":84,"column":12},"end":{"line":84,"column":19},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/ps_0.0.2/ps_1.0.0.js"}¿¿Identifier
1475¿Identifier¿¿1700¿v138¿¿¿¿¿Identifier
1476¿ReturnStatement¿¿1700¿¿¿¿{"start":{"line":84,"column":1},"end":{"line":106,"column":4},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/ps_0.0.2/ps_1.0.0.js"}¿¿ReturnStatement
1477¿Identifier¿¿1700¿v139¿¿¿¿¿Identifier
1478¿BlockStatement¿¿1700¿¿¿¿{"start":{"line":83,"column":31},"end":{"line":107,"column":1},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/ps_0.0.2/ps_1.0.0.js"}¿¿BlockStatement
1479¿VariableDeclarator¿¿1680¿isValidPid¿¿¿{"start":{"line":109,"column":6},"end":{"line":113,"column":1},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/ps_0.0.2/ps_1.0.0.js"}¿¿VariableDeclarator
1480¿ArrowFunctionExpression¿¿1680¿¿¿¿{"start":{"line":109,"column":19},"end":{"line":113,"column":1},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/ps_0.0.2/ps_1.0.0.js"}¿¿ArrowFunctionExpression
1481¿Identifier¿¿0¿pid¿¿¿{"start":{"line":109,"column":20},"end":{"line":109,"column":23},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/ps_0.0.2/ps_1.0.0.js"}¿¿Identifier
1482¿VariableDeclarator¿¿1713¿int¿¿¿{"start":{"line":110,"column":7},"end":{"line":110,"column":30},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/ps_0.0.2/ps_1.0.0.js"}¿¿VariableDeclarator
1483¿CallExpression¿¿1713¿¿¿¿{"start":{"line":110,"column":13},"end":{"line":110,"column":30},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/ps_0.0.2/ps_1.0.0.js"}¿¿CallExpression
1484¿Identifier¿¿1713¿parseInt¿¿¿{"start":{"line":110,"column":13},"end":{"line":110,"column":21},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/ps_0.0.2/ps_1.0.0.js"}¿¿Identifier
1485¿Identifier¿¿1713¿pid¿¿¿{"start":{"line":110,"column":22},"end":{"line":110,"column":25},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/ps_0.0.2/ps_1.0.0.js"}¿¿Identifier
1486¿Literal¿number¿1713¿¿10¿¿{"start":{"line":110,"column":27},"end":{"line":110,"column":29},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/ps_0.0.2/ps_1.0.0.js"}¿¿Literal
1487¿VariableDeclarator¿¿1713¿v140¿¿¿{"start":{"line":112,"column":10},"end":{"line":112,"column":20},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/ps_0.0.2/ps_1.0.0.js"}¿¿VariableDeclarator
1488¿CallExpression¿¿1713¿¿¿¿{"start":{"line":112,"column":10},"end":{"line":112,"column":20},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/ps_0.0.2/ps_1.0.0.js"}¿¿CallExpression
1489¿Identifier¿¿1713¿isNaN¿¿¿{"start":{"line":112,"column":10},"end":{"line":112,"column":15},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/ps_0.0.2/ps_1.0.0.js"}¿¿Identifier
1490¿Identifier¿¿1713¿int¿¿¿{"start":{"line":112,"column":16},"end":{"line":112,"column":19},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/ps_0.0.2/ps_1.0.0.js"}¿¿Identifier
1491¿VariableDeclarator¿¿1713¿v141¿¿¿{"start":{"line":112,"column":8},"end":{"line":112,"column":20},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/ps_0.0.2/ps_1.0.0.js"}¿¿VariableDeclarator
1492¿UnaryExpression¿!¿1713¿¿¿¿{"start":{"line":112,"column":8},"end":{"line":112,"column":20},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/ps_0.0.2/ps_1.0.0.js"}¿¿UnaryExpression
1493¿Identifier¿¿1713¿v140¿¿¿¿¿Identifier
1494¿VariableDeclarator¿¿1713¿v142¿¿¿{"start":{"line":112,"column":24},"end":{"line":112,"column":35},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/ps_0.0.2/ps_1.0.0.js"}¿¿VariableDeclarator
1495¿CallExpression¿¿1713¿¿¿¿{"start":{"line":112,"column":24},"end":{"line":112,"column":35},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/ps_0.0.2/ps_1.0.0.js"}¿¿CallExpression
1496¿Identifier¿¿1713¿String¿¿¿{"start":{"line":112,"column":24},"end":{"line":112,"column":30},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/ps_0.0.2/ps_1.0.0.js"}¿¿Identifier
1497¿Identifier¿¿1713¿int¿¿¿{"start":{"line":112,"column":31},"end":{"line":112,"column":34},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/ps_0.0.2/ps_1.0.0.js"}¿¿Identifier
1498¿VariableDeclarator¿¿1713¿v143¿¿¿{"start":{"line":112,"column":40},"end":{"line":112,"column":51},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/ps_0.0.2/ps_1.0.0.js"}¿¿VariableDeclarator
1499¿CallExpression¿¿1713¿¿¿¿{"start":{"line":112,"column":40},"end":{"line":112,"column":51},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/ps_0.0.2/ps_1.0.0.js"}¿¿CallExpression
1500¿Identifier¿¿1713¿String¿¿¿{"start":{"line":112,"column":40},"end":{"line":112,"column":46},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/ps_0.0.2/ps_1.0.0.js"}¿¿Identifier
1501¿Identifier¿¿1713¿pid¿¿¿{"start":{"line":112,"column":47},"end":{"line":112,"column":50},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/ps_0.0.2/ps_1.0.0.js"}¿¿Identifier
1502¿VariableDeclarator¿¿1713¿v144¿¿¿{"start":{"line":112,"column":24},"end":{"line":112,"column":51},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/ps_0.0.2/ps_1.0.0.js"}¿¿VariableDeclarator
1503¿BinaryExpression¿===¿1713¿¿¿¿{"start":{"line":112,"column":24},"end":{"line":112,"column":51},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/ps_0.0.2/ps_1.0.0.js"}¿¿BinaryExpression
1504¿Identifier¿¿1713¿v142¿¿¿¿¿Identifier
1505¿Identifier¿¿1713¿v143¿¿¿¿¿Identifier
1506¿VariableDeclarator¿¿1713¿v145¿¿¿{"start":{"line":112,"column":8},"end":{"line":112,"column":51},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/ps_0.0.2/ps_1.0.0.js"}¿¿VariableDeclarator
1507¿LogicalExpression¿&&¿1713¿¿¿¿{"start":{"line":112,"column":8},"end":{"line":112,"column":51},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/ps_0.0.2/ps_1.0.0.js"}¿¿LogicalExpression
1508¿Identifier¿¿1713¿v141¿¿¿¿¿Identifier
1509¿Identifier¿¿1713¿v144¿¿¿¿¿Identifier
1510¿ReturnStatement¿¿1713¿¿¿¿{"start":{"line":112,"column":1},"end":{"line":112,"column":52},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/ps_0.0.2/ps_1.0.0.js"}¿¿ReturnStatement
1511¿Identifier¿¿1713¿v145¿¿¿¿¿Identifier
1512¿BlockStatement¿¿1713¿¿¿¿{"start":{"line":109,"column":28},"end":{"line":113,"column":1},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/ps_0.0.2/ps_1.0.0.js"}¿¿BlockStatement
1513¿VariableDeclarator¿¿1680¿processPids¿¿¿{"start":{"line":115,"column":6},"end":{"line":129,"column":1},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/ps_0.0.2/ps_1.0.0.js"}¿¿VariableDeclarator
1514¿ArrowFunctionExpression¿¿1680¿¿¿¿{"start":{"line":115,"column":20},"end":{"line":129,"column":1},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/ps_0.0.2/ps_1.0.0.js"}¿¿ArrowFunctionExpression
1515¿Identifier¿¿0¿pid¿¿¿{"start":{"line":115,"column":21},"end":{"line":115,"column":24},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/ps_0.0.2/ps_1.0.0.js"}¿¿Identifier
1516¿VariableDeclarator¿¿1715¿v146¿¿¿{"start":{"line":116,"column":5},"end":{"line":116,"column":23},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/ps_0.0.2/ps_1.0.0.js"}¿¿VariableDeclarator
1517¿CallExpression¿¿1715¿¿¿¿{"start":{"line":116,"column":5},"end":{"line":116,"column":23},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/ps_0.0.2/ps_1.0.0.js"}¿¿CallExpression
1518¿MemberExpression¿¿1715¿¿¿¿{"start":{"line":116,"column":5},"end":{"line":116,"column":18},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/ps_0.0.2/ps_1.0.0.js"}¿¿MemberExpression
1519¿Identifier¿¿1715¿Array¿¿¿{"start":{"line":116,"column":5},"end":{"line":116,"column":10},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/ps_0.0.2/ps_1.0.0.js"}¿¿Identifier
1520¿Identifier¿¿1715¿isArray¿¿¿{"start":{"line":116,"column":11},"end":{"line":116,"column":18},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/ps_0.0.2/ps_1.0.0.js"}¿¿Identifier
1521¿Identifier¿¿1715¿pid¿¿¿{"start":{"line":116,"column":19},"end":{"line":116,"column":22},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/ps_0.0.2/ps_1.0.0.js"}¿¿Identifier
1522¿IfStatement¿¿1715¿¿¿¿{"start":{"line":116,"column":1},"end":{"line":122,"column":2},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/ps_0.0.2/ps_1.0.0.js"}¿¿IfStatement
1523¿Identifier¿¿1715¿v146¿¿¿¿¿Identifier
1524¿VariableDeclarator¿¿1715¿v147¿¿¿{"start":{"line":117,"column":8},"end":{"line":117,"column":29},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/ps_0.0.2/ps_1.0.0.js"}¿¿VariableDeclarator
1525¿CallExpression¿¿1715¿¿¿¿{"start":{"line":117,"column":8},"end":{"line":117,"column":29},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/ps_0.0.2/ps_1.0.0.js"}¿¿CallExpression
1526¿MemberExpression¿¿1715¿¿¿¿{"start":{"line":117,"column":8},"end":{"line":117,"column":17},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/ps_0.0.2/ps_1.0.0.js"}¿¿MemberExpression
1527¿Identifier¿¿1715¿pid¿¿¿{"start":{"line":117,"column":8},"end":{"line":117,"column":11},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/ps_0.0.2/ps_1.0.0.js"}¿¿Identifier
1528¿Identifier¿¿1715¿every¿¿¿{"start":{"line":117,"column":12},"end":{"line":117,"column":17},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/ps_0.0.2/ps_1.0.0.js"}¿¿Identifier
1529¿Identifier¿¿1715¿isValidPid¿¿¿{"start":{"line":117,"column":18},"end":{"line":117,"column":28},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/ps_0.0.2/ps_1.0.0.js"}¿¿Identifier
1530¿VariableDeclarator¿¿1715¿v148¿¿¿{"start":{"line":117,"column":6},"end":{"line":117,"column":29},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/ps_0.0.2/ps_1.0.0.js"}¿¿VariableDeclarator
1531¿UnaryExpression¿!¿1715¿¿¿¿{"start":{"line":117,"column":6},"end":{"line":117,"column":29},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/ps_0.0.2/ps_1.0.0.js"}¿¿UnaryExpression
1532¿Identifier¿¿1715¿v147¿¿¿¿¿Identifier
1533¿IfStatement¿¿1715¿¿¿¿{"start":{"line":117,"column":2},"end":{"line":119,"column":3},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/ps_0.0.2/ps_1.0.0.js"}¿¿IfStatement
1534¿Identifier¿¿1715¿v148¿¿¿¿¿Identifier
1535¿VariableDeclarator¿¿1715¿v149¿¿¿{"start":{"line":118,"column":9},"end":{"line":118,"column":60},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/ps_0.0.2/ps_1.0.0.js"}¿¿VariableDeclarator
1536¿NewExpression¿¿1715¿¿¿¿{"start":{"line":118,"column":9},"end":{"line":118,"column":60},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/ps_0.0.2/ps_1.0.0.js"}¿¿NewExpression
1537¿Identifier¿¿1715¿Error¿¿¿{"start":{"line":118,"column":13},"end":{"line":118,"column":18},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/ps_0.0.2/ps_1.0.0.js"}¿¿Identifier
1538¿Literal¿string¿1715¿¿'ps - pid must be a valid integer value'¿¿{"start":{"line":118,"column":19},"end":{"line":118,"column":59},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/ps_0.0.2/ps_1.0.0.js"}¿¿Literal
1539¿ThrowStatement¿¿1715¿¿¿¿{"start":{"line":118,"column":3},"end":{"line":118,"column":61},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/ps_0.0.2/ps_1.0.0.js"}¿¿ThrowStatement
1540¿Identifier¿¿1715¿v149¿¿¿¿¿Identifier
1541¿BlockStatement¿¿1715¿¿¿¿{"start":{"line":117,"column":31},"end":{"line":119,"column":3},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/ps_0.0.2/ps_1.0.0.js"}¿¿BlockStatement
1542¿VariableDeclarator¿¿1715¿v150¿¿¿{"start":{"line":121,"column":9},"end":{"line":121,"column":22},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/ps_0.0.2/ps_1.0.0.js"}¿¿VariableDeclarator
1543¿CallExpression¿¿1715¿¿¿¿{"start":{"line":121,"column":9},"end":{"line":121,"column":22},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/ps_0.0.2/ps_1.0.0.js"}¿¿CallExpression
1544¿MemberExpression¿¿1715¿¿¿¿{"start":{"line":121,"column":9},"end":{"line":121,"column":17},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/ps_0.0.2/ps_1.0.0.js"}¿¿MemberExpression
1545¿Identifier¿¿1715¿pid¿¿¿{"start":{"line":121,"column":9},"end":{"line":121,"column":12},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/ps_0.0.2/ps_1.0.0.js"}¿¿Identifier
1546¿Identifier¿¿1715¿join¿¿¿{"start":{"line":121,"column":13},"end":{"line":121,"column":17},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/ps_0.0.2/ps_1.0.0.js"}¿¿Identifier
1547¿Literal¿string¿1715¿¿','¿¿{"start":{"line":121,"column":18},"end":{"line":121,"column":21},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/ps_0.0.2/ps_1.0.0.js"}¿¿Literal
1548¿ReturnStatement¿¿1715¿¿¿¿{"start":{"line":121,"column":2},"end":{"line":121,"column":23},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/ps_0.0.2/ps_1.0.0.js"}¿¿ReturnStatement
1549¿Identifier¿¿1715¿v150¿¿¿¿¿Identifier
1550¿BlockStatement¿¿1715¿¿¿¿{"start":{"line":116,"column":25},"end":{"line":122,"column":2},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/ps_0.0.2/ps_1.0.0.js"}¿¿BlockStatement
1551¿VariableDeclarator¿¿1715¿v151¿¿¿{"start":{"line":124,"column":7},"end":{"line":124,"column":22},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/ps_0.0.2/ps_1.0.0.js"}¿¿VariableDeclarator
1552¿CallExpression¿¿1715¿¿¿¿{"start":{"line":124,"column":7},"end":{"line":124,"column":22},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/ps_0.0.2/ps_1.0.0.js"}¿¿CallExpression
1553¿Identifier¿¿1715¿isValidPid¿¿¿{"start":{"line":124,"column":7},"end":{"line":124,"column":17},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/ps_0.0.2/ps_1.0.0.js"}¿¿Identifier
1554¿Identifier¿¿1715¿pid¿¿¿{"start":{"line":124,"column":18},"end":{"line":124,"column":21},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/ps_0.0.2/ps_1.0.0.js"}¿¿Identifier
1555¿VariableDeclarator¿¿1715¿v152¿¿¿{"start":{"line":124,"column":5},"end":{"line":124,"column":22},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/ps_0.0.2/ps_1.0.0.js"}¿¿VariableDeclarator
1556¿UnaryExpression¿!¿1715¿¿¿¿{"start":{"line":124,"column":5},"end":{"line":124,"column":22},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/ps_0.0.2/ps_1.0.0.js"}¿¿UnaryExpression
1557¿Identifier¿¿1715¿v151¿¿¿¿¿Identifier
1558¿IfStatement¿¿1715¿¿¿¿{"start":{"line":124,"column":1},"end":{"line":126,"column":2},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/ps_0.0.2/ps_1.0.0.js"}¿¿IfStatement
1559¿Identifier¿¿1715¿v152¿¿¿¿¿Identifier
1560¿VariableDeclarator¿¿1715¿v153¿¿¿{"start":{"line":125,"column":8},"end":{"line":125,"column":59},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/ps_0.0.2/ps_1.0.0.js"}¿¿VariableDeclarator
1561¿NewExpression¿¿1715¿¿¿¿{"start":{"line":125,"column":8},"end":{"line":125,"column":59},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/ps_0.0.2/ps_1.0.0.js"}¿¿NewExpression
1562¿Identifier¿¿1715¿Error¿¿¿{"start":{"line":125,"column":12},"end":{"line":125,"column":17},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/ps_0.0.2/ps_1.0.0.js"}¿¿Identifier
1563¿Literal¿string¿1715¿¿'ps - pid must be a valid integer value'¿¿{"start":{"line":125,"column":18},"end":{"line":125,"column":58},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/ps_0.0.2/ps_1.0.0.js"}¿¿Literal
1564¿ThrowStatement¿¿1715¿¿¿¿{"start":{"line":125,"column":2},"end":{"line":125,"column":60},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/ps_0.0.2/ps_1.0.0.js"}¿¿ThrowStatement
1565¿Identifier¿¿1715¿v153¿¿¿¿¿Identifier
1566¿BlockStatement¿¿1715¿¿¿¿{"start":{"line":124,"column":24},"end":{"line":126,"column":2},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/ps_0.0.2/ps_1.0.0.js"}¿¿BlockStatement
1567¿ReturnStatement¿¿1715¿¿¿¿{"start":{"line":128,"column":1},"end":{"line":128,"column":12},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/ps_0.0.2/ps_1.0.0.js"}¿¿ReturnStatement
1568¿Identifier¿¿1715¿pid¿¿¿{"start":{"line":128,"column":8},"end":{"line":128,"column":11},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/ps_0.0.2/ps_1.0.0.js"}¿¿Identifier
1569¿BlockStatement¿¿1715¿¿¿¿{"start":{"line":115,"column":29},"end":{"line":129,"column":1},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/ps_0.0.2/ps_1.0.0.js"}¿¿BlockStatement
1570¿VariableDeclarator¿¿1680¿parseGrid¿¿¿{"start":{"line":132,"column":6},"end":{"line":154,"column":1},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/ps_0.0.2/ps_1.0.0.js"}¿¿VariableDeclarator
1571¿ArrowFunctionExpression¿¿1680¿¿¿¿{"start":{"line":132,"column":18},"end":{"line":154,"column":1},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/ps_0.0.2/ps_1.0.0.js"}¿¿ArrowFunctionExpression
1572¿Identifier¿¿0¿output¿¿¿{"start":{"line":132,"column":19},"end":{"line":132,"column":25},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/ps_0.0.2/ps_1.0.0.js"}¿¿Identifier
1573¿VariableDeclarator¿¿1720¿v154¿¿¿{"start":{"line":133,"column":5},"end":{"line":133,"column":13},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/ps_0.0.2/ps_1.0.0.js"}¿¿VariableDeclarator
1574¿UnaryExpression¿!¿1720¿¿¿¿{"start":{"line":133,"column":5},"end":{"line":133,"column":13},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/ps_0.0.2/ps_1.0.0.js"}¿¿UnaryExpression
1575¿Identifier¿¿1720¿output¿¿¿{"start":{"line":133,"column":7},"end":{"line":133,"column":13},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/ps_0.0.2/ps_1.0.0.js"}¿¿Identifier
1576¿IfStatement¿¿1720¿¿¿¿{"start":{"line":133,"column":1},"end":{"line":135,"column":2},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/ps_0.0.2/ps_1.0.0.js"}¿¿IfStatement
1577¿Identifier¿¿1720¿v154¿¿¿¿¿Identifier
1578¿VariableDeclarator¿¿1720¿v155¿¿¿{"start":{"line":134,"column":9},"end":{"line":134,"column":12},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/ps_0.0.2/ps_1.0.0.js"}¿¿VariableDeclarator
1579¿ArrayExpression¿¿1720¿¿¿¿{"start":{"line":134,"column":9},"end":{"line":134,"column":12},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/ps_0.0.2/ps_1.0.0.js"}¿¿ArrayExpression
1580¿ReturnStatement¿¿1720¿¿¿¿{"start":{"line":134,"column":2},"end":{"line":134,"column":13},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/ps_0.0.2/ps_1.0.0.js"}¿¿ReturnStatement
1581¿Identifier¿¿1720¿v155¿¿¿¿¿Identifier
1582¿BlockStatement¿¿1720¿¿¿¿{"start":{"line":133,"column":15},"end":{"line":135,"column":2},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/ps_0.0.2/ps_1.0.0.js"}¿¿BlockStatement
1583¿VariableDeclarator¿¿1720¿lines¿¿¿{"start":{"line":137,"column":7},"end":{"line":137,"column":33},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/ps_0.0.2/ps_1.0.0.js"}¿¿VariableDeclarator
1584¿CallExpression¿¿1720¿¿¿¿{"start":{"line":137,"column":15},"end":{"line":137,"column":33},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/ps_0.0.2/ps_1.0.0.js"}¿¿CallExpression
1585¿MemberExpression¿¿1720¿¿¿¿{"start":{"line":137,"column":15},"end":{"line":137,"column":27},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/ps_0.0.2/ps_1.0.0.js"}¿¿MemberExpression
1586¿Identifier¿¿1720¿output¿¿¿{"start":{"line":137,"column":15},"end":{"line":137,"column":21},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/ps_0.0.2/ps_1.0.0.js"}¿¿Identifier
