Id:ID¿Type¿SubType¿FunctionContext¿IdentifierName¿Raw¿InternalStructure¿Location¿Code¿Label:LABEL
7564¿Program¿¿-1¿¿¿¿{"start":{"line":1,"column":0},"end":{"line":955,"column":1},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/yauzl/index.js"}¿¿Program
7684¿AssignmentExpression¿=¿13276¿¿¿¿{"start":{"line":22,"column":0},"end":{"line":22,"column":47},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/yauzl/index.js"}¿¿AssignmentExpression
7685¿MemberExpression¿¿13276¿¿¿¿{"start":{"line":22,"column":0},"end":{"line":22,"column":26},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/yauzl/index.js"}¿¿MemberExpression
7686¿Identifier¿¿13276¿exports¿¿¿{"start":{"line":22,"column":0},"end":{"line":22,"column":7},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/yauzl/index.js"}¿¿Identifier
7687¿Identifier¿¿13276¿RandomAccessReader¿¿¿{"start":{"line":22,"column":8},"end":{"line":22,"column":26},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/yauzl/index.js"}¿¿Identifier
7688¿Identifier¿¿13276¿RandomAccessReader¿¿¿{"start":{"line":22,"column":29},"end":{"line":22,"column":47},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/yauzl/index.js"}¿¿Identifier
7689¿VariableDeclarator¿exported¿13276¿open¿¿¿{"start":{"line":24,"column":0},"end":{"line":43,"column":1},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/yauzl/index.js"}¿¿VariableDeclarator
7690¿FunctionExpression¿¿13276¿anon¿¿¿{"start":{"line":24,"column":0},"end":{"line":43,"column":1},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/yauzl/index.js"}¿¿FunctionExpression
7691¿Identifier¿¿0¿path¿¿¿{"start":{"line":24,"column":14},"end":{"line":24,"column":18},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/yauzl/index.js"}¿¿Identifier
7692¿Identifier¿¿0¿options¿¿¿{"start":{"line":24,"column":20},"end":{"line":24,"column":27},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/yauzl/index.js"}¿¿Identifier
7693¿Identifier¿¿0¿callback¿¿¿{"start":{"line":24,"column":29},"end":{"line":24,"column":37},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/yauzl/index.js"}¿¿Identifier
7694¿VariableDeclarator¿¿13278¿v746¿¿¿{"start":{"line":25,"column":6},"end":{"line":25,"column":20},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/yauzl/index.js"}¿¿VariableDeclarator
7695¿UnaryExpression¿typeof¿13278¿¿¿¿{"start":{"line":25,"column":6},"end":{"line":25,"column":20},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/yauzl/index.js"}¿¿UnaryExpression
7696¿Identifier¿¿13278¿options¿¿¿{"start":{"line":25,"column":13},"end":{"line":25,"column":20},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/yauzl/index.js"}¿¿Identifier
7697¿VariableDeclarator¿¿13278¿v747¿¿¿{"start":{"line":25,"column":6},"end":{"line":25,"column":35},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/yauzl/index.js"}¿¿VariableDeclarator
7698¿BinaryExpression¿===¿13278¿¿¿¿{"start":{"line":25,"column":6},"end":{"line":25,"column":35},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/yauzl/index.js"}¿¿BinaryExpression
7699¿Identifier¿¿13278¿v746¿¿¿¿¿Identifier
7700¿Literal¿string¿13278¿¿'function'¿¿{"start":{"line":25,"column":25},"end":{"line":25,"column":35},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/yauzl/index.js"}¿¿Literal
7701¿IfStatement¿¿13278¿¿¿¿{"start":{"line":25,"column":2},"end":{"line":28,"column":3},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/yauzl/index.js"}¿¿IfStatement
7702¿Identifier¿¿13278¿v747¿¿¿¿¿Identifier
7703¿ExpressionStatement¿¿13278¿¿¿¿{"start":{"line":26,"column":4},"end":{"line":26,"column":23},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/yauzl/index.js"}¿¿ExpressionStatement
7704¿AssignmentExpression¿=¿13278¿¿¿¿{"start":{"line":26,"column":4},"end":{"line":26,"column":22},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/yauzl/index.js"}¿¿AssignmentExpression
7705¿Identifier¿¿13278¿callback¿¿¿{"start":{"line":26,"column":4},"end":{"line":26,"column":12},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/yauzl/index.js"}¿¿Identifier
7706¿Identifier¿¿13278¿options¿¿¿{"start":{"line":26,"column":15},"end":{"line":26,"column":22},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/yauzl/index.js"}¿¿Identifier
7707¿ExpressionStatement¿¿13278¿¿¿¿{"start":{"line":27,"column":4},"end":{"line":27,"column":19},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/yauzl/index.js"}¿¿ExpressionStatement
7708¿AssignmentExpression¿=¿13278¿¿¿¿{"start":{"line":27,"column":4},"end":{"line":27,"column":18},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/yauzl/index.js"}¿¿AssignmentExpression
7709¿Identifier¿¿13278¿options¿¿¿{"start":{"line":27,"column":4},"end":{"line":27,"column":11},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/yauzl/index.js"}¿¿Identifier
7710¿Literal¿object¿13278¿¿null¿¿{"start":{"line":27,"column":14},"end":{"line":27,"column":18},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/yauzl/index.js"}¿¿Literal
7711¿BlockStatement¿¿13278¿¿¿¿{"start":{"line":25,"column":37},"end":{"line":28,"column":3},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/yauzl/index.js"}¿¿BlockStatement
7712¿VariableDeclarator¿¿13278¿v748¿¿¿{"start":{"line":29,"column":6},"end":{"line":29,"column":21},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/yauzl/index.js"}¿¿VariableDeclarator
7713¿BinaryExpression¿==¿13278¿¿¿¿{"start":{"line":29,"column":6},"end":{"line":29,"column":21},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/yauzl/index.js"}¿¿BinaryExpression
7714¿Identifier¿¿13278¿options¿¿¿{"start":{"line":29,"column":6},"end":{"line":29,"column":13},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/yauzl/index.js"}¿¿Identifier
7715¿Literal¿object¿13278¿¿null¿¿{"start":{"line":29,"column":17},"end":{"line":29,"column":21},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/yauzl/index.js"}¿¿Literal
7716¿IfStatement¿¿13278¿¿¿¿{"start":{"line":29,"column":2},"end":{"line":29,"column":36},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/yauzl/index.js"}¿¿IfStatement
7717¿Identifier¿¿13278¿v748¿¿¿¿¿Identifier
7718¿ExpressionStatement¿¿13278¿¿¿¿{"start":{"line":29,"column":23},"end":{"line":29,"column":36},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/yauzl/index.js"}¿¿ExpressionStatement
7719¿AssignmentExpression¿=¿13278¿¿¿¿{"start":{"line":29,"column":23},"end":{"line":29,"column":35},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/yauzl/index.js"}¿¿AssignmentExpression
7720¿Identifier¿¿13278¿options¿¿¿{"start":{"line":29,"column":23},"end":{"line":29,"column":30},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/yauzl/index.js"}¿¿Identifier
7721¿ObjectExpression¿¿13278¿¿¿¿¿¿ObjectExpression
7722¿BlockStatement¿¿13278¿¿¿¿¿¿BlockStatement
7723¿VariableDeclarator¿¿13278¿v749¿¿¿{"start":{"line":30,"column":6},"end":{"line":30,"column":23},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/yauzl/index.js"}¿¿VariableDeclarator
7724¿MemberExpression¿¿13278¿¿¿¿{"start":{"line":30,"column":6},"end":{"line":30,"column":23},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/yauzl/index.js"}¿¿MemberExpression
7725¿Identifier¿¿13278¿options¿¿¿{"start":{"line":30,"column":6},"end":{"line":30,"column":13},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/yauzl/index.js"}¿¿Identifier
7726¿Identifier¿¿13278¿autoClose¿¿¿{"start":{"line":30,"column":14},"end":{"line":30,"column":23},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/yauzl/index.js"}¿¿Identifier
7727¿VariableDeclarator¿¿13278¿v750¿¿¿{"start":{"line":30,"column":6},"end":{"line":30,"column":31},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/yauzl/index.js"}¿¿VariableDeclarator
7728¿BinaryExpression¿==¿13278¿¿¿¿{"start":{"line":30,"column":6},"end":{"line":30,"column":31},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/yauzl/index.js"}¿¿BinaryExpression
7729¿Identifier¿¿13278¿v749¿¿¿¿¿Identifier
7730¿Literal¿object¿13278¿¿null¿¿{"start":{"line":30,"column":27},"end":{"line":30,"column":31},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/yauzl/index.js"}¿¿Literal
7731¿IfStatement¿¿13278¿¿¿¿{"start":{"line":30,"column":2},"end":{"line":30,"column":58},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/yauzl/index.js"}¿¿IfStatement
7732¿Identifier¿¿13278¿v750¿¿¿¿¿Identifier
7733¿ExpressionStatement¿¿13278¿¿¿¿{"start":{"line":30,"column":33},"end":{"line":30,"column":58},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/yauzl/index.js"}¿¿ExpressionStatement
7734¿AssignmentExpression¿=¿13278¿¿¿¿{"start":{"line":30,"column":33},"end":{"line":30,"column":57},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/yauzl/index.js"}¿¿AssignmentExpression
7735¿MemberExpression¿¿13278¿¿¿¿{"start":{"line":30,"column":33},"end":{"line":30,"column":50},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/yauzl/index.js"}¿¿MemberExpression
7736¿Identifier¿¿13278¿options¿¿¿{"start":{"line":30,"column":33},"end":{"line":30,"column":40},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/yauzl/index.js"}¿¿Identifier
7737¿Identifier¿¿13278¿autoClose¿¿¿{"start":{"line":30,"column":41},"end":{"line":30,"column":50},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/yauzl/index.js"}¿¿Identifier
7738¿Literal¿boolean¿13278¿¿true¿¿{"start":{"line":30,"column":53},"end":{"line":30,"column":57},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/yauzl/index.js"}¿¿Literal
7739¿BlockStatement¿¿13278¿¿¿¿¿¿BlockStatement
7740¿VariableDeclarator¿¿13278¿v751¿¿¿{"start":{"line":31,"column":6},"end":{"line":31,"column":25},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/yauzl/index.js"}¿¿VariableDeclarator
7741¿MemberExpression¿¿13278¿¿¿¿{"start":{"line":31,"column":6},"end":{"line":31,"column":25},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/yauzl/index.js"}¿¿MemberExpression
7742¿Identifier¿¿13278¿options¿¿¿{"start":{"line":31,"column":6},"end":{"line":31,"column":13},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/yauzl/index.js"}¿¿Identifier
7743¿Identifier¿¿13278¿lazyEntries¿¿¿{"start":{"line":31,"column":14},"end":{"line":31,"column":25},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/yauzl/index.js"}¿¿Identifier
7744¿VariableDeclarator¿¿13278¿v752¿¿¿{"start":{"line":31,"column":6},"end":{"line":31,"column":33},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/yauzl/index.js"}¿¿VariableDeclarator
7745¿BinaryExpression¿==¿13278¿¿¿¿{"start":{"line":31,"column":6},"end":{"line":31,"column":33},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/yauzl/index.js"}¿¿BinaryExpression
7746¿Identifier¿¿13278¿v751¿¿¿¿¿Identifier
7747¿Literal¿object¿13278¿¿null¿¿{"start":{"line":31,"column":29},"end":{"line":31,"column":33},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/yauzl/index.js"}¿¿Literal
7748¿IfStatement¿¿13278¿¿¿¿{"start":{"line":31,"column":2},"end":{"line":31,"column":63},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/yauzl/index.js"}¿¿IfStatement
7749¿Identifier¿¿13278¿v752¿¿¿¿¿Identifier
7750¿ExpressionStatement¿¿13278¿¿¿¿{"start":{"line":31,"column":35},"end":{"line":31,"column":63},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/yauzl/index.js"}¿¿ExpressionStatement
7751¿AssignmentExpression¿=¿13278¿¿¿¿{"start":{"line":31,"column":35},"end":{"line":31,"column":62},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/yauzl/index.js"}¿¿AssignmentExpression
7752¿MemberExpression¿¿13278¿¿¿¿{"start":{"line":31,"column":35},"end":{"line":31,"column":54},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/yauzl/index.js"}¿¿MemberExpression
7753¿Identifier¿¿13278¿options¿¿¿{"start":{"line":31,"column":35},"end":{"line":31,"column":42},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/yauzl/index.js"}¿¿Identifier
7754¿Identifier¿¿13278¿lazyEntries¿¿¿{"start":{"line":31,"column":43},"end":{"line":31,"column":54},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/yauzl/index.js"}¿¿Identifier
7755¿Literal¿boolean¿13278¿¿false¿¿{"start":{"line":31,"column":57},"end":{"line":31,"column":62},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/yauzl/index.js"}¿¿Literal
7756¿BlockStatement¿¿13278¿¿¿¿¿¿BlockStatement
7757¿VariableDeclarator¿¿13278¿v753¿¿¿{"start":{"line":32,"column":6},"end":{"line":32,"column":27},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/yauzl/index.js"}¿¿VariableDeclarator
7758¿MemberExpression¿¿13278¿¿¿¿{"start":{"line":32,"column":6},"end":{"line":32,"column":27},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/yauzl/index.js"}¿¿MemberExpression
7759¿Identifier¿¿13278¿options¿¿¿{"start":{"line":32,"column":6},"end":{"line":32,"column":13},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/yauzl/index.js"}¿¿Identifier
7760¿Identifier¿¿13278¿decodeStrings¿¿¿{"start":{"line":32,"column":14},"end":{"line":32,"column":27},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/yauzl/index.js"}¿¿Identifier
7761¿VariableDeclarator¿¿13278¿v754¿¿¿{"start":{"line":32,"column":6},"end":{"line":32,"column":35},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/yauzl/index.js"}¿¿VariableDeclarator
7762¿BinaryExpression¿==¿13278¿¿¿¿{"start":{"line":32,"column":6},"end":{"line":32,"column":35},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/yauzl/index.js"}¿¿BinaryExpression
7763¿Identifier¿¿13278¿v753¿¿¿¿¿Identifier
7764¿Literal¿object¿13278¿¿null¿¿{"start":{"line":32,"column":31},"end":{"line":32,"column":35},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/yauzl/index.js"}¿¿Literal
7765¿IfStatement¿¿13278¿¿¿¿{"start":{"line":32,"column":2},"end":{"line":32,"column":66},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/yauzl/index.js"}¿¿IfStatement
7766¿Identifier¿¿13278¿v754¿¿¿¿¿Identifier
7767¿ExpressionStatement¿¿13278¿¿¿¿{"start":{"line":32,"column":37},"end":{"line":32,"column":66},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/yauzl/index.js"}¿¿ExpressionStatement
7768¿AssignmentExpression¿=¿13278¿¿¿¿{"start":{"line":32,"column":37},"end":{"line":32,"column":65},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/yauzl/index.js"}¿¿AssignmentExpression
7769¿MemberExpression¿¿13278¿¿¿¿{"start":{"line":32,"column":37},"end":{"line":32,"column":58},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/yauzl/index.js"}¿¿MemberExpression
7770¿Identifier¿¿13278¿options¿¿¿{"start":{"line":32,"column":37},"end":{"line":32,"column":44},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/yauzl/index.js"}¿¿Identifier
7771¿Identifier¿¿13278¿decodeStrings¿¿¿{"start":{"line":32,"column":45},"end":{"line":32,"column":58},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/yauzl/index.js"}¿¿Identifier
7772¿Literal¿boolean¿13278¿¿true¿¿{"start":{"line":32,"column":61},"end":{"line":32,"column":65},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/yauzl/index.js"}¿¿Literal
7773¿BlockStatement¿¿13278¿¿¿¿¿¿BlockStatement
7774¿VariableDeclarator¿¿13278¿v755¿¿¿{"start":{"line":33,"column":6},"end":{"line":33,"column":32},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/yauzl/index.js"}¿¿VariableDeclarator
7775¿MemberExpression¿¿13278¿¿¿¿{"start":{"line":33,"column":6},"end":{"line":33,"column":32},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/yauzl/index.js"}¿¿MemberExpression
7776¿Identifier¿¿13278¿options¿¿¿{"start":{"line":33,"column":6},"end":{"line":33,"column":13},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/yauzl/index.js"}¿¿Identifier
7777¿Identifier¿¿13278¿validateEntrySizes¿¿¿{"start":{"line":33,"column":14},"end":{"line":33,"column":32},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/yauzl/index.js"}¿¿Identifier
7778¿VariableDeclarator¿¿13278¿v756¿¿¿{"start":{"line":33,"column":6},"end":{"line":33,"column":40},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/yauzl/index.js"}¿¿VariableDeclarator
7779¿BinaryExpression¿==¿13278¿¿¿¿{"start":{"line":33,"column":6},"end":{"line":33,"column":40},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/yauzl/index.js"}¿¿BinaryExpression
