Id:ID¿Type¿SubType¿FunctionContext¿IdentifierName¿Raw¿InternalStructure¿Location¿Code¿Label:LABEL
1051¿Program¿¿-1¿¿¿¿{"start":{"line":1,"column":0},"end":{"line":147,"column":2},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/pulverizr/job.js"}¿¿Program
1548¿Identifier¿¿1839¿open¿¿¿{"start":{"line":69,"column":7},"end":{"line":69,"column":11},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/pulverizr/job.js"}¿¿Identifier
1549¿Literal¿string¿1839¿¿'PULVERIZR'¿¿{"start":{"line":69,"column":12},"end":{"line":69,"column":23},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/pulverizr/job.js"}¿¿Literal
1550¿Identifier¿¿1839¿v159¿¿¿¿¿Identifier
1551¿ExpressionStatement¿¿1839¿¿¿¿{"start":{"line":69,"column":2},"end":{"line":101,"column":5},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/pulverizr/job.js"}¿¿ExpressionStatement
1552¿Identifier¿¿1839¿v160¿¿¿¿¿Identifier
1553¿VariableDeclarator¿¿1839¿v161¿¿¿{"start":{"line":103,"column":9},"end":{"line":103,"column":25},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/pulverizr/job.js"}¿¿VariableDeclarator
1554¿MemberExpression¿¿1839¿¿¿¿{"start":{"line":103,"column":9},"end":{"line":103,"column":25},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/pulverizr/job.js"}¿¿MemberExpression
1555¿Identifier¿¿1839¿deferred¿¿¿{"start":{"line":103,"column":9},"end":{"line":103,"column":17},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/pulverizr/job.js"}¿¿Identifier
1556¿Identifier¿¿1839¿promise¿¿¿{"start":{"line":103,"column":18},"end":{"line":103,"column":25},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/pulverizr/job.js"}¿¿Identifier
1557¿ReturnStatement¿¿1839¿¿¿¿{"start":{"line":103,"column":2},"end":{"line":103,"column":26},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/pulverizr/job.js"}¿¿ReturnStatement
1558¿Identifier¿¿1839¿v161¿¿¿¿¿Identifier
1559¿BlockStatement¿¿1839¿¿¿¿{"start":{"line":65,"column":51},"end":{"line":104,"column":1},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/pulverizr/job.js"}¿¿BlockStatement
1560¿ExpressionStatement¿¿1826¿¿¿¿{"start":{"line":65,"column":0},"end":{"line":104,"column":2},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/pulverizr/job.js"}¿¿ExpressionStatement
1561¿AssignmentExpression¿=¿1826¿¿¿¿{"start":{"line":65,"column":0},"end":{"line":104,"column":1},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/pulverizr/job.js"}¿¿AssignmentExpression
1562¿MemberExpression¿¿1826¿¿¿¿{"start":{"line":65,"column":0},"end":{"line":65,"column":22},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/pulverizr/job.js"}¿¿MemberExpression
1563¿Identifier¿¿1826¿v129¿¿¿¿¿Identifier
1564¿Identifier¿¿1826¿compress¿¿¿{"start":{"line":65,"column":14},"end":{"line":65,"column":22},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/pulverizr/job.js"}¿¿Identifier
1565¿Identifier¿¿1826¿v162¿¿¿¿¿Identifier
1566¿VariableDeclarator¿¿1826¿v163¿¿¿{"start":{"line":106,"column":0},"end":{"line":106,"column":13},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/pulverizr/job.js"}¿¿VariableDeclarator
1567¿MemberExpression¿¿1826¿¿¿¿{"start":{"line":106,"column":0},"end":{"line":106,"column":13},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/pulverizr/job.js"}¿¿MemberExpression
1568¿Identifier¿¿1826¿Job¿¿¿{"start":{"line":106,"column":0},"end":{"line":106,"column":3},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/pulverizr/job.js"}¿¿Identifier
1569¿Identifier¿¿1826¿prototype¿¿¿{"start":{"line":106,"column":4},"end":{"line":106,"column":13},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/pulverizr/job.js"}¿¿Identifier
1570¿VariableDeclarator¿¿1826¿v179¿¿¿{"start":{"line":106,"column":0},"end":{"line":126,"column":1},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/pulverizr/job.js"}¿¿VariableDeclarator
1571¿FunctionExpression¿¿1826¿anon¿¿¿{"start":{"line":106,"column":20},"end":{"line":126,"column":1},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/pulverizr/job.js"}¿¿FunctionExpression
1572¿VariableDeclarator¿¿1848¿self¿¿¿{"start":{"line":107,"column":6},"end":{"line":107,"column":17},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/pulverizr/job.js"}¿¿VariableDeclarator
1573¿ThisExpression¿¿1848¿¿¿¿{"start":{"line":107,"column":13},"end":{"line":107,"column":17},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/pulverizr/job.js"}¿¿ThisExpression
1574¿VariableDeclarator¿¿1848¿result¿¿¿{"start":{"line":108,"column":6},"end":{"line":108,"column":26},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/pulverizr/job.js"}¿¿VariableDeclarator
1575¿CallExpression¿¿1848¿¿¿¿{"start":{"line":108,"column":15},"end":{"line":108,"column":26},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/pulverizr/job.js"}¿¿CallExpression
1576¿MemberExpression¿¿1848¿¿¿¿{"start":{"line":108,"column":15},"end":{"line":108,"column":24},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/pulverizr/job.js"}¿¿MemberExpression
1577¿Identifier¿¿1848¿Q¿¿¿{"start":{"line":108,"column":15},"end":{"line":108,"column":16},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/pulverizr/job.js"}¿¿Identifier
1578¿Identifier¿¿1848¿resolve¿¿¿{"start":{"line":108,"column":17},"end":{"line":108,"column":24},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/pulverizr/job.js"}¿¿Identifier
1579¿VariableDeclarator¿¿1848¿v164¿¿¿{"start":{"line":110,"column":21},"end":{"line":110,"column":23},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/pulverizr/job.js"}¿¿VariableDeclarator
1580¿ObjectExpression¿¿1848¿¿¿¿{"start":{"line":110,"column":21},"end":{"line":110,"column":23},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/pulverizr/job.js"}¿¿ObjectExpression
1581¿VariableDeclarator¿¿1848¿v165¿¿¿{"start":{"line":110,"column":2},"end":{"line":110,"column":24},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/pulverizr/job.js"}¿¿VariableDeclarator
1582¿CallExpression¿¿1848¿¿¿¿{"start":{"line":110,"column":2},"end":{"line":110,"column":24},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/pulverizr/job.js"}¿¿CallExpression
1583¿MemberExpression¿¿1848¿¿¿¿{"start":{"line":110,"column":2},"end":{"line":110,"column":11},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/pulverizr/job.js"}¿¿MemberExpression
1584¿ThisExpression¿¿1848¿¿¿¿{"start":{"line":110,"column":2},"end":{"line":110,"column":6},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/pulverizr/job.js"}¿¿ThisExpression
1585¿Identifier¿¿1848¿emit¿¿¿{"start":{"line":110,"column":7},"end":{"line":110,"column":11},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/pulverizr/job.js"}¿¿Identifier
1586¿Literal¿string¿1848¿¿'start'¿¿{"start":{"line":110,"column":12},"end":{"line":110,"column":19},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/pulverizr/job.js"}¿¿Literal
1587¿Identifier¿¿1848¿v164¿¿¿¿¿Identifier
1588¿ExpressionStatement¿¿1848¿¿¿¿{"start":{"line":110,"column":2},"end":{"line":110,"column":25},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/pulverizr/job.js"}¿¿ExpressionStatement
1589¿Identifier¿¿1848¿v165¿¿¿¿¿Identifier
1590¿VariableDeclarator¿¿1848¿v168¿¿¿{"start":{"line":112,"column":38},"end":{"line":112,"column":48},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/pulverizr/job.js"}¿¿VariableDeclarator
1591¿NewExpression¿¿1848¿¿¿¿{"start":{"line":112,"column":38},"end":{"line":112,"column":48},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/pulverizr/job.js"}¿¿NewExpression
1592¿Identifier¿¿1848¿Date¿¿¿{"start":{"line":112,"column":42},"end":{"line":112,"column":46},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/pulverizr/job.js"}¿¿Identifier
1593¿VariableDeclarator¿¿1848¿v169¿¿¿{"start":{"line":112,"column":2},"end":{"line":112,"column":49},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/pulverizr/job.js"}¿¿VariableDeclarator
1594¿CallExpression¿¿1848¿¿¿¿{"start":{"line":112,"column":27},"end":{"line":112,"column":49},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/pulverizr/job.js"}¿¿CallExpression
1595¿MemberExpression¿¿1848¿¿¿¿{"start":{"line":112,"column":27},"end":{"line":112,"column":37},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/pulverizr/job.js"}¿¿MemberExpression
1596¿Identifier¿¿1848¿Date¿¿¿{"start":{"line":112,"column":27},"end":{"line":112,"column":31},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/pulverizr/job.js"}¿¿Identifier
1597¿Identifier¿¿1848¿parse¿¿¿{"start":{"line":112,"column":32},"end":{"line":112,"column":37},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/pulverizr/job.js"}¿¿Identifier
1598¿Identifier¿¿1848¿v168¿¿¿¿¿Identifier
1599¿ExpressionStatement¿¿1848¿¿¿¿{"start":{"line":112,"column":2},"end":{"line":112,"column":50},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/pulverizr/job.js"}¿¿ExpressionStatement
1600¿AssignmentExpression¿=¿1848¿¿¿¿{"start":{"line":112,"column":2},"end":{"line":112,"column":49},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/pulverizr/job.js"}¿¿AssignmentExpression
1601¿MemberExpression¿¿1848¿¿¿¿{"start":{"line":112,"column":2},"end":{"line":112,"column":24},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/pulverizr/job.js"}¿¿MemberExpression
1602¿Identifier¿¿1848¿v167¿¿¿¿¿Identifier
1603¿Identifier¿¿1848¿start¿¿¿{"start":{"line":112,"column":19},"end":{"line":112,"column":24},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/pulverizr/job.js"}¿¿Identifier
1604¿Identifier¿¿1848¿v169¿¿¿¿¿Identifier
1605¿VariableDeclarator¿¿1848¿v170¿¿¿{"start":{"line":115,"column":2},"end":{"line":115,"column":12},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/pulverizr/job.js"}¿¿VariableDeclarator
1606¿MemberExpression¿¿1848¿¿¿¿{"start":{"line":115,"column":2},"end":{"line":115,"column":12},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/pulverizr/job.js"}¿¿MemberExpression
1607¿ThisExpression¿¿1848¿¿¿¿{"start":{"line":115,"column":2},"end":{"line":115,"column":6},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/pulverizr/job.js"}¿¿ThisExpression
1608¿Identifier¿¿1848¿queue¿¿¿{"start":{"line":115,"column":7},"end":{"line":115,"column":12},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/pulverizr/job.js"}¿¿Identifier
1609¿VariableDeclarator¿¿1848¿v171¿¿¿{"start":{"line":115,"column":21},"end":{"line":117,"column":3},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/pulverizr/job.js"}¿¿VariableDeclarator
1610¿FunctionExpression¿¿1848¿anon¿¿¿{"start":{"line":115,"column":21},"end":{"line":117,"column":3},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/pulverizr/job.js"}¿¿FunctionExpression
1611¿Identifier¿¿0¿f¿¿¿{"start":{"line":115,"column":31},"end":{"line":115,"column":32},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/pulverizr/job.js"}¿¿Identifier
1612¿ExpressionStatement¿¿1850¿¿¿¿{"start":{"line":116,"column":4},"end":{"line":116,"column":28},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/pulverizr/job.js"}¿¿ExpressionStatement
1613¿AssignmentExpression¿=¿1850¿¿¿¿{"start":{"line":116,"column":4},"end":{"line":116,"column":27},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/pulverizr/job.js"}¿¿AssignmentExpression
1614¿Identifier¿¿1850¿result¿¿¿{"start":{"line":116,"column":4},"end":{"line":116,"column":10},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/pulverizr/job.js"}¿¿Identifier
1615¿CallExpression¿¿1850¿¿¿¿{"start":{"line":116,"column":13},"end":{"line":116,"column":27},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/pulverizr/job.js"}¿¿CallExpression
1616¿MemberExpression¿¿1850¿¿¿¿{"start":{"line":116,"column":13},"end":{"line":116,"column":24},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/pulverizr/job.js"}¿¿MemberExpression
1617¿Identifier¿¿1850¿result¿¿¿{"start":{"line":116,"column":13},"end":{"line":116,"column":19},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/pulverizr/job.js"}¿¿Identifier
1618¿Identifier¿¿1850¿then¿¿¿{"start":{"line":116,"column":20},"end":{"line":116,"column":24},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/pulverizr/job.js"}¿¿Identifier
1619¿Identifier¿¿1850¿f¿¿¿{"start":{"line":116,"column":25},"end":{"line":116,"column":26},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/pulverizr/job.js"}¿¿Identifier
1620¿BlockStatement¿¿1850¿¿¿¿{"start":{"line":115,"column":34},"end":{"line":117,"column":3},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/pulverizr/job.js"}¿¿BlockStatement
1621¿VariableDeclarator¿¿1848¿v172¿¿¿{"start":{"line":115,"column":2},"end":{"line":117,"column":4},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/pulverizr/job.js"}¿¿VariableDeclarator
1622¿CallExpression¿¿1848¿¿¿¿{"start":{"line":115,"column":2},"end":{"line":117,"column":4},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/pulverizr/job.js"}¿¿CallExpression
1623¿MemberExpression¿¿1848¿¿¿¿{"start":{"line":115,"column":2},"end":{"line":115,"column":20},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/pulverizr/job.js"}¿¿MemberExpression
1624¿Identifier¿¿1848¿v170¿¿¿¿¿Identifier
1625¿Identifier¿¿1848¿forEach¿¿¿{"start":{"line":115,"column":13},"end":{"line":115,"column":20},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/pulverizr/job.js"}¿¿Identifier
1626¿Identifier¿¿1848¿v171¿¿¿¿¿Identifier
1627¿ExpressionStatement¿¿1848¿¿¿¿{"start":{"line":115,"column":2},"end":{"line":117,"column":5},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/pulverizr/job.js"}¿¿ExpressionStatement
1628¿Identifier¿¿1848¿v172¿¿¿¿¿Identifier
1629¿VariableDeclarator¿¿1848¿v177¿¿¿{"start":{"line":119,"column":14},"end":{"line":125,"column":3},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/pulverizr/job.js"}¿¿VariableDeclarator
1630¿FunctionExpression¿¿1848¿anon¿¿¿{"start":{"line":119,"column":14},"end":{"line":125,"column":3},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/pulverizr/job.js"}¿¿FunctionExpression
1631¿VariableDeclarator¿¿1852¿r¿¿¿{"start":{"line":120,"column":8},"end":{"line":120,"column":23},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/pulverizr/job.js"}¿¿VariableDeclarator
1632¿MemberExpression¿¿1852¿¿¿¿{"start":{"line":120,"column":12},"end":{"line":120,"column":23},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/pulverizr/job.js"}¿¿MemberExpression
1633¿Identifier¿¿1852¿self¿¿¿{"start":{"line":120,"column":12},"end":{"line":120,"column":16},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/pulverizr/job.js"}¿¿Identifier
1634¿Identifier¿¿1852¿report¿¿¿{"start":{"line":120,"column":17},"end":{"line":120,"column":23},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/pulverizr/job.js"}¿¿Identifier
1635¿VariableDeclarator¿¿1852¿v174¿¿¿{"start":{"line":122,"column":28},"end":{"line":122,"column":38},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/pulverizr/job.js"}¿¿VariableDeclarator
1636¿NewExpression¿¿1852¿¿¿¿{"start":{"line":122,"column":28},"end":{"line":122,"column":38},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/pulverizr/job.js"}¿¿NewExpression
1637¿Identifier¿¿1852¿Date¿¿¿{"start":{"line":122,"column":32},"end":{"line":122,"column":36},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/pulverizr/job.js"}¿¿Identifier
1638¿VariableDeclarator¿¿1852¿v175¿¿¿{"start":{"line":122,"column":4},"end":{"line":122,"column":39},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/pulverizr/job.js"}¿¿VariableDeclarator
1639¿CallExpression¿¿1852¿¿¿¿{"start":{"line":122,"column":17},"end":{"line":122,"column":39},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/pulverizr/job.js"}¿¿CallExpression
1640¿MemberExpression¿¿1852¿¿¿¿{"start":{"line":122,"column":17},"end":{"line":122,"column":27},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/pulverizr/job.js"}¿¿MemberExpression
1641¿Identifier¿¿1852¿Date¿¿¿{"start":{"line":122,"column":17},"end":{"line":122,"column":21},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/pulverizr/job.js"}¿¿Identifier
1642¿Identifier¿¿1852¿parse¿¿¿{"start":{"line":122,"column":22},"end":{"line":122,"column":27},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/pulverizr/job.js"}¿¿Identifier
1643¿Identifier¿¿1852¿v174¿¿¿¿¿Identifier
1644¿ExpressionStatement¿¿1852¿¿¿¿{"start":{"line":122,"column":4},"end":{"line":122,"column":40},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/pulverizr/job.js"}¿¿ExpressionStatement
1645¿AssignmentExpression¿=¿1852¿¿¿¿{"start":{"line":122,"column":4},"end":{"line":122,"column":39},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/pulverizr/job.js"}¿¿AssignmentExpression
1646¿MemberExpression¿¿1852¿¿¿¿{"start":{"line":122,"column":4},"end":{"line":122,"column":14},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/pulverizr/job.js"}¿¿MemberExpression
1647¿Identifier¿¿1852¿v173¿¿¿¿¿Identifier
1648¿Identifier¿¿1852¿end¿¿¿{"start":{"line":122,"column":11},"end":{"line":122,"column":14},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/pulverizr/job.js"}¿¿Identifier
1649¿Identifier¿¿1852¿v175¿¿¿¿¿Identifier
1650¿VariableDeclarator¿¿1852¿v176¿¿¿{"start":{"line":124,"column":4},"end":{"line":124,"column":26},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/pulverizr/job.js"}¿¿VariableDeclarator
1651¿CallExpression¿¿1852¿¿¿¿{"start":{"line":124,"column":4},"end":{"line":124,"column":26},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/pulverizr/job.js"}¿¿CallExpression
1652¿MemberExpression¿¿1852¿¿¿¿{"start":{"line":124,"column":4},"end":{"line":124,"column":13},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/pulverizr/job.js"}¿¿MemberExpression
1653¿Identifier¿¿1852¿self¿¿¿{"start":{"line":124,"column":4},"end":{"line":124,"column":8},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/pulverizr/job.js"}¿¿Identifier
1654¿Identifier¿¿1852¿emit¿¿¿{"start":{"line":124,"column":9},"end":{"line":124,"column":13},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/pulverizr/job.js"}¿¿Identifier
1655¿Literal¿string¿1852¿¿'finish'¿¿{"start":{"line":124,"column":14},"end":{"line":124,"column":22},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/pulverizr/job.js"}¿¿Literal
1656¿Identifier¿¿1852¿r¿¿¿{"start":{"line":124,"column":24},"end":{"line":124,"column":25},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/pulverizr/job.js"}¿¿Identifier
1657¿ExpressionStatement¿¿1852¿¿¿¿{"start":{"line":124,"column":4},"end":{"line":124,"column":27},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/pulverizr/job.js"}¿¿ExpressionStatement
1658¿Identifier¿¿1852¿v176¿¿¿¿¿Identifier
1659¿BlockStatement¿¿1852¿¿¿¿{"start":{"line":119,"column":26},"end":{"line":125,"column":3},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/pulverizr/job.js"}¿¿BlockStatement
1660¿VariableDeclarator¿¿1848¿v178¿¿¿{"start":{"line":119,"column":2},"end":{"line":125,"column":4},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/pulverizr/job.js"}¿¿VariableDeclarator
1661¿CallExpression¿¿1848¿¿¿¿{"start":{"line":119,"column":2},"end":{"line":125,"column":4},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/pulverizr/job.js"}¿¿CallExpression
1662¿MemberExpression¿¿1848¿¿¿¿{"start":{"line":119,"column":2},"end":{"line":119,"column":13},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/pulverizr/job.js"}¿¿MemberExpression
1663¿Identifier¿¿1848¿result¿¿¿{"start":{"line":119,"column":2},"end":{"line":119,"column":8},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/pulverizr/job.js"}¿¿Identifier
1664¿Identifier¿¿1848¿then¿¿¿{"start":{"line":119,"column":9},"end":{"line":119,"column":13},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/pulverizr/job.js"}¿¿Identifier
1665¿Identifier¿¿1848¿v177¿¿¿¿¿Identifier
1666¿ExpressionStatement¿¿1848¿¿¿¿{"start":{"line":119,"column":2},"end":{"line":125,"column":5},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/pulverizr/job.js"}¿¿ExpressionStatement
1667¿Identifier¿¿1848¿v178¿¿¿¿¿Identifier
1668¿BlockStatement¿¿1848¿¿¿¿{"start":{"line":106,"column":32},"end":{"line":126,"column":1},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/pulverizr/job.js"}¿¿BlockStatement
1669¿ExpressionStatement¿¿1826¿¿¿¿{"start":{"line":106,"column":0},"end":{"line":126,"column":2},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/pulverizr/job.js"}¿¿ExpressionStatement
1670¿AssignmentExpression¿=¿1826¿¿¿¿{"start":{"line":106,"column":0},"end":{"line":126,"column":1},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/pulverizr/job.js"}¿¿AssignmentExpression
1671¿MemberExpression¿¿1826¿¿¿¿{"start":{"line":106,"column":0},"end":{"line":106,"column":17},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/pulverizr/job.js"}¿¿MemberExpression
1672¿Identifier¿¿1826¿v163¿¿¿¿¿Identifier
1673¿Identifier¿¿1826¿run¿¿¿{"start":{"line":106,"column":14},"end":{"line":106,"column":17},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/pulverizr/job.js"}¿¿Identifier
1674¿Identifier¿¿1826¿v179¿¿¿¿¿Identifier
