Id:ID¿Type¿SubType¿FunctionContext¿IdentifierName¿Raw¿InternalStructure¿Location¿Code¿Label:LABEL
3011¿Program¿¿-1¿¿¿¿{"start":{"line":1,"column":0},"end":{"line":292,"column":24},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/team-sync/fixed-filesystem.js"}¿¿Program
3129¿BlockStatement¿¿5324¿¿¿¿{"start":{"line":17,"column":37},"end":{"line":24,"column":1},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/team-sync/fixed-filesystem.js"}¿¿BlockStatement
3130¿VariableDeclarator¿¿5319¿ensureDir¿¿¿{"start":{"line":25,"column":0},"end":{"line":27,"column":1},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/team-sync/fixed-filesystem.js"}¿¿VariableDeclarator
3131¿FunctionExpression¿¿5319¿anon¿¿¿{"start":{"line":25,"column":0},"end":{"line":27,"column":1},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/team-sync/fixed-filesystem.js"}¿¿FunctionExpression
3132¿Identifier¿¿0¿p¿¿¿{"start":{"line":25,"column":19},"end":{"line":25,"column":20},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/team-sync/fixed-filesystem.js"}¿¿Identifier
3133¿VariableDeclarator¿¿5327¿v308¿¿¿{"start":{"line":26,"column":7},"end":{"line":26,"column":23},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/team-sync/fixed-filesystem.js"}¿¿VariableDeclarator
3134¿CallExpression¿¿5327¿¿¿¿{"start":{"line":26,"column":7},"end":{"line":26,"column":23},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/team-sync/fixed-filesystem.js"}¿¿CallExpression
3135¿MemberExpression¿¿5327¿¿¿¿{"start":{"line":26,"column":7},"end":{"line":26,"column":20},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/team-sync/fixed-filesystem.js"}¿¿MemberExpression
3136¿Identifier¿¿5327¿fs¿¿¿{"start":{"line":26,"column":7},"end":{"line":26,"column":9},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/team-sync/fixed-filesystem.js"}¿¿Identifier
3137¿Identifier¿¿5327¿existsSync¿¿¿{"start":{"line":26,"column":10},"end":{"line":26,"column":20},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/team-sync/fixed-filesystem.js"}¿¿Identifier
3138¿Identifier¿¿5327¿p¿¿¿{"start":{"line":26,"column":21},"end":{"line":26,"column":22},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/team-sync/fixed-filesystem.js"}¿¿Identifier
3139¿VariableDeclarator¿¿5327¿v309¿¿¿{"start":{"line":26,"column":6},"end":{"line":26,"column":23},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/team-sync/fixed-filesystem.js"}¿¿VariableDeclarator
3140¿UnaryExpression¿!¿5327¿¿¿¿{"start":{"line":26,"column":6},"end":{"line":26,"column":23},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/team-sync/fixed-filesystem.js"}¿¿UnaryExpression
3141¿Identifier¿¿5327¿v308¿¿¿¿¿Identifier
3142¿IfStatement¿¿5327¿¿¿¿{"start":{"line":26,"column":2},"end":{"line":26,"column":62},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/team-sync/fixed-filesystem.js"}¿¿IfStatement
3143¿Identifier¿¿5327¿v309¿¿¿¿¿Identifier
3144¿VariableDeclarator¿¿5327¿v310¿¿¿{"start":{"line":26,"column":41},"end":{"line":26,"column":60},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/team-sync/fixed-filesystem.js"}¿¿VariableDeclarator
3145¿ObjectExpression¿¿5327¿¿¿¿{"start":{"line":26,"column":41},"end":{"line":26,"column":60},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/team-sync/fixed-filesystem.js"}¿¿ObjectExpression
3146¿Property¿¿5327¿¿¿¿{"start":{"line":26,"column":43},"end":{"line":26,"column":58},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/team-sync/fixed-filesystem.js"}¿¿Property
3147¿Identifier¿¿5327¿recursive¿¿¿{"start":{"line":26,"column":43},"end":{"line":26,"column":52},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/team-sync/fixed-filesystem.js"}¿¿Identifier
3148¿Literal¿boolean¿5327¿¿true¿¿{"start":{"line":26,"column":54},"end":{"line":26,"column":58},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/team-sync/fixed-filesystem.js"}¿¿Literal
3149¿VariableDeclarator¿¿5327¿v311¿¿¿{"start":{"line":26,"column":25},"end":{"line":26,"column":61},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/team-sync/fixed-filesystem.js"}¿¿VariableDeclarator
3150¿CallExpression¿¿5327¿¿¿¿{"start":{"line":26,"column":25},"end":{"line":26,"column":61},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/team-sync/fixed-filesystem.js"}¿¿CallExpression
3151¿MemberExpression¿¿5327¿¿¿¿{"start":{"line":26,"column":25},"end":{"line":26,"column":37},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/team-sync/fixed-filesystem.js"}¿¿MemberExpression
3152¿Identifier¿¿5327¿fs¿¿¿{"start":{"line":26,"column":25},"end":{"line":26,"column":27},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/team-sync/fixed-filesystem.js"}¿¿Identifier
3153¿Identifier¿¿5327¿mkdirSync¿¿¿{"start":{"line":26,"column":28},"end":{"line":26,"column":37},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/team-sync/fixed-filesystem.js"}¿¿Identifier
3154¿Identifier¿¿5327¿p¿¿¿{"start":{"line":26,"column":38},"end":{"line":26,"column":39},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/team-sync/fixed-filesystem.js"}¿¿Identifier
3155¿Identifier¿¿5327¿v310¿¿¿¿¿Identifier
3156¿ExpressionStatement¿¿5327¿¿¿¿{"start":{"line":26,"column":25},"end":{"line":26,"column":62},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/team-sync/fixed-filesystem.js"}¿¿ExpressionStatement
3157¿Identifier¿¿5327¿v311¿¿¿¿¿Identifier
3158¿BlockStatement¿¿5327¿¿¿¿¿¿BlockStatement
3159¿BlockStatement¿¿5327¿¿¿¿{"start":{"line":25,"column":22},"end":{"line":27,"column":1},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/team-sync/fixed-filesystem.js"}¿¿BlockStatement
3160¿VariableDeclarator¿¿5319¿v323¿¿¿{"start":{"line":31,"column":15},"end":{"line":47,"column":3},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/team-sync/fixed-filesystem.js"}¿¿VariableDeclarator
3161¿FunctionExpression¿¿5319¿anon¿¿¿{"start":{"line":31,"column":15},"end":{"line":47,"column":3},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/team-sync/fixed-filesystem.js"}¿¿FunctionExpression
3162¿Identifier¿¿0¿req¿¿¿{"start":{"line":31,"column":25},"end":{"line":31,"column":28},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/team-sync/fixed-filesystem.js"}¿¿Identifier
3163¿Identifier¿¿0¿file¿¿¿{"start":{"line":31,"column":30},"end":{"line":31,"column":34},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/team-sync/fixed-filesystem.js"}¿¿Identifier
3164¿Identifier¿¿0¿cb¿¿¿{"start":{"line":31,"column":36},"end":{"line":31,"column":38},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/team-sync/fixed-filesystem.js"}¿¿Identifier
3165¿TryStatement¿¿5330¿¿¿¿{"start":{"line":32,"column":4},"end":{"line":46,"column":5},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/team-sync/fixed-filesystem.js"}¿¿TryStatement
3166¿VariableDeclarator¿¿5330¿v312¿¿¿{"start":{"line":33,"column":40},"end":{"line":33,"column":50},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/team-sync/fixed-filesystem.js"}¿¿VariableDeclarator
3167¿MemberExpression¿¿5330¿¿¿¿{"start":{"line":33,"column":40},"end":{"line":33,"column":50},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/team-sync/fixed-filesystem.js"}¿¿MemberExpression
3168¿Identifier¿¿5330¿req¿¿¿{"start":{"line":33,"column":40},"end":{"line":33,"column":43},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/team-sync/fixed-filesystem.js"}¿¿Identifier
3169¿Identifier¿¿5330¿params¿¿¿{"start":{"line":33,"column":44},"end":{"line":33,"column":50},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/team-sync/fixed-filesystem.js"}¿¿Identifier
3170¿VariableDeclarator¿¿5330¿v313¿¿¿{"start":{"line":33,"column":40},"end":{"line":33,"column":60},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/team-sync/fixed-filesystem.js"}¿¿VariableDeclarator
3171¿MemberExpression¿¿5330¿¿¿¿{"start":{"line":33,"column":40},"end":{"line":33,"column":60},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/team-sync/fixed-filesystem.js"}¿¿MemberExpression
3172¿Identifier¿¿5330¿v312¿¿¿¿¿Identifier
3173¿Identifier¿¿5330¿projectId¿¿¿{"start":{"line":33,"column":51},"end":{"line":33,"column":60},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/team-sync/fixed-filesystem.js"}¿¿Identifier
3174¿VariableDeclarator¿¿5330¿projectId¿¿¿{"start":{"line":33,"column":12},"end":{"line":33,"column":61},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/team-sync/fixed-filesystem.js"}¿¿VariableDeclarator
3175¿CallExpression¿¿5330¿¿¿¿{"start":{"line":33,"column":24},"end":{"line":33,"column":61},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/team-sync/fixed-filesystem.js"}¿¿CallExpression
3176¿Identifier¿¿5330¿assertProjectId¿¿¿{"start":{"line":33,"column":24},"end":{"line":33,"column":39},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/team-sync/fixed-filesystem.js"}¿¿Identifier
3177¿Identifier¿¿5330¿v313¿¿¿¿¿Identifier
3178¿VariableDeclarator¿¿5330¿projectDir¿¿¿{"start":{"line":34,"column":12},"end":{"line":34,"column":60},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/team-sync/fixed-filesystem.js"}¿¿VariableDeclarator
3179¿CallExpression¿¿5330¿¿¿¿{"start":{"line":34,"column":25},"end":{"line":34,"column":60},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/team-sync/fixed-filesystem.js"}¿¿CallExpression
3180¿Identifier¿¿5330¿safeResolve¿¿¿{"start":{"line":34,"column":25},"end":{"line":34,"column":36},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/team-sync/fixed-filesystem.js"}¿¿Identifier
3181¿Identifier¿¿5330¿uploadsRoot¿¿¿{"start":{"line":34,"column":37},"end":{"line":34,"column":48},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/team-sync/fixed-filesystem.js"}¿¿Identifier
3182¿Identifier¿¿5330¿projectId¿¿¿{"start":{"line":34,"column":50},"end":{"line":34,"column":59},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/team-sync/fixed-filesystem.js"}¿¿Identifier
3183¿VariableDeclarator¿¿5330¿v314¿¿¿{"start":{"line":35,"column":6},"end":{"line":35,"column":27},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/team-sync/fixed-filesystem.js"}¿¿VariableDeclarator
3184¿CallExpression¿¿5330¿¿¿¿{"start":{"line":35,"column":6},"end":{"line":35,"column":27},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/team-sync/fixed-filesystem.js"}¿¿CallExpression
3185¿Identifier¿¿5330¿ensureDir¿¿¿{"start":{"line":35,"column":6},"end":{"line":35,"column":15},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/team-sync/fixed-filesystem.js"}¿¿Identifier
3186¿Identifier¿¿5330¿projectDir¿¿¿{"start":{"line":35,"column":16},"end":{"line":35,"column":26},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/team-sync/fixed-filesystem.js"}¿¿Identifier
3187¿ExpressionStatement¿¿5330¿¿¿¿{"start":{"line":35,"column":6},"end":{"line":35,"column":28},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/team-sync/fixed-filesystem.js"}¿¿ExpressionStatement
3188¿Identifier¿¿5330¿v314¿¿¿¿¿Identifier
3189¿VariableDeclarator¿¿5330¿bodyDir¿¿¿{"start":{"line":37,"column":12},"end":{"line":37,"column":66},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/team-sync/fixed-filesystem.js"}¿¿VariableDeclarator
3190¿VariableDeclarator¿¿5330¿v315¿¿¿{"start":{"line":37,"column":22},"end":{"line":37,"column":30},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/team-sync/fixed-filesystem.js"}¿¿VariableDeclarator
3191¿MemberExpression¿¿5330¿¿¿¿{"start":{"line":37,"column":22},"end":{"line":37,"column":30},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/team-sync/fixed-filesystem.js"}¿¿MemberExpression
3192¿Identifier¿¿5330¿req¿¿¿{"start":{"line":37,"column":22},"end":{"line":37,"column":25},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/team-sync/fixed-filesystem.js"}¿¿Identifier
3193¿Identifier¿¿5330¿body¿¿¿{"start":{"line":37,"column":26},"end":{"line":37,"column":30},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/team-sync/fixed-filesystem.js"}¿¿Identifier
3194¿VariableDeclarator¿¿5330¿v316¿¿¿{"start":{"line":37,"column":22},"end":{"line":37,"column":40},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/team-sync/fixed-filesystem.js"}¿¿VariableDeclarator
3195¿MemberExpression¿¿5330¿¿¿¿{"start":{"line":37,"column":22},"end":{"line":37,"column":40},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/team-sync/fixed-filesystem.js"}¿¿MemberExpression
3196¿Identifier¿¿5330¿v315¿¿¿¿¿Identifier
3197¿Identifier¿¿5330¿directory¿¿¿{"start":{"line":37,"column":31},"end":{"line":37,"column":40},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/team-sync/fixed-filesystem.js"}¿¿Identifier
3198¿VariableDeclarator¿¿5330¿v317¿¿¿{"start":{"line":37,"column":43},"end":{"line":37,"column":51},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/team-sync/fixed-filesystem.js"}¿¿VariableDeclarator
3199¿MemberExpression¿¿5330¿¿¿¿{"start":{"line":37,"column":43},"end":{"line":37,"column":51},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/team-sync/fixed-filesystem.js"}¿¿MemberExpression
3200¿Identifier¿¿5330¿req¿¿¿{"start":{"line":37,"column":43},"end":{"line":37,"column":46},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/team-sync/fixed-filesystem.js"}¿¿Identifier
3201¿Identifier¿¿5330¿body¿¿¿{"start":{"line":37,"column":47},"end":{"line":37,"column":51},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/team-sync/fixed-filesystem.js"}¿¿Identifier
3202¿VariableDeclarator¿¿5330¿v318¿¿¿{"start":{"line":37,"column":43},"end":{"line":37,"column":61},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/team-sync/fixed-filesystem.js"}¿¿VariableDeclarator
3203¿MemberExpression¿¿5330¿¿¿¿{"start":{"line":37,"column":43},"end":{"line":37,"column":61},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/team-sync/fixed-filesystem.js"}¿¿MemberExpression
3204¿Identifier¿¿5330¿v317¿¿¿¿¿Identifier
3205¿Identifier¿¿5330¿directory¿¿¿{"start":{"line":37,"column":52},"end":{"line":37,"column":61},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/team-sync/fixed-filesystem.js"}¿¿Identifier
3206¿IfStatement¿¿5330¿¿¿¿{"start":{"line":37,"column":22},"end":{"line":37,"column":66},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/team-sync/fixed-filesystem.js"}¿¿IfStatement
3207¿Identifier¿¿5330¿v316¿¿¿¿¿Identifier
3208¿ExpressionStatement¿¿5330¿¿¿¿{"start":{"line":37,"column":22},"end":{"line":37,"column":66},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/team-sync/fixed-filesystem.js"}¿¿ExpressionStatement
3209¿AssignmentExpression¿=¿5330¿¿¿¿{"start":{"line":37,"column":22},"end":{"line":37,"column":66},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/team-sync/fixed-filesystem.js"}¿¿AssignmentExpression
3210¿Identifier¿¿5330¿bodyDir¿¿¿{"start":{"line":37,"column":22},"end":{"line":37,"column":66},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/team-sync/fixed-filesystem.js"}¿¿Identifier
3211¿Identifier¿¿5330¿v318¿¿¿¿¿Identifier
3212¿BlockStatement¿¿5330¿¿¿¿¿¿BlockStatement
3213¿ExpressionStatement¿¿5330¿¿¿¿{"start":{"line":37,"column":22},"end":{"line":37,"column":66},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/team-sync/fixed-filesystem.js"}¿¿ExpressionStatement
3214¿AssignmentExpression¿=¿5330¿¿¿¿{"start":{"line":37,"column":22},"end":{"line":37,"column":66},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/team-sync/fixed-filesystem.js"}¿¿AssignmentExpression
3215¿Identifier¿¿5330¿bodyDir¿¿¿{"start":{"line":37,"column":22},"end":{"line":37,"column":66},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/team-sync/fixed-filesystem.js"}¿¿Identifier
3216¿Literal¿string¿5330¿¿''¿¿{"start":{"line":37,"column":64},"end":{"line":37,"column":66},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/team-sync/fixed-filesystem.js"}¿¿Literal
3217¿BlockStatement¿¿5330¿¿¿¿¿¿BlockStatement
3218¿VariableDeclarator¿¿5330¿targetDir¿¿¿{"start":{"line":38,"column":10},"end":{"line":38,"column":32},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/team-sync/fixed-filesystem.js"}¿¿VariableDeclarator
3219¿Identifier¿¿5330¿projectDir¿¿¿{"start":{"line":38,"column":22},"end":{"line":38,"column":32},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/team-sync/fixed-filesystem.js"}¿¿Identifier
3220¿IfStatement¿¿5330¿¿¿¿{"start":{"line":39,"column":6},"end":{"line":42,"column":7},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/team-sync/fixed-filesystem.js"}¿¿IfStatement
