Id:ID¿Type¿SubType¿FunctionContext¿IdentifierName¿Raw¿InternalStructure¿Location¿Code¿Label:LABEL
774¿Program¿¿-1¿¿¿¿{"start":{"line":1,"column":0},"end":{"line":89,"column":36},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/devcert_index/index.js"}¿¿Program
1276¿MemberExpression¿¿1361¿¿¿¿{"start":{"line":79,"column":27},"end":{"line":79,"column":52},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/devcert_index/index.js"}¿¿MemberExpression
1277¿Identifier¿¿1361¿constants_1¿¿¿{"start":{"line":79,"column":27},"end":{"line":79,"column":38},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/devcert_index/index.js"}¿¿Identifier
1278¿Identifier¿¿1361¿pathForDomain¿¿¿{"start":{"line":79,"column":39},"end":{"line":79,"column":52},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/devcert_index/index.js"}¿¿Identifier
1279¿Identifier¿¿1361¿domain¿¿¿{"start":{"line":79,"column":53},"end":{"line":79,"column":59},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/devcert_index/index.js"}¿¿Identifier
1280¿Identifier¿¿1361¿v153¿¿¿¿¿Identifier
1281¿VariableDeclarator¿¿1361¿v155¿¿¿{"start":{"line":79,"column":11},"end":{"line":79,"column":80},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/devcert_index/index.js"}¿¿VariableDeclarator
1282¿CallExpression¿¿1361¿¿¿¿{"start":{"line":79,"column":11},"end":{"line":79,"column":80},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/devcert_index/index.js"}¿¿CallExpression
1283¿MemberExpression¿¿1361¿¿¿¿{"start":{"line":79,"column":11},"end":{"line":79,"column":26},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/devcert_index/index.js"}¿¿MemberExpression
1284¿Identifier¿¿1361¿fs_1¿¿¿{"start":{"line":79,"column":11},"end":{"line":79,"column":15},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/devcert_index/index.js"}¿¿Identifier
1285¿Identifier¿¿1361¿existsSync¿¿¿{"start":{"line":79,"column":16},"end":{"line":79,"column":26},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/devcert_index/index.js"}¿¿Identifier
1286¿Identifier¿¿1361¿v154¿¿¿¿¿Identifier
1287¿ReturnStatement¿¿1361¿¿¿¿{"start":{"line":79,"column":4},"end":{"line":79,"column":81},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/devcert_index/index.js"}¿¿ReturnStatement
1288¿Identifier¿¿1361¿v155¿¿¿¿¿Identifier
1289¿BlockStatement¿¿1361¿¿¿¿{"start":{"line":78,"column":35},"end":{"line":80,"column":1},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/devcert_index/index.js"}¿¿BlockStatement
1290¿ExpressionStatement¿¿1345¿¿¿¿{"start":{"line":81,"column":0},"end":{"line":81,"column":46},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/devcert_index/index.js"}¿¿ExpressionStatement
1291¿AssignmentExpression¿=¿1345¿¿¿¿{"start":{"line":81,"column":0},"end":{"line":81,"column":45},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/devcert_index/index.js"}¿¿AssignmentExpression
1292¿MemberExpression¿¿1345¿¿¿¿{"start":{"line":81,"column":0},"end":{"line":81,"column":25},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/devcert_index/index.js"}¿¿MemberExpression
1293¿Identifier¿¿1345¿exports¿¿¿{"start":{"line":81,"column":0},"end":{"line":81,"column":7},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/devcert_index/index.js"}¿¿Identifier
1294¿Identifier¿¿1345¿hasCertificateFor¿¿¿{"start":{"line":81,"column":8},"end":{"line":81,"column":25},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/devcert_index/index.js"}¿¿Identifier
1295¿Identifier¿¿1345¿hasCertificateFor¿¿¿{"start":{"line":81,"column":28},"end":{"line":81,"column":45},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/devcert_index/index.js"}¿¿Identifier
1296¿VariableDeclarator¿exported¿1345¿configuredDomains¿¿¿{"start":{"line":82,"column":0},"end":{"line":84,"column":1},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/devcert_index/index.js"}¿¿VariableDeclarator
1297¿FunctionExpression¿¿1345¿anon¿¿¿{"start":{"line":82,"column":0},"end":{"line":84,"column":1},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/devcert_index/index.js"}¿¿FunctionExpression
1298¿VariableDeclarator¿¿1363¿v156¿¿¿{"start":{"line":83,"column":28},"end":{"line":83,"column":50},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/devcert_index/index.js"}¿¿VariableDeclarator
1299¿MemberExpression¿¿1363¿¿¿¿{"start":{"line":83,"column":28},"end":{"line":83,"column":50},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/devcert_index/index.js"}¿¿MemberExpression
1300¿Identifier¿¿1363¿constants_1¿¿¿{"start":{"line":83,"column":28},"end":{"line":83,"column":39},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/devcert_index/index.js"}¿¿Identifier
1301¿Identifier¿¿1363¿domainsDir¿¿¿{"start":{"line":83,"column":40},"end":{"line":83,"column":50},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/devcert_index/index.js"}¿¿Identifier
1302¿VariableDeclarator¿¿1363¿v157¿¿¿{"start":{"line":83,"column":11},"end":{"line":83,"column":51},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/devcert_index/index.js"}¿¿VariableDeclarator
1303¿CallExpression¿¿1363¿¿¿¿{"start":{"line":83,"column":11},"end":{"line":83,"column":51},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/devcert_index/index.js"}¿¿CallExpression
1304¿MemberExpression¿¿1363¿¿¿¿{"start":{"line":83,"column":11},"end":{"line":83,"column":27},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/devcert_index/index.js"}¿¿MemberExpression
1305¿Identifier¿¿1363¿fs_1¿¿¿{"start":{"line":83,"column":11},"end":{"line":83,"column":15},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/devcert_index/index.js"}¿¿Identifier
1306¿Identifier¿¿1363¿readdirSync¿¿¿{"start":{"line":83,"column":16},"end":{"line":83,"column":27},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/devcert_index/index.js"}¿¿Identifier
1307¿Identifier¿¿1363¿v156¿¿¿¿¿Identifier
1308¿ReturnStatement¿¿1363¿¿¿¿{"start":{"line":83,"column":4},"end":{"line":83,"column":52},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/devcert_index/index.js"}¿¿ReturnStatement
1309¿Identifier¿¿1363¿v157¿¿¿¿¿Identifier
1310¿BlockStatement¿¿1363¿¿¿¿{"start":{"line":82,"column":29},"end":{"line":84,"column":1},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/devcert_index/index.js"}¿¿BlockStatement
1311¿ExpressionStatement¿¿1345¿¿¿¿{"start":{"line":85,"column":0},"end":{"line":85,"column":46},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/devcert_index/index.js"}¿¿ExpressionStatement
1312¿AssignmentExpression¿=¿1345¿¿¿¿{"start":{"line":85,"column":0},"end":{"line":85,"column":45},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/devcert_index/index.js"}¿¿AssignmentExpression
1313¿MemberExpression¿¿1345¿¿¿¿{"start":{"line":85,"column":0},"end":{"line":85,"column":25},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/devcert_index/index.js"}¿¿MemberExpression
1314¿Identifier¿¿1345¿exports¿¿¿{"start":{"line":85,"column":0},"end":{"line":85,"column":7},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/devcert_index/index.js"}¿¿Identifier
1315¿Identifier¿¿1345¿configuredDomains¿¿¿{"start":{"line":85,"column":8},"end":{"line":85,"column":25},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/devcert_index/index.js"}¿¿Identifier
1316¿Identifier¿¿1345¿configuredDomains¿¿¿{"start":{"line":85,"column":28},"end":{"line":85,"column":45},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/devcert_index/index.js"}¿¿Identifier
1317¿VariableDeclarator¿exported¿1345¿removeDomain¿¿¿{"start":{"line":86,"column":0},"end":{"line":88,"column":1},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/devcert_index/index.js"}¿¿VariableDeclarator
1318¿FunctionExpression¿¿1345¿anon¿¿¿{"start":{"line":86,"column":0},"end":{"line":88,"column":1},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/devcert_index/index.js"}¿¿FunctionExpression
1319¿Identifier¿¿0¿domain¿¿¿{"start":{"line":86,"column":22},"end":{"line":86,"column":28},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/devcert_index/index.js"}¿¿Identifier
1320¿VariableDeclarator¿¿1365¿v158¿¿¿{"start":{"line":87,"column":11},"end":{"line":87,"column":27},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/devcert_index/index.js"}¿¿VariableDeclarator
1321¿MemberExpression¿¿1365¿¿¿¿{"start":{"line":87,"column":11},"end":{"line":87,"column":27},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/devcert_index/index.js"}¿¿MemberExpression
1322¿Identifier¿¿1365¿rimraf_1¿¿¿{"start":{"line":87,"column":11},"end":{"line":87,"column":19},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/devcert_index/index.js"}¿¿Identifier
1323¿Identifier¿¿1365¿default¿¿¿{"start":{"line":87,"column":20},"end":{"line":87,"column":27},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/devcert_index/index.js"}¿¿Identifier
1324¿VariableDeclarator¿¿1365¿v159¿¿¿{"start":{"line":87,"column":33},"end":{"line":87,"column":66},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/devcert_index/index.js"}¿¿VariableDeclarator
1325¿CallExpression¿¿1365¿¿¿¿{"start":{"line":87,"column":33},"end":{"line":87,"column":66},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/devcert_index/index.js"}¿¿CallExpression
1326¿MemberExpression¿¿1365¿¿¿¿{"start":{"line":87,"column":33},"end":{"line":87,"column":58},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/devcert_index/index.js"}¿¿MemberExpression
1327¿Identifier¿¿1365¿constants_1¿¿¿{"start":{"line":87,"column":33},"end":{"line":87,"column":44},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/devcert_index/index.js"}¿¿Identifier
1328¿Identifier¿¿1365¿pathForDomain¿¿¿{"start":{"line":87,"column":45},"end":{"line":87,"column":58},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/devcert_index/index.js"}¿¿Identifier
1329¿Identifier¿¿1365¿domain¿¿¿{"start":{"line":87,"column":59},"end":{"line":87,"column":65},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/devcert_index/index.js"}¿¿Identifier
1330¿VariableDeclarator¿¿1365¿v160¿¿¿{"start":{"line":87,"column":11},"end":{"line":87,"column":67},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/devcert_index/index.js"}¿¿VariableDeclarator
1331¿CallExpression¿¿1365¿¿¿¿{"start":{"line":87,"column":11},"end":{"line":87,"column":67},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/devcert_index/index.js"}¿¿CallExpression
1332¿MemberExpression¿¿1365¿¿¿¿{"start":{"line":87,"column":11},"end":{"line":87,"column":32},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/devcert_index/index.js"}¿¿MemberExpression
1333¿Identifier¿¿1365¿v158¿¿¿¿¿Identifier
1334¿Identifier¿¿1365¿sync¿¿¿{"start":{"line":87,"column":28},"end":{"line":87,"column":32},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/devcert_index/index.js"}¿¿Identifier
1335¿Identifier¿¿1365¿v159¿¿¿¿¿Identifier
1336¿ReturnStatement¿¿1365¿¿¿¿{"start":{"line":87,"column":4},"end":{"line":87,"column":68},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/devcert_index/index.js"}¿¿ReturnStatement
1337¿Identifier¿¿1365¿v160¿¿¿¿¿Identifier
1338¿BlockStatement¿¿1365¿¿¿¿{"start":{"line":86,"column":30},"end":{"line":88,"column":1},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/devcert_index/index.js"}¿¿BlockStatement
1339¿ExpressionStatement¿¿1345¿¿¿¿{"start":{"line":89,"column":0},"end":{"line":89,"column":36},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/devcert_index/index.js"}¿¿ExpressionStatement
1340¿AssignmentExpression¿=¿1345¿¿¿¿{"start":{"line":89,"column":0},"end":{"line":89,"column":35},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/devcert_index/index.js"}¿¿AssignmentExpression
1341¿MemberExpression¿¿1345¿¿¿¿{"start":{"line":89,"column":0},"end":{"line":89,"column":20},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/devcert_index/index.js"}¿¿MemberExpression
1342¿Identifier¿¿1345¿exports¿¿¿{"start":{"line":89,"column":0},"end":{"line":89,"column":7},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/devcert_index/index.js"}¿¿Identifier
1343¿Identifier¿¿1345¿removeDomain¿¿¿{"start":{"line":89,"column":8},"end":{"line":89,"column":20},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/devcert_index/index.js"}¿¿Identifier
1344¿Identifier¿¿1345¿removeDomain¿¿¿{"start":{"line":89,"column":23},"end":{"line":89,"column":35},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/devcert_index/index.js"}¿¿Identifier
1345¿CFG_F_START¿¿1345¿__main__¿¿¿¿¿CFG_F_START
1346¿CFG_F_END¿¿0¿__main__¿¿¿¿¿CFG_F_END
1347¿CFG_F_START¿¿1347¿885_anon¿¿¿¿¿CFG_F_START
1348¿CFG_F_END¿¿0¿885_anon¿¿¿¿¿CFG_F_END
1349¿CFG_F_START¿¿1349¿895_anon¿¿¿¿¿CFG_F_START
1350¿CFG_F_END¿¿0¿895_anon¿¿¿¿¿CFG_F_END
1351¿CFG_IF_END¿¿0¿909¿¿¿¿¿CFG_IF_END
1352¿CFG_IF_END¿¿0¿950¿¿¿¿¿CFG_IF_END
1353¿CFG_IF_END¿¿0¿999¿¿¿¿¿CFG_IF_END
1354¿CFG_IF_END¿¿0¿1022¿¿¿¿¿CFG_IF_END
1355¿CFG_IF_END¿¿0¿1092¿¿¿¿¿CFG_IF_END
1356¿CFG_IF_END¿¿0¿1062¿¿¿¿¿CFG_IF_END
1357¿CFG_IF_END¿¿0¿1129¿¿¿¿¿CFG_IF_END
1358¿CFG_IF_END¿¿0¿1158¿¿¿¿¿CFG_IF_END
1359¿CFG_IF_END¿¿0¿1212¿¿¿¿¿CFG_IF_END
1360¿CFG_IF_END¿¿0¿1235¿¿¿¿¿CFG_IF_END
1361¿CFG_F_START¿¿1361¿1270_anon¿¿¿¿¿CFG_F_START
1362¿CFG_F_END¿¿0¿1270_anon¿¿¿¿¿CFG_F_END
1363¿CFG_F_START¿¿1363¿1297_anon¿¿¿¿¿CFG_F_START
1364¿CFG_F_END¿¿0¿1297_anon¿¿¿¿¿CFG_F_END
1365¿CFG_F_START¿¿1365¿1318_anon¿¿¿¿¿CFG_F_START
1366¿CFG_F_END¿¿0¿1318_anon¿¿¿¿¿CFG_F_END
1367¿TAINT_SOURCE¿¿0¿TAINT_SOURCE¿¿¿¿¿TAINT_SOURCE
1368¿PDG_OBJECT¿¿0¿1345.v81-o165¿¿¿¿¿PDG_OBJECT
1369¿PDG_CALL¿¿1345¿1345.CALL->Object.defineProperty-o166¿¿¿¿¿PDG_CALL
1370¿PDG_OBJECT¿¿0¿1345.v82-o167¿¿¿¿¿PDG_OBJECT
1371¿PDG_CALL¿¿1345¿1345.CALL->require-o168¿¿¿¿¿PDG_CALL
1372¿PDG_OBJECT¿¿0¿1345.tslib_1-o169¿¿¿¿¿PDG_OBJECT
1373¿TAINT_SINK¿¿0¿require¿¿¿¿¿TAINT_SINK
1374¿PDG_CALL¿¿1345¿1345.CALL->require-o170¿¿¿¿¿PDG_CALL
1375¿PDG_OBJECT¿¿0¿1345.fs_1-o171¿¿¿¿¿PDG_OBJECT
1376¿TAINT_SINK¿¿0¿require¿¿¿¿¿TAINT_SINK
1377¿PDG_CALL¿¿1345¿1345.CALL->require-o172¿¿¿¿¿PDG_CALL
1378¿PDG_OBJECT¿¿0¿1345.v83-o173¿¿¿¿¿PDG_OBJECT
1379¿TAINT_SINK¿¿0¿require¿¿¿¿¿TAINT_SINK
1380¿PDG_CALL¿¿1345¿1345.CALL->tslib_1.__importDefault-o174¿¿¿¿¿PDG_CALL
1381¿PDG_OBJECT¿¿0¿1345.debug_1-o175¿¿¿¿¿PDG_OBJECT
1382¿PDG_CALL¿¿1345¿1345.CALL->require-o176¿¿¿¿¿PDG_CALL
1383¿PDG_OBJECT¿¿0¿1345.command_exists_1-o177¿¿¿¿¿PDG_OBJECT
1384¿TAINT_SINK¿¿0¿require¿¿¿¿¿TAINT_SINK
1385¿PDG_CALL¿¿1345¿1345.CALL->require-o178¿¿¿¿¿PDG_CALL
1386¿PDG_OBJECT¿¿0¿1345.v84-o179¿¿¿¿¿PDG_OBJECT
1387¿TAINT_SINK¿¿0¿require¿¿¿¿¿TAINT_SINK
1388¿PDG_CALL¿¿1345¿1345.CALL->tslib_1.__importDefault-o180¿¿¿¿¿PDG_CALL
1389¿PDG_OBJECT¿¿0¿1345.rimraf_1-o181¿¿¿¿¿PDG_OBJECT
1390¿PDG_CALL¿¿1345¿1345.CALL->require-o182¿¿¿¿¿PDG_CALL
1391¿PDG_OBJECT¿¿0¿1345.constants_1-o183¿¿¿¿¿PDG_OBJECT
1392¿TAINT_SINK¿¿0¿require¿¿¿¿¿TAINT_SINK
1393¿PDG_CALL¿¿1345¿1345.CALL->require-o184¿¿¿¿¿PDG_CALL
1394¿PDG_OBJECT¿¿0¿1345.v85-o185¿¿¿¿¿PDG_OBJECT
1395¿TAINT_SINK¿¿0¿require¿¿¿¿¿TAINT_SINK
1396¿PDG_CALL¿¿1345¿1345.CALL->tslib_1.__importDefault-o186¿¿¿¿¿PDG_CALL
1397¿PDG_OBJECT¿¿0¿1345.platforms_1-o187¿¿¿¿¿PDG_OBJECT
1398¿PDG_CALL¿¿1345¿1345.CALL->require-o188¿¿¿¿¿PDG_CALL
1399¿PDG_OBJECT¿¿0¿1345.v86-o189¿¿¿¿¿PDG_OBJECT
1400¿TAINT_SINK¿¿0¿require¿¿¿¿¿TAINT_SINK
1401¿PDG_CALL¿¿1345¿1345.CALL->tslib_1.__importStar-o190¿¿¿¿¿PDG_CALL
1402¿PDG_OBJECT¿¿0¿1345.certificate_authority_1-o191¿¿¿¿¿PDG_OBJECT
1403¿PDG_OBJECT¿¿0¿1345.certificate_authority_1.uninstall-o192¿¿¿¿¿PDG_OBJECT
1404¿PDG_OBJECT¿¿0¿1345.exports-o193¿¿¿¿¿PDG_OBJECT
1405¿PDG_OBJECT¿¿0¿1345.exports.uninstall-o194¿¿¿¿¿PDG_OBJECT
1406¿PDG_CALL¿¿1345¿1345.CALL->require-o195¿¿¿¿¿PDG_CALL
1407¿PDG_OBJECT¿¿0¿1345.v88-o196¿¿¿¿¿PDG_OBJECT
1408¿TAINT_SINK¿¿0¿require¿¿¿¿¿TAINT_SINK
1409¿PDG_CALL¿¿1345¿1345.CALL->tslib_1.__importDefault-o197¿¿¿¿¿PDG_CALL
1410¿PDG_OBJECT¿¿0¿1345.certificates_1-o198¿¿¿¿¿PDG_OBJECT
1411¿PDG_CALL¿¿1345¿1345.CALL->require-o199¿¿¿¿¿PDG_CALL
1412¿PDG_OBJECT¿¿0¿1345.v89-o200¿¿¿¿¿PDG_OBJECT
1413¿TAINT_SINK¿¿0¿require¿¿¿¿¿TAINT_SINK
1414¿PDG_CALL¿¿1345¿1345.CALL->tslib_1.__importDefault-o201¿¿¿¿¿PDG_CALL
1415¿PDG_OBJECT¿¿0¿1345.user_interface_1-o202¿¿¿¿¿PDG_OBJECT
1416¿PDG_CALL¿¿1345¿1345.CALL->debug_1.default-o203¿¿¿¿¿PDG_CALL
1417¿PDG_OBJECT¿¿0¿1345.debug-o204¿¿¿¿¿PDG_OBJECT
1418¿TAINT_SINK¿¿0¿default¿¿¿¿¿TAINT_SINK
1419¿PDG_OBJECT¿¿0¿1347.this-o205¿¿¿¿¿PDG_OBJECT
1420¿PDG_OBJECT¿¿0¿1347.domain-o206¿¿¿¿¿PDG_OBJECT
1421¿PDG_OBJECT¿¿0¿1347.options-o207¿¿¿¿¿PDG_OBJECT
1422¿PDG_OBJECT¿¿0¿1345.certificateFor-o208¿¿¿¿¿PDG_OBJECT
1423¿PDG_OBJECT¿¿0¿1345.exports-o209¿¿¿¿¿PDG_OBJECT
1424¿PDG_OBJECT¿¿0¿1345.exports.certificateFor-o210¿¿¿¿¿PDG_OBJECT
1425¿PDG_OBJECT¿¿0¿1361.this-o211¿¿¿¿¿PDG_OBJECT
1426¿PDG_OBJECT¿¿0¿1361.domain-o212¿¿¿¿¿PDG_OBJECT
1427¿PDG_OBJECT¿¿0¿1345.hasCertificateFor-o213¿¿¿¿¿PDG_OBJECT
1428¿PDG_OBJECT¿¿0¿1345.exports-o214¿¿¿¿¿PDG_OBJECT
1429¿PDG_OBJECT¿¿0¿1345.exports.hasCertificateFor-o215¿¿¿¿¿PDG_OBJECT
1430¿PDG_OBJECT¿¿0¿1363.this-o216¿¿¿¿¿PDG_OBJECT
1431¿PDG_OBJECT¿¿0¿1345.configuredDomains-o217¿¿¿¿¿PDG_OBJECT
1432¿PDG_OBJECT¿¿0¿1345.exports-o218¿¿¿¿¿PDG_OBJECT
1433¿PDG_OBJECT¿¿0¿1345.exports.configuredDomains-o219¿¿¿¿¿PDG_OBJECT
1434¿PDG_OBJECT¿¿0¿1365.this-o220¿¿¿¿¿PDG_OBJECT
1435¿PDG_OBJECT¿¿0¿1365.domain-o221¿¿¿¿¿PDG_OBJECT
1436¿PDG_OBJECT¿¿0¿1345.removeDomain-o222¿¿¿¿¿PDG_OBJECT
1437¿PDG_OBJECT¿¿0¿1345.exports-o223¿¿¿¿¿PDG_OBJECT
1438¿PDG_OBJECT¿¿0¿1345.exports.removeDomain-o224¿¿¿¿¿PDG_OBJECT
1439¿PDG_OBJECT¿¿0¿1349.this-o225¿¿¿¿¿PDG_OBJECT
1440¿PDG_OBJECT¿¿0¿1347.v151-o226¿¿¿¿¿PDG_OBJECT
1441¿PDG_CALL¿¿1347¿1347.CALL->tslib_1.__awaiter-o227¿¿¿¿¿PDG_CALL
1442¿PDG_OBJECT¿¿0¿1347.v152-o228¿¿¿¿¿PDG_OBJECT
1443¿PDG_RETURN¿¿0¿1347.RET_OBJ-o229¿¿¿¿¿PDG_RETURN
1444¿PDG_OBJECT¿¿0¿1349.constants_1.VALID_DOMAIN-o230¿¿¿¿¿PDG_OBJECT
1445¿PDG_CALL¿¿1349¿1349.CALL->v92.test-o231¿¿¿¿¿PDG_CALL
1446¿PDG_OBJECT¿¿0¿1349.v93-o232¿¿¿¿¿PDG_OBJECT
1447¿PDG_CALL¿¿1349¿1349.CALL->Error-o233¿¿¿¿¿PDG_CALL
1448¿PDG_OBJECT¿¿0¿1349.v95-o234¿¿¿¿¿PDG_OBJECT
1449¿PDG_OBJECT¿¿0¿1349.options.skipCertutilInstall-o235¿¿¿¿¿PDG_OBJECT
1450¿PDG_CALL¿¿1349¿1349.CALL->Boolean-o236¿¿¿¿¿PDG_CALL
1451¿PDG_OBJECT¿¿0¿1349.v97-o237¿¿¿¿¿PDG_OBJECT
1452¿PDG_OBJECT¿¿0¿1349.options.skipHostsFile-o238¿¿¿¿¿PDG_OBJECT
1453¿PDG_CALL¿¿1349¿1349.CALL->Boolean-o239¿¿¿¿¿PDG_CALL
1454¿PDG_OBJECT¿¿0¿1349.v99-o240¿¿¿¿¿PDG_OBJECT
1455¿PDG_OBJECT¿¿0¿1349.v100-o241¿¿¿¿¿PDG_OBJECT
1456¿PDG_CALL¿¿1349¿1349.CALL->debug-o242¿¿¿¿¿PDG_CALL
1457¿PDG_OBJECT¿¿0¿1349.v101-o243¿¿¿¿¿PDG_OBJECT
1458¿PDG_OBJECT¿¿0¿1349.options.ui-o244¿¿¿¿¿PDG_OBJECT
1459¿PDG_OBJECT¿¿0¿1349.user_interface_1.default-o245¿¿¿¿¿PDG_OBJECT
1460¿PDG_CALL¿¿1349¿1349.CALL->Object.assign-o246¿¿¿¿¿PDG_CALL
1461¿PDG_OBJECT¿¿0¿1349.v105-o247¿¿¿¿¿PDG_OBJECT
1462¿PDG_OBJECT¿¿0¿1349.constants_1.isMac-o248¿¿¿¿¿PDG_OBJECT
1463¿PDG_OBJECT¿¿0¿1349.constants_1.isLinux-o249¿¿¿¿¿PDG_OBJECT
1464¿PDG_OBJECT¿¿0¿1349.v110-o250¿¿¿¿¿PDG_OBJECT
1465¿PDG_OBJECT¿¿0¿1349.constants_1.isWindows-o251¿¿¿¿¿PDG_OBJECT
1466¿PDG_OBJECT¿¿0¿1349.v113-o252¿¿¿¿¿PDG_OBJECT
1467¿PDG_OBJECT¿¿0¿1349.process-o253¿¿¿¿¿PDG_OBJECT
1468¿PDG_OBJECT¿¿0¿1349.process.platform-o254¿¿¿¿¿PDG_OBJECT
1469¿PDG_CALL¿¿1349¿1349.CALL->Error-o255¿¿¿¿¿PDG_CALL
