Id:ID¿Type¿SubType¿FunctionContext¿IdentifierName¿Raw¿InternalStructure¿Location¿Code¿Label:LABEL
1048¿Program¿¿-1¿¿¿¿{"start":{"line":1,"column":0},"end":{"line":144,"column":1},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/secbench/glance_3.0.0/index.js"}¿¿Program
1530¿VariableDeclarator¿¿1836¿v153¿¿¿{"start":{"line":89,"column":6},"end":{"line":89,"column":32},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/secbench/glance_3.0.0/index.js"}¿¿VariableDeclarator
1531¿CallExpression¿¿1836¿¿¿¿{"start":{"line":89,"column":6},"end":{"line":89,"column":32},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/secbench/glance_3.0.0/index.js"}¿¿CallExpression
1532¿MemberExpression¿¿1836¿¿¿¿{"start":{"line":89,"column":6},"end":{"line":89,"column":15},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/secbench/glance_3.0.0/index.js"}¿¿MemberExpression
1533¿Identifier¿¿1836¿self¿¿¿{"start":{"line":89,"column":6},"end":{"line":89,"column":10},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/secbench/glance_3.0.0/index.js"}¿¿Identifier
1534¿Identifier¿¿1836¿emit¿¿¿{"start":{"line":89,"column":11},"end":{"line":89,"column":15},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/secbench/glance_3.0.0/index.js"}¿¿Identifier
1535¿Literal¿string¿1836¿¿'read'¿¿{"start":{"line":89,"column":16},"end":{"line":89,"column":22},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/secbench/glance_3.0.0/index.js"}¿¿Literal
1536¿Identifier¿¿1836¿request¿¿¿{"start":{"line":89,"column":24},"end":{"line":89,"column":31},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/secbench/glance_3.0.0/index.js"}¿¿Identifier
1537¿ExpressionStatement¿¿1836¿¿¿¿{"start":{"line":89,"column":6},"end":{"line":89,"column":32},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/secbench/glance_3.0.0/index.js"}¿¿ExpressionStatement
1538¿Identifier¿¿1836¿v153¿¿¿¿¿Identifier
1539¿VariableDeclarator¿¿1836¿v154¿¿¿{"start":{"line":91,"column":19},"end":{"line":91,"column":35},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/secbench/glance_3.0.0/index.js"}¿¿VariableDeclarator
1540¿MemberExpression¿¿1836¿¿¿¿{"start":{"line":91,"column":19},"end":{"line":91,"column":35},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/secbench/glance_3.0.0/index.js"}¿¿MemberExpression
1541¿Identifier¿¿1836¿request¿¿¿{"start":{"line":91,"column":19},"end":{"line":91,"column":26},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/secbench/glance_3.0.0/index.js"}¿¿Identifier
1542¿Identifier¿¿1836¿fullPath¿¿¿{"start":{"line":91,"column":27},"end":{"line":91,"column":35},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/secbench/glance_3.0.0/index.js"}¿¿Identifier
1543¿VariableDeclarator¿¿1836¿v155¿¿¿{"start":{"line":91,"column":13},"end":{"line":91,"column":36},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/secbench/glance_3.0.0/index.js"}¿¿VariableDeclarator
1544¿CallExpression¿¿1836¿¿¿¿{"start":{"line":91,"column":13},"end":{"line":91,"column":36},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/secbench/glance_3.0.0/index.js"}¿¿CallExpression
1545¿Identifier¿¿1836¿filed¿¿¿{"start":{"line":91,"column":13},"end":{"line":91,"column":18},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/secbench/glance_3.0.0/index.js"}¿¿Identifier
1546¿Identifier¿¿1836¿v154¿¿¿¿¿Identifier
1547¿VariableDeclarator¿¿1836¿v156¿¿¿{"start":{"line":91,"column":13},"end":{"line":91,"column":46},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/secbench/glance_3.0.0/index.js"}¿¿VariableDeclarator
1548¿CallExpression¿¿1836¿¿¿¿{"start":{"line":91,"column":13},"end":{"line":91,"column":46},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/secbench/glance_3.0.0/index.js"}¿¿CallExpression
1549¿MemberExpression¿¿1836¿¿¿¿{"start":{"line":91,"column":13},"end":{"line":91,"column":41},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/secbench/glance_3.0.0/index.js"}¿¿MemberExpression
1550¿Identifier¿¿1836¿v155¿¿¿¿¿Identifier
1551¿Identifier¿¿1836¿pipe¿¿¿{"start":{"line":91,"column":37},"end":{"line":91,"column":41},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/secbench/glance_3.0.0/index.js"}¿¿Identifier
1552¿Identifier¿¿1836¿res¿¿¿{"start":{"line":91,"column":42},"end":{"line":91,"column":45},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/secbench/glance_3.0.0/index.js"}¿¿Identifier
1553¿ReturnStatement¿¿1836¿¿¿¿{"start":{"line":91,"column":6},"end":{"line":91,"column":46},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/secbench/glance_3.0.0/index.js"}¿¿ReturnStatement
1554¿Identifier¿¿1836¿v156¿¿¿¿¿Identifier
1555¿BlockStatement¿¿1836¿¿¿¿{"start":{"line":88,"column":29},"end":{"line":92,"column":5},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/secbench/glance_3.0.0/index.js"}¿¿BlockStatement
1556¿VariableDeclarator¿¿1836¿v157¿¿¿{"start":{"line":94,"column":8},"end":{"line":94,"column":22},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/secbench/glance_3.0.0/index.js"}¿¿VariableDeclarator
1557¿MemberExpression¿¿1836¿¿¿¿{"start":{"line":94,"column":8},"end":{"line":94,"column":22},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/secbench/glance_3.0.0/index.js"}¿¿MemberExpression
1558¿Identifier¿¿1836¿self¿¿¿{"start":{"line":94,"column":8},"end":{"line":94,"column":12},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/secbench/glance_3.0.0/index.js"}¿¿Identifier
1559¿Identifier¿¿1836¿hideindex¿¿¿{"start":{"line":94,"column":13},"end":{"line":94,"column":22},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/secbench/glance_3.0.0/index.js"}¿¿Identifier
1560¿IfStatement¿¿1836¿¿¿¿{"start":{"line":94,"column":4},"end":{"line":96,"column":5},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/secbench/glance_3.0.0/index.js"}¿¿IfStatement
1561¿Identifier¿¿1836¿v157¿¿¿¿¿Identifier
1562¿VariableDeclarator¿¿1836¿v158¿¿¿{"start":{"line":95,"column":13},"end":{"line":95,"column":50},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/secbench/glance_3.0.0/index.js"}¿¿VariableDeclarator
1563¿CallExpression¿¿1836¿¿¿¿{"start":{"line":95,"column":13},"end":{"line":95,"column":50},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/secbench/glance_3.0.0/index.js"}¿¿CallExpression
1564¿MemberExpression¿¿1836¿¿¿¿{"start":{"line":95,"column":13},"end":{"line":95,"column":22},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/secbench/glance_3.0.0/index.js"}¿¿MemberExpression
1565¿Identifier¿¿1836¿self¿¿¿{"start":{"line":95,"column":13},"end":{"line":95,"column":17},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/secbench/glance_3.0.0/index.js"}¿¿Identifier
1566¿Identifier¿¿1836¿emit¿¿¿{"start":{"line":95,"column":18},"end":{"line":95,"column":22},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/secbench/glance_3.0.0/index.js"}¿¿Identifier
1567¿Literal¿string¿1836¿¿'error'¿¿{"start":{"line":95,"column":23},"end":{"line":95,"column":30},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/secbench/glance_3.0.0/index.js"}¿¿Literal
1568¿Literal¿number¿1836¿¿403¿¿{"start":{"line":95,"column":32},"end":{"line":95,"column":35},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/secbench/glance_3.0.0/index.js"}¿¿Literal
1569¿Identifier¿¿1836¿request¿¿¿{"start":{"line":95,"column":37},"end":{"line":95,"column":44},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/secbench/glance_3.0.0/index.js"}¿¿Identifier
1570¿Identifier¿¿1836¿res¿¿¿{"start":{"line":95,"column":46},"end":{"line":95,"column":49},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/secbench/glance_3.0.0/index.js"}¿¿Identifier
1571¿ReturnStatement¿¿1836¿¿¿¿{"start":{"line":95,"column":6},"end":{"line":95,"column":50},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/secbench/glance_3.0.0/index.js"}¿¿ReturnStatement
1572¿Identifier¿¿1836¿v158¿¿¿¿¿Identifier
1573¿BlockStatement¿¿1836¿¿¿¿{"start":{"line":94,"column":24},"end":{"line":96,"column":5},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/secbench/glance_3.0.0/index.js"}¿¿BlockStatement
1574¿VariableDeclarator¿¿1836¿v159¿¿¿{"start":{"line":98,"column":9},"end":{"line":98,"column":21},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/secbench/glance_3.0.0/index.js"}¿¿VariableDeclarator
1575¿MemberExpression¿¿1836¿¿¿¿{"start":{"line":98,"column":9},"end":{"line":98,"column":21},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/secbench/glance_3.0.0/index.js"}¿¿MemberExpression
1576¿Identifier¿¿1836¿self¿¿¿{"start":{"line":98,"column":9},"end":{"line":98,"column":13},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/secbench/glance_3.0.0/index.js"}¿¿Identifier
1577¿Identifier¿¿1836¿indices¿¿¿{"start":{"line":98,"column":14},"end":{"line":98,"column":21},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/secbench/glance_3.0.0/index.js"}¿¿Identifier
1578¿VariableDeclarator¿¿1836¿v160¿¿¿{"start":{"line":98,"column":8},"end":{"line":98,"column":21},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/secbench/glance_3.0.0/index.js"}¿¿VariableDeclarator
1579¿UnaryExpression¿!¿1836¿¿¿¿{"start":{"line":98,"column":8},"end":{"line":98,"column":21},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/secbench/glance_3.0.0/index.js"}¿¿UnaryExpression
1580¿Identifier¿¿1836¿v159¿¿¿¿¿Identifier
1581¿VariableDeclarator¿¿1836¿v161¿¿¿{"start":{"line":98,"column":26},"end":{"line":98,"column":38},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/secbench/glance_3.0.0/index.js"}¿¿VariableDeclarator
1582¿MemberExpression¿¿1836¿¿¿¿{"start":{"line":98,"column":26},"end":{"line":98,"column":38},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/secbench/glance_3.0.0/index.js"}¿¿MemberExpression
1583¿Identifier¿¿1836¿self¿¿¿{"start":{"line":98,"column":26},"end":{"line":98,"column":30},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/secbench/glance_3.0.0/index.js"}¿¿Identifier
1584¿Identifier¿¿1836¿indices¿¿¿{"start":{"line":98,"column":31},"end":{"line":98,"column":38},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/secbench/glance_3.0.0/index.js"}¿¿Identifier
1585¿VariableDeclarator¿¿1836¿v162¿¿¿{"start":{"line":98,"column":26},"end":{"line":98,"column":45},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/secbench/glance_3.0.0/index.js"}¿¿VariableDeclarator
1586¿MemberExpression¿¿1836¿¿¿¿{"start":{"line":98,"column":26},"end":{"line":98,"column":45},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/secbench/glance_3.0.0/index.js"}¿¿MemberExpression
1587¿Identifier¿¿1836¿v161¿¿¿¿¿Identifier
1588¿Identifier¿¿1836¿length¿¿¿{"start":{"line":98,"column":39},"end":{"line":98,"column":45},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/secbench/glance_3.0.0/index.js"}¿¿Identifier
1589¿VariableDeclarator¿¿1836¿v163¿¿¿{"start":{"line":98,"column":25},"end":{"line":98,"column":45},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/secbench/glance_3.0.0/index.js"}¿¿VariableDeclarator
1590¿UnaryExpression¿!¿1836¿¿¿¿{"start":{"line":98,"column":25},"end":{"line":98,"column":45},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/secbench/glance_3.0.0/index.js"}¿¿UnaryExpression
1591¿Identifier¿¿1836¿v162¿¿¿¿¿Identifier
1592¿VariableDeclarator¿¿1836¿v164¿¿¿{"start":{"line":98,"column":8},"end":{"line":98,"column":45},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/secbench/glance_3.0.0/index.js"}¿¿VariableDeclarator
1593¿LogicalExpression¿||¿1836¿¿¿¿{"start":{"line":98,"column":8},"end":{"line":98,"column":45},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/secbench/glance_3.0.0/index.js"}¿¿LogicalExpression
1594¿Identifier¿¿1836¿v160¿¿¿¿¿Identifier
1595¿Identifier¿¿1836¿v163¿¿¿¿¿Identifier
1596¿IfStatement¿¿1836¿¿¿¿{"start":{"line":98,"column":4},"end":{"line":100,"column":5},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/secbench/glance_3.0.0/index.js"}¿¿IfStatement
1597¿Identifier¿¿1836¿v164¿¿¿¿¿Identifier
1598¿VariableDeclarator¿¿1836¿v165¿¿¿{"start":{"line":99,"column":13},"end":{"line":99,"column":24},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/secbench/glance_3.0.0/index.js"}¿¿VariableDeclarator
1599¿CallExpression¿¿1836¿¿¿¿{"start":{"line":99,"column":13},"end":{"line":99,"column":24},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/secbench/glance_3.0.0/index.js"}¿¿CallExpression
1600¿Identifier¿¿1836¿listFiles¿¿¿{"start":{"line":99,"column":13},"end":{"line":99,"column":22},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/secbench/glance_3.0.0/index.js"}¿¿Identifier
1601¿ReturnStatement¿¿1836¿¿¿¿{"start":{"line":99,"column":6},"end":{"line":99,"column":24},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/secbench/glance_3.0.0/index.js"}¿¿ReturnStatement
1602¿Identifier¿¿1836¿v165¿¿¿¿¿Identifier
1603¿BlockStatement¿¿1836¿¿¿¿{"start":{"line":98,"column":47},"end":{"line":100,"column":5},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/secbench/glance_3.0.0/index.js"}¿¿BlockStatement
1604¿VariableDeclarator¿¿1836¿v166¿¿¿{"start":{"line":102,"column":18},"end":{"line":102,"column":30},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/secbench/glance_3.0.0/index.js"}¿¿VariableDeclarator
1605¿MemberExpression¿¿1836¿¿¿¿{"start":{"line":102,"column":18},"end":{"line":102,"column":30},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/secbench/glance_3.0.0/index.js"}¿¿MemberExpression
1606¿Identifier¿¿1836¿self¿¿¿{"start":{"line":102,"column":18},"end":{"line":102,"column":22},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/secbench/glance_3.0.0/index.js"}¿¿Identifier
1607¿Identifier¿¿1836¿indices¿¿¿{"start":{"line":102,"column":23},"end":{"line":102,"column":30},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/secbench/glance_3.0.0/index.js"}¿¿Identifier
1608¿VariableDeclarator¿¿1836¿indices¿¿¿{"start":{"line":102,"column":8},"end":{"line":102,"column":38},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/secbench/glance_3.0.0/index.js"}¿¿VariableDeclarator
1609¿CallExpression¿¿1836¿¿¿¿{"start":{"line":102,"column":18},"end":{"line":102,"column":38},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/secbench/glance_3.0.0/index.js"}¿¿CallExpression
1610¿MemberExpression¿¿1836¿¿¿¿{"start":{"line":102,"column":18},"end":{"line":102,"column":36},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/secbench/glance_3.0.0/index.js"}¿¿MemberExpression
1611¿Identifier¿¿1836¿v166¿¿¿¿¿Identifier
1612¿Identifier¿¿1836¿slice¿¿¿{"start":{"line":102,"column":31},"end":{"line":102,"column":36},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/secbench/glance_3.0.0/index.js"}¿¿Identifier
1613¿VariableDeclarator¿¿1836¿v167¿¿¿{"start":{"line":104,"column":14},"end":{"line":104,"column":29},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/secbench/glance_3.0.0/index.js"}¿¿VariableDeclarator
1614¿CallExpression¿¿1836¿¿¿¿{"start":{"line":104,"column":14},"end":{"line":104,"column":29},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/secbench/glance_3.0.0/index.js"}¿¿CallExpression
1615¿MemberExpression¿¿1836¿¿¿¿{"start":{"line":104,"column":14},"end":{"line":104,"column":27},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/secbench/glance_3.0.0/index.js"}¿¿MemberExpression
1616¿Identifier¿¿1836¿indices¿¿¿{"start":{"line":104,"column":14},"end":{"line":104,"column":21},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/secbench/glance_3.0.0/index.js"}¿¿Identifier
1617¿Identifier¿¿1836¿shift¿¿¿{"start":{"line":104,"column":22},"end":{"line":104,"column":27},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/secbench/glance_3.0.0/index.js"}¿¿Identifier
1618¿VariableDeclarator¿¿1836¿v168¿¿¿{"start":{"line":104,"column":4},"end":{"line":104,"column":30},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/secbench/glance_3.0.0/index.js"}¿¿VariableDeclarator
1619¿CallExpression¿¿1836¿¿¿¿{"start":{"line":104,"column":4},"end":{"line":104,"column":30},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/secbench/glance_3.0.0/index.js"}¿¿CallExpression
1620¿Identifier¿¿1836¿findIndex¿¿¿{"start":{"line":104,"column":4},"end":{"line":104,"column":13},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/secbench/glance_3.0.0/index.js"}¿¿Identifier
1621¿Identifier¿¿1836¿v167¿¿¿¿¿Identifier
1622¿ExpressionStatement¿¿1836¿¿¿¿{"start":{"line":104,"column":4},"end":{"line":104,"column":30},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/secbench/glance_3.0.0/index.js"}¿¿ExpressionStatement
1623¿Identifier¿¿1836¿v168¿¿¿¿¿Identifier
1624¿VariableDeclarator¿¿1836¿findIndex¿¿¿{"start":{"line":106,"column":4},"end":{"line":122,"column":5},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/secbench/glance_3.0.0/index.js"}¿¿VariableDeclarator
1625¿FunctionExpression¿¿1836¿anon¿¿¿{"start":{"line":106,"column":4},"end":{"line":122,"column":5},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/secbench/glance_3.0.0/index.js"}¿¿FunctionExpression
1626¿Identifier¿¿0¿indexTest¿¿¿{"start":{"line":106,"column":24},"end":{"line":106,"column":33},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/secbench/glance_3.0.0/index.js"}¿¿Identifier
1627¿VariableDeclarator¿¿1842¿v169¿¿¿{"start":{"line":107,"column":27},"end":{"line":107,"column":43},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/secbench/glance_3.0.0/index.js"}¿¿VariableDeclarator
1628¿MemberExpression¿¿1842¿¿¿¿{"start":{"line":107,"column":27},"end":{"line":107,"column":43},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/secbench/glance_3.0.0/index.js"}¿¿MemberExpression
1629¿Identifier¿¿1842¿request¿¿¿{"start":{"line":107,"column":27},"end":{"line":107,"column":34},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/secbench/glance_3.0.0/index.js"}¿¿Identifier
1630¿Identifier¿¿1842¿fullPath¿¿¿{"start":{"line":107,"column":35},"end":{"line":107,"column":43},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/secbench/glance_3.0.0/index.js"}¿¿Identifier
1631¿VariableDeclarator¿¿1842¿v170¿¿¿{"start":{"line":107,"column":17},"end":{"line":107,"column":55},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/secbench/glance_3.0.0/index.js"}¿¿VariableDeclarator
1632¿CallExpression¿¿1842¿¿¿¿{"start":{"line":107,"column":17},"end":{"line":107,"column":55},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/secbench/glance_3.0.0/index.js"}¿¿CallExpression
1633¿MemberExpression¿¿1842¿¿¿¿{"start":{"line":107,"column":17},"end":{"line":107,"column":26},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/secbench/glance_3.0.0/index.js"}¿¿MemberExpression
1634¿Identifier¿¿1842¿path¿¿¿{"start":{"line":107,"column":17},"end":{"line":107,"column":21},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/secbench/glance_3.0.0/index.js"}¿¿Identifier
1635¿Identifier¿¿1842¿join¿¿¿{"start":{"line":107,"column":22},"end":{"line":107,"column":26},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/secbench/glance_3.0.0/index.js"}¿¿Identifier
1636¿Identifier¿¿1842¿v169¿¿¿¿¿Identifier
1637¿Identifier¿¿1842¿indexTest¿¿¿{"start":{"line":107,"column":45},"end":{"line":107,"column":54},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/secbench/glance_3.0.0/index.js"}¿¿Identifier
1638¿VariableDeclarator¿¿1842¿v171¿¿¿{"start":{"line":107,"column":6},"end":{"line":107,"column":63},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/secbench/glance_3.0.0/index.js"}¿¿VariableDeclarator
1639¿CallExpression¿¿1842¿¿¿¿{"start":{"line":107,"column":6},"end":{"line":107,"column":63},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/secbench/glance_3.0.0/index.js"}¿¿CallExpression
1640¿Identifier¿¿1842¿fileExists¿¿¿{"start":{"line":107,"column":6},"end":{"line":107,"column":16},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/secbench/glance_3.0.0/index.js"}¿¿Identifier
1641¿Identifier¿¿1842¿v170¿¿¿¿¿Identifier
1642¿Identifier¿¿1842¿check¿¿¿{"start":{"line":107,"column":57},"end":{"line":107,"column":62},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/secbench/glance_3.0.0/index.js"}¿¿Identifier
1643¿ExpressionStatement¿¿1842¿¿¿¿{"start":{"line":107,"column":6},"end":{"line":107,"column":63},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/secbench/glance_3.0.0/index.js"}¿¿ExpressionStatement
1644¿Identifier¿¿1842¿v171¿¿¿¿¿Identifier
1645¿VariableDeclarator¿¿1842¿check¿¿¿{"start":{"line":109,"column":6},"end":{"line":121,"column":7},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/secbench/glance_3.0.0/index.js"}¿¿VariableDeclarator
1646¿FunctionExpression¿¿1842¿anon¿¿¿{"start":{"line":109,"column":6},"end":{"line":121,"column":7},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/secbench/glance_3.0.0/index.js"}¿¿FunctionExpression
1647¿Identifier¿¿0¿hasIndex¿¿¿{"start":{"line":109,"column":22},"end":{"line":109,"column":30},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/secbench/glance_3.0.0/index.js"}¿¿Identifier
1648¿IfStatement¿¿1844¿¿¿¿{"start":{"line":110,"column":8},"end":{"line":114,"column":9},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/secbench/glance_3.0.0/index.js"}¿¿IfStatement
1649¿Identifier¿¿1844¿hasIndex¿¿¿{"start":{"line":110,"column":12},"end":{"line":110,"column":20},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/secbench/glance_3.0.0/index.js"}¿¿Identifier
1650¿VariableDeclarator¿¿1844¿v172¿¿¿{"start":{"line":111,"column":20},"end":{"line":111,"column":27},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/secbench/glance_3.0.0/index.js"}¿¿VariableDeclarator
1651¿MemberExpression¿¿1844¿¿¿¿{"start":{"line":111,"column":20},"end":{"line":111,"column":27},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/secbench/glance_3.0.0/index.js"}¿¿MemberExpression
1652¿Identifier¿¿1844¿req¿¿¿{"start":{"line":111,"column":20},"end":{"line":111,"column":23},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/secbench/glance_3.0.0/index.js"}¿¿Identifier
1653¿Identifier¿¿1844¿url¿¿¿{"start":{"line":111,"column":24},"end":{"line":111,"column":27},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/secbench/glance_3.0.0/index.js"}¿¿Identifier
