Id:ID¿Type¿SubType¿FunctionContext¿IdentifierName¿Raw¿InternalStructure¿Location¿Code¿Label:LABEL
818¿Program¿¿-1¿¿¿¿{"start":{"line":2,"column":0},"end":{"line":77,"column":3},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/synthetic/vuln_express_file_browser_downloader.js"}¿¿Program
1295¿Identifier¿¿1437¿existsSync¿¿¿{"start":{"line":61,"column":10},"end":{"line":61,"column":20},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/synthetic/vuln_express_file_browser_downloader.js"}¿¿Identifier
1296¿Identifier¿¿1437¿fp¿¿¿{"start":{"line":61,"column":21},"end":{"line":61,"column":23},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/synthetic/vuln_express_file_browser_downloader.js"}¿¿Identifier
1297¿VariableDeclarator¿¿1437¿v145¿¿¿{"start":{"line":61,"column":6},"end":{"line":61,"column":24},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/synthetic/vuln_express_file_browser_downloader.js"}¿¿VariableDeclarator
1298¿UnaryExpression¿!¿1437¿¿¿¿{"start":{"line":61,"column":6},"end":{"line":61,"column":24},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/synthetic/vuln_express_file_browser_downloader.js"}¿¿UnaryExpression
1299¿Identifier¿¿1437¿v144¿¿¿¿¿Identifier
1300¿IfStatement¿¿1437¿¿¿¿{"start":{"line":61,"column":2},"end":{"line":61,"column":55},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/synthetic/vuln_express_file_browser_downloader.js"}¿¿IfStatement
1301¿Identifier¿¿1437¿v145¿¿¿¿¿Identifier
1302¿VariableDeclarator¿¿1437¿v146¿¿¿{"start":{"line":61,"column":33},"end":{"line":61,"column":48},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/synthetic/vuln_express_file_browser_downloader.js"}¿¿VariableDeclarator
1303¿CallExpression¿¿1437¿¿¿¿{"start":{"line":61,"column":33},"end":{"line":61,"column":48},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/synthetic/vuln_express_file_browser_downloader.js"}¿¿CallExpression
1304¿MemberExpression¿¿1437¿¿¿¿{"start":{"line":61,"column":33},"end":{"line":61,"column":43},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/synthetic/vuln_express_file_browser_downloader.js"}¿¿MemberExpression
1305¿Identifier¿¿1437¿res¿¿¿{"start":{"line":61,"column":33},"end":{"line":61,"column":36},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/synthetic/vuln_express_file_browser_downloader.js"}¿¿Identifier
1306¿Identifier¿¿1437¿status¿¿¿{"start":{"line":61,"column":37},"end":{"line":61,"column":43},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/synthetic/vuln_express_file_browser_downloader.js"}¿¿Identifier
1307¿Literal¿number¿1437¿¿404¿¿{"start":{"line":61,"column":44},"end":{"line":61,"column":47},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/synthetic/vuln_express_file_browser_downloader.js"}¿¿Literal
1308¿VariableDeclarator¿¿1437¿v147¿¿¿{"start":{"line":61,"column":33},"end":{"line":61,"column":54},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/synthetic/vuln_express_file_browser_downloader.js"}¿¿VariableDeclarator
1309¿CallExpression¿¿1437¿¿¿¿{"start":{"line":61,"column":33},"end":{"line":61,"column":54},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/synthetic/vuln_express_file_browser_downloader.js"}¿¿CallExpression
1310¿MemberExpression¿¿1437¿¿¿¿{"start":{"line":61,"column":33},"end":{"line":61,"column":52},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/synthetic/vuln_express_file_browser_downloader.js"}¿¿MemberExpression
1311¿Identifier¿¿1437¿v146¿¿¿¿¿Identifier
1312¿Identifier¿¿1437¿end¿¿¿{"start":{"line":61,"column":49},"end":{"line":61,"column":52},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/synthetic/vuln_express_file_browser_downloader.js"}¿¿Identifier
1313¿ReturnStatement¿¿1437¿¿¿¿{"start":{"line":61,"column":26},"end":{"line":61,"column":55},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/synthetic/vuln_express_file_browser_downloader.js"}¿¿ReturnStatement
1314¿Identifier¿¿1437¿v147¿¿¿¿¿Identifier
1315¿BlockStatement¿¿1437¿¿¿¿¿¿BlockStatement
1316¿VariableDeclarator¿¿1437¿v148¿¿¿{"start":{"line":62,"column":65},"end":{"line":62,"column":81},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/synthetic/vuln_express_file_browser_downloader.js"}¿¿VariableDeclarator
1317¿CallExpression¿¿1437¿¿¿¿{"start":{"line":62,"column":65},"end":{"line":62,"column":81},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/synthetic/vuln_express_file_browser_downloader.js"}¿¿CallExpression
1318¿MemberExpression¿¿1437¿¿¿¿{"start":{"line":62,"column":65},"end":{"line":62,"column":78},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/synthetic/vuln_express_file_browser_downloader.js"}¿¿MemberExpression
1319¿Identifier¿¿1437¿path¿¿¿{"start":{"line":62,"column":65},"end":{"line":62,"column":69},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/synthetic/vuln_express_file_browser_downloader.js"}¿¿Identifier
1320¿Identifier¿¿1437¿basename¿¿¿{"start":{"line":62,"column":70},"end":{"line":62,"column":78},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/synthetic/vuln_express_file_browser_downloader.js"}¿¿Identifier
1321¿Identifier¿¿1437¿n¿¿¿{"start":{"line":62,"column":79},"end":{"line":62,"column":80},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/synthetic/vuln_express_file_browser_downloader.js"}¿¿Identifier
1322¿VariableDeclarator¿¿1437¿v149¿¿¿{"start":{"line":62,"column":39},"end":{"line":62,"column":81},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/synthetic/vuln_express_file_browser_downloader.js"}¿¿VariableDeclarator
1323¿BinaryExpression¿+¿1437¿¿¿¿{"start":{"line":62,"column":39},"end":{"line":62,"column":81},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/synthetic/vuln_express_file_browser_downloader.js"}¿¿BinaryExpression
1324¿Literal¿string¿1437¿¿'attachment; filename='¿¿{"start":{"line":62,"column":39},"end":{"line":62,"column":62},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/synthetic/vuln_express_file_browser_downloader.js"}¿¿Literal
1325¿Identifier¿¿1437¿v148¿¿¿¿¿Identifier
1326¿VariableDeclarator¿¿1437¿v150¿¿¿{"start":{"line":62,"column":2},"end":{"line":62,"column":82},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/synthetic/vuln_express_file_browser_downloader.js"}¿¿VariableDeclarator
1327¿CallExpression¿¿1437¿¿¿¿{"start":{"line":62,"column":2},"end":{"line":62,"column":82},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/synthetic/vuln_express_file_browser_downloader.js"}¿¿CallExpression
1328¿MemberExpression¿¿1437¿¿¿¿{"start":{"line":62,"column":2},"end":{"line":62,"column":15},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/synthetic/vuln_express_file_browser_downloader.js"}¿¿MemberExpression
1329¿Identifier¿¿1437¿res¿¿¿{"start":{"line":62,"column":2},"end":{"line":62,"column":5},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/synthetic/vuln_express_file_browser_downloader.js"}¿¿Identifier
1330¿Identifier¿¿1437¿setHeader¿¿¿{"start":{"line":62,"column":6},"end":{"line":62,"column":15},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/synthetic/vuln_express_file_browser_downloader.js"}¿¿Identifier
1331¿Literal¿string¿1437¿¿'Content-Disposition'¿¿{"start":{"line":62,"column":16},"end":{"line":62,"column":37},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/synthetic/vuln_express_file_browser_downloader.js"}¿¿Literal
1332¿Identifier¿¿1437¿v149¿¿¿¿¿Identifier
1333¿ExpressionStatement¿¿1437¿¿¿¿{"start":{"line":62,"column":2},"end":{"line":62,"column":83},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/synthetic/vuln_express_file_browser_downloader.js"}¿¿ExpressionStatement
1334¿Identifier¿¿1437¿v150¿¿¿¿¿Identifier
1335¿VariableDeclarator¿¿1437¿v151¿¿¿{"start":{"line":63,"column":2},"end":{"line":63,"column":18},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/synthetic/vuln_express_file_browser_downloader.js"}¿¿VariableDeclarator
1336¿CallExpression¿¿1437¿¿¿¿{"start":{"line":63,"column":2},"end":{"line":63,"column":18},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/synthetic/vuln_express_file_browser_downloader.js"}¿¿CallExpression
1337¿MemberExpression¿¿1437¿¿¿¿{"start":{"line":63,"column":2},"end":{"line":63,"column":14},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/synthetic/vuln_express_file_browser_downloader.js"}¿¿MemberExpression
1338¿Identifier¿¿1437¿res¿¿¿{"start":{"line":63,"column":2},"end":{"line":63,"column":5},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/synthetic/vuln_express_file_browser_downloader.js"}¿¿Identifier
1339¿Identifier¿¿1437¿sendFile¿¿¿{"start":{"line":63,"column":6},"end":{"line":63,"column":14},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/synthetic/vuln_express_file_browser_downloader.js"}¿¿Identifier
1340¿Identifier¿¿1437¿fp¿¿¿{"start":{"line":63,"column":15},"end":{"line":63,"column":17},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/synthetic/vuln_express_file_browser_downloader.js"}¿¿Identifier
1341¿ExpressionStatement¿¿1437¿¿¿¿{"start":{"line":63,"column":2},"end":{"line":63,"column":19},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/synthetic/vuln_express_file_browser_downloader.js"}¿¿ExpressionStatement
1342¿Identifier¿¿1437¿v151¿¿¿¿¿Identifier
1343¿BlockStatement¿¿1437¿¿¿¿{"start":{"line":55,"column":35},"end":{"line":64,"column":1},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/synthetic/vuln_express_file_browser_downloader.js"}¿¿BlockStatement
1344¿VariableDeclarator¿¿1418¿v153¿¿¿{"start":{"line":55,"column":0},"end":{"line":64,"column":2},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/synthetic/vuln_express_file_browser_downloader.js"}¿¿VariableDeclarator
1345¿CallExpression¿¿1418¿¿¿¿{"start":{"line":55,"column":0},"end":{"line":64,"column":2},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/synthetic/vuln_express_file_browser_downloader.js"}¿¿CallExpression
1346¿MemberExpression¿¿1418¿¿¿¿{"start":{"line":55,"column":0},"end":{"line":55,"column":7},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/synthetic/vuln_express_file_browser_downloader.js"}¿¿MemberExpression
1347¿Identifier¿¿1418¿app¿¿¿{"start":{"line":55,"column":0},"end":{"line":55,"column":3},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/synthetic/vuln_express_file_browser_downloader.js"}¿¿Identifier
1348¿Identifier¿¿1418¿get¿¿¿{"start":{"line":55,"column":4},"end":{"line":55,"column":7},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/synthetic/vuln_express_file_browser_downloader.js"}¿¿Identifier
1349¿Literal¿string¿1418¿¿'/download'¿¿{"start":{"line":55,"column":8},"end":{"line":55,"column":19},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/synthetic/vuln_express_file_browser_downloader.js"}¿¿Literal
1350¿Identifier¿¿1418¿v152¿¿¿¿¿Identifier
1351¿ExpressionStatement¿¿1418¿¿¿¿{"start":{"line":55,"column":0},"end":{"line":64,"column":3},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/synthetic/vuln_express_file_browser_downloader.js"}¿¿ExpressionStatement
1352¿Identifier¿¿1418¿v153¿¿¿¿¿Identifier
1353¿VariableDeclarator¿¿1418¿v157¿¿¿{"start":{"line":67,"column":13},"end":{"line":72,"column":1},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/synthetic/vuln_express_file_browser_downloader.js"}¿¿VariableDeclarator
1354¿ArrowFunctionExpression¿¿1418¿¿¿¿{"start":{"line":67,"column":13},"end":{"line":72,"column":1},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/synthetic/vuln_express_file_browser_downloader.js"}¿¿ArrowFunctionExpression
1355¿Identifier¿¿0¿_req¿¿¿{"start":{"line":67,"column":14},"end":{"line":67,"column":18},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/synthetic/vuln_express_file_browser_downloader.js"}¿¿Identifier
1356¿Identifier¿¿0¿res¿¿¿{"start":{"line":67,"column":20},"end":{"line":67,"column":23},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/synthetic/vuln_express_file_browser_downloader.js"}¿¿Identifier
1357¿VariableDeclarator¿¿1441¿v154¿¿¿{"start":{"line":68,"column":2},"end":{"line":68,"column":23},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/synthetic/vuln_express_file_browser_downloader.js"}¿¿VariableDeclarator
1358¿CallExpression¿¿1441¿¿¿¿{"start":{"line":68,"column":2},"end":{"line":68,"column":23},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/synthetic/vuln_express_file_browser_downloader.js"}¿¿CallExpression
1359¿MemberExpression¿¿1441¿¿¿¿{"start":{"line":68,"column":2},"end":{"line":68,"column":10},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/synthetic/vuln_express_file_browser_downloader.js"}¿¿MemberExpression
1360¿Identifier¿¿1441¿res¿¿¿{"start":{"line":68,"column":2},"end":{"line":68,"column":5},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/synthetic/vuln_express_file_browser_downloader.js"}¿¿Identifier
1361¿Identifier¿¿1441¿type¿¿¿{"start":{"line":68,"column":6},"end":{"line":68,"column":10},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/synthetic/vuln_express_file_browser_downloader.js"}¿¿Identifier
1362¿Literal¿string¿1441¿¿'text/html'¿¿{"start":{"line":68,"column":11},"end":{"line":68,"column":22},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/synthetic/vuln_express_file_browser_downloader.js"}¿¿Literal
1363¿VariableDeclarator¿¿1441¿v155¿¿¿{"start":{"line":68,"column":29},"end":{"line":71,"column":3},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/synthetic/vuln_express_file_browser_downloader.js"}¿¿VariableDeclarator
1364¿TemplateLiteral¿¿1441¿¿¿¿{"start":{"line":68,"column":29},"end":{"line":71,"column":3},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/synthetic/vuln_express_file_browser_downloader.js"}¿¿TemplateLiteral
1365¿VariableDeclarator¿¿1441¿v156¿¿¿{"start":{"line":68,"column":2},"end":{"line":71,"column":4},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/synthetic/vuln_express_file_browser_downloader.js"}¿¿VariableDeclarator
1366¿CallExpression¿¿1441¿¿¿¿{"start":{"line":68,"column":2},"end":{"line":71,"column":4},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/synthetic/vuln_express_file_browser_downloader.js"}¿¿CallExpression
1367¿MemberExpression¿¿1441¿¿¿¿{"start":{"line":68,"column":2},"end":{"line":68,"column":28},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/synthetic/vuln_express_file_browser_downloader.js"}¿¿MemberExpression
1368¿Identifier¿¿1441¿v154¿¿¿¿¿Identifier
1369¿Identifier¿¿1441¿send¿¿¿{"start":{"line":68,"column":24},"end":{"line":68,"column":28},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/synthetic/vuln_express_file_browser_downloader.js"}¿¿Identifier
1370¿Identifier¿¿1441¿v155¿¿¿¿¿Identifier
1371¿ExpressionStatement¿¿1441¿¿¿¿{"start":{"line":68,"column":2},"end":{"line":71,"column":5},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/synthetic/vuln_express_file_browser_downloader.js"}¿¿ExpressionStatement
1372¿Identifier¿¿1441¿v156¿¿¿¿¿Identifier
1373¿BlockStatement¿¿1441¿¿¿¿{"start":{"line":67,"column":28},"end":{"line":72,"column":1},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/synthetic/vuln_express_file_browser_downloader.js"}¿¿BlockStatement
1374¿VariableDeclarator¿¿1418¿v158¿¿¿{"start":{"line":67,"column":0},"end":{"line":72,"column":2},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/synthetic/vuln_express_file_browser_downloader.js"}¿¿VariableDeclarator
1375¿CallExpression¿¿1418¿¿¿¿{"start":{"line":67,"column":0},"end":{"line":72,"column":2},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/synthetic/vuln_express_file_browser_downloader.js"}¿¿CallExpression
1376¿MemberExpression¿¿1418¿¿¿¿{"start":{"line":67,"column":0},"end":{"line":67,"column":7},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/synthetic/vuln_express_file_browser_downloader.js"}¿¿MemberExpression
1377¿Identifier¿¿1418¿app¿¿¿{"start":{"line":67,"column":0},"end":{"line":67,"column":3},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/synthetic/vuln_express_file_browser_downloader.js"}¿¿Identifier
1378¿Identifier¿¿1418¿get¿¿¿{"start":{"line":67,"column":4},"end":{"line":67,"column":7},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/synthetic/vuln_express_file_browser_downloader.js"}¿¿Identifier
1379¿Literal¿string¿1418¿¿'/'¿¿{"start":{"line":67,"column":8},"end":{"line":67,"column":11},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/synthetic/vuln_express_file_browser_downloader.js"}¿¿Literal
1380¿Identifier¿¿1418¿v157¿¿¿¿¿Identifier
1381¿ExpressionStatement¿¿1418¿¿¿¿{"start":{"line":67,"column":0},"end":{"line":72,"column":3},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/synthetic/vuln_express_file_browser_downloader.js"}¿¿ExpressionStatement
1382¿Identifier¿¿1418¿v158¿¿¿¿¿Identifier
1383¿VariableDeclarator¿¿1418¿v159¿¿¿{"start":{"line":74,"column":13},"end":{"line":74,"column":24},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/synthetic/vuln_express_file_browser_downloader.js"}¿¿VariableDeclarator
1384¿MemberExpression¿¿1418¿¿¿¿{"start":{"line":74,"column":13},"end":{"line":74,"column":24},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/synthetic/vuln_express_file_browser_downloader.js"}¿¿MemberExpression
1385¿Identifier¿¿1418¿process¿¿¿{"start":{"line":74,"column":13},"end":{"line":74,"column":20},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/synthetic/vuln_express_file_browser_downloader.js"}¿¿Identifier
1386¿Identifier¿¿1418¿env¿¿¿{"start":{"line":74,"column":21},"end":{"line":74,"column":24},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/synthetic/vuln_express_file_browser_downloader.js"}¿¿Identifier
1387¿VariableDeclarator¿¿1418¿v160¿¿¿{"start":{"line":74,"column":13},"end":{"line":74,"column":29},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/synthetic/vuln_express_file_browser_downloader.js"}¿¿VariableDeclarator
1388¿MemberExpression¿¿1418¿¿¿¿{"start":{"line":74,"column":13},"end":{"line":74,"column":29},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/synthetic/vuln_express_file_browser_downloader.js"}¿¿MemberExpression
1389¿Identifier¿¿1418¿v159¿¿¿¿¿Identifier
1390¿Identifier¿¿1418¿PORT¿¿¿{"start":{"line":74,"column":25},"end":{"line":74,"column":29},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/synthetic/vuln_express_file_browser_downloader.js"}¿¿Identifier
1391¿VariableDeclarator¿¿1418¿port¿¿¿{"start":{"line":74,"column":6},"end":{"line":74,"column":37},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/synthetic/vuln_express_file_browser_downloader.js"}¿¿VariableDeclarator
1392¿LogicalExpression¿||¿1418¿¿¿¿{"start":{"line":74,"column":13},"end":{"line":74,"column":37},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/synthetic/vuln_express_file_browser_downloader.js"}¿¿LogicalExpression
1393¿Identifier¿¿1418¿v160¿¿¿¿¿Identifier
1394¿Literal¿number¿1418¿¿4001¿¿{"start":{"line":74,"column":33},"end":{"line":74,"column":37},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/synthetic/vuln_express_file_browser_downloader.js"}¿¿Literal
1395¿VariableDeclarator¿¿1418¿v163¿¿¿{"start":{"line":75,"column":17},"end":{"line":77,"column":1},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/synthetic/vuln_express_file_browser_downloader.js"}¿¿VariableDeclarator
1396¿ArrowFunctionExpression¿¿1418¿¿¿¿{"start":{"line":75,"column":17},"end":{"line":77,"column":1},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/synthetic/vuln_express_file_browser_downloader.js"}¿¿ArrowFunctionExpression
1397¿VariableDeclarator¿¿1443¿v161¿¿¿{"start":{"line":76,"column":14},"end":{"line":76,"column":56},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/synthetic/vuln_express_file_browser_downloader.js"}¿¿VariableDeclarator
1398¿TemplateLiteral¿¿1443¿¿¿¿{"start":{"line":76,"column":14},"end":{"line":76,"column":56},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/synthetic/vuln_express_file_browser_downloader.js"}¿¿TemplateLiteral
1399¿Identifier¿¿1443¿port¿¿¿{"start":{"line":76,"column":50},"end":{"line":76,"column":54},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/synthetic/vuln_express_file_browser_downloader.js"}¿¿Identifier
1400¿VariableDeclarator¿¿1443¿v162¿¿¿{"start":{"line":76,"column":2},"end":{"line":76,"column":57},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/synthetic/vuln_express_file_browser_downloader.js"}¿¿VariableDeclarator
1401¿CallExpression¿¿1443¿¿¿¿{"start":{"line":76,"column":2},"end":{"line":76,"column":57},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/synthetic/vuln_express_file_browser_downloader.js"}¿¿CallExpression
1402¿MemberExpression¿¿1443¿¿¿¿{"start":{"line":76,"column":2},"end":{"line":76,"column":13},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/synthetic/vuln_express_file_browser_downloader.js"}¿¿MemberExpression
1403¿Identifier¿¿1443¿console¿¿¿{"start":{"line":76,"column":2},"end":{"line":76,"column":9},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/synthetic/vuln_express_file_browser_downloader.js"}¿¿Identifier
1404¿Identifier¿¿1443¿log¿¿¿{"start":{"line":76,"column":10},"end":{"line":76,"column":13},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/synthetic/vuln_express_file_browser_downloader.js"}¿¿Identifier
1405¿Identifier¿¿1443¿v161¿¿¿¿¿Identifier
1406¿ExpressionStatement¿¿1443¿¿¿¿{"start":{"line":76,"column":2},"end":{"line":76,"column":58},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/synthetic/vuln_express_file_browser_downloader.js"}¿¿ExpressionStatement
1407¿Identifier¿¿1443¿v162¿¿¿¿¿Identifier
1408¿BlockStatement¿¿1443¿¿¿¿{"start":{"line":75,"column":23},"end":{"line":77,"column":1},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/synthetic/vuln_express_file_browser_downloader.js"}¿¿BlockStatement
1409¿VariableDeclarator¿¿1418¿v164¿¿¿{"start":{"line":75,"column":0},"end":{"line":77,"column":2},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/synthetic/vuln_express_file_browser_downloader.js"}¿¿VariableDeclarator
1410¿CallExpression¿¿1418¿¿¿¿{"start":{"line":75,"column":0},"end":{"line":77,"column":2},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/synthetic/vuln_express_file_browser_downloader.js"}¿¿CallExpression
1411¿MemberExpression¿¿1418¿¿¿¿{"start":{"line":75,"column":0},"end":{"line":75,"column":10},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/synthetic/vuln_express_file_browser_downloader.js"}¿¿MemberExpression
1412¿Identifier¿¿1418¿app¿¿¿{"start":{"line":75,"column":0},"end":{"line":75,"column":3},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/synthetic/vuln_express_file_browser_downloader.js"}¿¿Identifier
1413¿Identifier¿¿1418¿listen¿¿¿{"start":{"line":75,"column":4},"end":{"line":75,"column":10},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/synthetic/vuln_express_file_browser_downloader.js"}¿¿Identifier
1414¿Identifier¿¿1418¿port¿¿¿{"start":{"line":75,"column":11},"end":{"line":75,"column":15},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/synthetic/vuln_express_file_browser_downloader.js"}¿¿Identifier
1415¿Identifier¿¿1418¿v163¿¿¿¿¿Identifier
