Id:ID¿Type¿SubType¿FunctionContext¿IdentifierName¿Raw¿InternalStructure¿Location¿Code¿Label:LABEL
789¿Program¿¿-1¿¿¿¿{"start":{"line":1,"column":0},"end":{"line":135,"column":2},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/command-exists-1.2.2/command-exists.js"}¿¿Program
1269¿NewExpression¿¿1376¿¿¿¿{"start":{"line":111,"column":11},"end":{"line":119,"column":6},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/command-exists-1.2.2/command-exists.js"}¿¿NewExpression
1270¿Identifier¿¿1376¿Promise¿¿¿{"start":{"line":111,"column":15},"end":{"line":111,"column":22},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/command-exists-1.2.2/command-exists.js"}¿¿Identifier
1271¿Identifier¿¿1376¿v137¿¿¿¿¿Identifier
1272¿ReturnStatement¿¿1376¿¿¿¿{"start":{"line":111,"column":4},"end":{"line":119,"column":7},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/command-exists-1.2.2/command-exists.js"}¿¿ReturnStatement
1273¿Identifier¿¿1376¿v138¿¿¿¿¿Identifier
1274¿BlockStatement¿¿1376¿¿¿¿{"start":{"line":110,"column":51},"end":{"line":120,"column":3},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/command-exists-1.2.2/command-exists.js"}¿¿BlockStatement
1275¿IfStatement¿¿1376¿¿¿¿{"start":{"line":121,"column":2},"end":{"line":125,"column":3},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/command-exists-1.2.2/command-exists.js"}¿¿IfStatement
1276¿Identifier¿¿1376¿isUsingWindows¿¿¿{"start":{"line":121,"column":6},"end":{"line":121,"column":20},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/command-exists-1.2.2/command-exists.js"}¿¿Identifier
1277¿VariableDeclarator¿¿1376¿v139¿¿¿{"start":{"line":122,"column":4},"end":{"line":122,"column":67},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/command-exists-1.2.2/command-exists.js"}¿¿VariableDeclarator
1278¿CallExpression¿¿1376¿¿¿¿{"start":{"line":122,"column":4},"end":{"line":122,"column":67},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/command-exists-1.2.2/command-exists.js"}¿¿CallExpression
1279¿Identifier¿¿1376¿commandExistsWindows¿¿¿{"start":{"line":122,"column":4},"end":{"line":122,"column":24},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/command-exists-1.2.2/command-exists.js"}¿¿Identifier
1280¿Identifier¿¿1376¿commandName¿¿¿{"start":{"line":122,"column":25},"end":{"line":122,"column":36},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/command-exists-1.2.2/command-exists.js"}¿¿Identifier
1281¿Identifier¿¿1376¿cleanedCommandName¿¿¿{"start":{"line":122,"column":38},"end":{"line":122,"column":56},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/command-exists-1.2.2/command-exists.js"}¿¿Identifier
1282¿Identifier¿¿1376¿callback¿¿¿{"start":{"line":122,"column":58},"end":{"line":122,"column":66},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/command-exists-1.2.2/command-exists.js"}¿¿Identifier
1283¿ExpressionStatement¿¿1376¿¿¿¿{"start":{"line":122,"column":4},"end":{"line":122,"column":68},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/command-exists-1.2.2/command-exists.js"}¿¿ExpressionStatement
1284¿Identifier¿¿1376¿v139¿¿¿¿¿Identifier
1285¿BlockStatement¿¿1376¿¿¿¿{"start":{"line":121,"column":22},"end":{"line":123,"column":3},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/command-exists-1.2.2/command-exists.js"}¿¿BlockStatement
1286¿VariableDeclarator¿¿1376¿v140¿¿¿{"start":{"line":124,"column":4},"end":{"line":124,"column":64},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/command-exists-1.2.2/command-exists.js"}¿¿VariableDeclarator
1287¿CallExpression¿¿1376¿¿¿¿{"start":{"line":124,"column":4},"end":{"line":124,"column":64},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/command-exists-1.2.2/command-exists.js"}¿¿CallExpression
1288¿Identifier¿¿1376¿commandExistsUnix¿¿¿{"start":{"line":124,"column":4},"end":{"line":124,"column":21},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/command-exists-1.2.2/command-exists.js"}¿¿Identifier
1289¿Identifier¿¿1376¿commandName¿¿¿{"start":{"line":124,"column":22},"end":{"line":124,"column":33},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/command-exists-1.2.2/command-exists.js"}¿¿Identifier
1290¿Identifier¿¿1376¿cleanedCommandName¿¿¿{"start":{"line":124,"column":35},"end":{"line":124,"column":53},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/command-exists-1.2.2/command-exists.js"}¿¿Identifier
1291¿Identifier¿¿1376¿callback¿¿¿{"start":{"line":124,"column":55},"end":{"line":124,"column":63},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/command-exists-1.2.2/command-exists.js"}¿¿Identifier
1292¿ExpressionStatement¿¿1376¿¿¿¿{"start":{"line":124,"column":4},"end":{"line":124,"column":65},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/command-exists-1.2.2/command-exists.js"}¿¿ExpressionStatement
1293¿Identifier¿¿1376¿v140¿¿¿¿¿Identifier
1294¿BlockStatement¿¿1376¿¿¿¿{"start":{"line":123,"column":9},"end":{"line":125,"column":3},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/command-exists-1.2.2/command-exists.js"}¿¿BlockStatement
1295¿BlockStatement¿¿1376¿¿¿¿{"start":{"line":108,"column":63},"end":{"line":126,"column":1},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/command-exists-1.2.2/command-exists.js"}¿¿BlockStatement
1296¿ExpressionStatement¿¿1338¿¿¿¿{"start":{"line":108,"column":0},"end":{"line":126,"column":2},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/command-exists-1.2.2/command-exists.js"}¿¿ExpressionStatement
1297¿AssignmentExpression¿=¿1338¿¿¿¿{"start":{"line":108,"column":0},"end":{"line":126,"column":1},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/command-exists-1.2.2/command-exists.js"}¿¿AssignmentExpression
1298¿MemberExpression¿¿1338¿¿¿¿{"start":{"line":108,"column":0},"end":{"line":108,"column":14},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/command-exists-1.2.2/command-exists.js"}¿¿MemberExpression
1299¿Identifier¿¿1338¿module¿¿¿{"start":{"line":108,"column":0},"end":{"line":108,"column":6},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/command-exists-1.2.2/command-exists.js"}¿¿Identifier
1300¿Identifier¿¿1338¿exports¿¿¿{"start":{"line":108,"column":7},"end":{"line":108,"column":14},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/command-exists-1.2.2/command-exists.js"}¿¿Identifier
1301¿Identifier¿¿1338¿commandExists¿¿¿¿¿Identifier
1302¿VariableDeclarator¿¿1338¿v141¿¿¿{"start":{"line":128,"column":0},"end":{"line":128,"column":14},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/command-exists-1.2.2/command-exists.js"}¿¿VariableDeclarator
1303¿MemberExpression¿¿1338¿¿¿¿{"start":{"line":128,"column":0},"end":{"line":128,"column":14},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/command-exists-1.2.2/command-exists.js"}¿¿MemberExpression
1304¿Identifier¿¿1338¿module¿¿¿{"start":{"line":128,"column":0},"end":{"line":128,"column":6},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/command-exists-1.2.2/command-exists.js"}¿¿Identifier
1305¿Identifier¿¿1338¿exports¿¿¿{"start":{"line":128,"column":7},"end":{"line":128,"column":14},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/command-exists-1.2.2/command-exists.js"}¿¿Identifier
1306¿VariableDeclarator¿exported¿1338¿v144¿¿¿{"start":{"line":128,"column":0},"end":{"line":135,"column":1},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/command-exists-1.2.2/command-exists.js"}¿¿VariableDeclarator
1307¿FunctionExpression¿¿1338¿anon¿¿¿{"start":{"line":128,"column":22},"end":{"line":135,"column":1},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/command-exists-1.2.2/command-exists.js"}¿¿FunctionExpression
1308¿Identifier¿¿0¿commandName¿¿¿{"start":{"line":128,"column":31},"end":{"line":128,"column":42},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/command-exists-1.2.2/command-exists.js"}¿¿Identifier
1309¿VariableDeclarator¿¿1385¿cleanedCommandName¿¿¿{"start":{"line":129,"column":6},"end":{"line":129,"column":50},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/command-exists-1.2.2/command-exists.js"}¿¿VariableDeclarator
1310¿CallExpression¿¿1385¿¿¿¿{"start":{"line":129,"column":27},"end":{"line":129,"column":50},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/command-exists-1.2.2/command-exists.js"}¿¿CallExpression
1311¿Identifier¿¿1385¿cleanInput¿¿¿{"start":{"line":129,"column":27},"end":{"line":129,"column":37},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/command-exists-1.2.2/command-exists.js"}¿¿Identifier
1312¿Identifier¿¿1385¿commandName¿¿¿{"start":{"line":129,"column":38},"end":{"line":129,"column":49},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/command-exists-1.2.2/command-exists.js"}¿¿Identifier
1313¿IfStatement¿¿1385¿¿¿¿{"start":{"line":130,"column":2},"end":{"line":134,"column":3},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/command-exists-1.2.2/command-exists.js"}¿¿IfStatement
1314¿Identifier¿¿1385¿isUsingWindows¿¿¿{"start":{"line":130,"column":6},"end":{"line":130,"column":20},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/command-exists-1.2.2/command-exists.js"}¿¿Identifier
1315¿VariableDeclarator¿¿1385¿v142¿¿¿{"start":{"line":131,"column":11},"end":{"line":131,"column":68},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/command-exists-1.2.2/command-exists.js"}¿¿VariableDeclarator
1316¿CallExpression¿¿1385¿¿¿¿{"start":{"line":131,"column":11},"end":{"line":131,"column":68},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/command-exists-1.2.2/command-exists.js"}¿¿CallExpression
1317¿Identifier¿¿1385¿commandExistsWindowsSync¿¿¿{"start":{"line":131,"column":11},"end":{"line":131,"column":35},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/command-exists-1.2.2/command-exists.js"}¿¿Identifier
1318¿Identifier¿¿1385¿commandName¿¿¿{"start":{"line":131,"column":36},"end":{"line":131,"column":47},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/command-exists-1.2.2/command-exists.js"}¿¿Identifier
1319¿Identifier¿¿1385¿cleanedCommandName¿¿¿{"start":{"line":131,"column":49},"end":{"line":131,"column":67},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/command-exists-1.2.2/command-exists.js"}¿¿Identifier
1320¿ReturnStatement¿¿1385¿¿¿¿{"start":{"line":131,"column":4},"end":{"line":131,"column":69},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/command-exists-1.2.2/command-exists.js"}¿¿ReturnStatement
1321¿Identifier¿¿1385¿v142¿¿¿¿¿Identifier
1322¿BlockStatement¿¿1385¿¿¿¿{"start":{"line":130,"column":22},"end":{"line":132,"column":3},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/command-exists-1.2.2/command-exists.js"}¿¿BlockStatement
1323¿VariableDeclarator¿¿1385¿v143¿¿¿{"start":{"line":133,"column":11},"end":{"line":133,"column":65},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/command-exists-1.2.2/command-exists.js"}¿¿VariableDeclarator
1324¿CallExpression¿¿1385¿¿¿¿{"start":{"line":133,"column":11},"end":{"line":133,"column":65},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/command-exists-1.2.2/command-exists.js"}¿¿CallExpression
1325¿Identifier¿¿1385¿commandExistsUnixSync¿¿¿{"start":{"line":133,"column":11},"end":{"line":133,"column":32},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/command-exists-1.2.2/command-exists.js"}¿¿Identifier
1326¿Identifier¿¿1385¿commandName¿¿¿{"start":{"line":133,"column":33},"end":{"line":133,"column":44},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/command-exists-1.2.2/command-exists.js"}¿¿Identifier
1327¿Identifier¿¿1385¿cleanedCommandName¿¿¿{"start":{"line":133,"column":46},"end":{"line":133,"column":64},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/command-exists-1.2.2/command-exists.js"}¿¿Identifier
1328¿ReturnStatement¿¿1385¿¿¿¿{"start":{"line":133,"column":4},"end":{"line":133,"column":66},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/command-exists-1.2.2/command-exists.js"}¿¿ReturnStatement
1329¿Identifier¿¿1385¿v143¿¿¿¿¿Identifier
1330¿BlockStatement¿¿1385¿¿¿¿{"start":{"line":132,"column":9},"end":{"line":134,"column":3},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/command-exists-1.2.2/command-exists.js"}¿¿BlockStatement
1331¿BlockStatement¿¿1385¿¿¿¿{"start":{"line":128,"column":44},"end":{"line":135,"column":1},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/command-exists-1.2.2/command-exists.js"}¿¿BlockStatement
1332¿ExpressionStatement¿¿1338¿¿¿¿{"start":{"line":128,"column":0},"end":{"line":135,"column":2},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/command-exists-1.2.2/command-exists.js"}¿¿ExpressionStatement
1333¿AssignmentExpression¿=¿1338¿¿¿¿{"start":{"line":128,"column":0},"end":{"line":135,"column":1},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/command-exists-1.2.2/command-exists.js"}¿¿AssignmentExpression
1334¿MemberExpression¿¿1338¿¿¿¿{"start":{"line":128,"column":0},"end":{"line":128,"column":19},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/command-exists-1.2.2/command-exists.js"}¿¿MemberExpression
1335¿Identifier¿¿1338¿v141¿¿¿¿¿Identifier
1336¿Identifier¿¿1338¿sync¿¿¿{"start":{"line":128,"column":15},"end":{"line":128,"column":19},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/command-exists-1.2.2/command-exists.js"}¿¿Identifier
1337¿Identifier¿¿1338¿v144¿¿¿¿¿Identifier
1338¿CFG_F_START¿¿1338¿__main__¿¿¿¿¿CFG_F_START
1339¿CFG_F_END¿¿0¿__main__¿¿¿¿¿CFG_F_END
1340¿CFG_F_START¿¿1340¿837_anon¿¿¿¿¿CFG_F_START
1341¿CFG_F_END¿¿0¿837_anon¿¿¿¿¿CFG_F_END
1342¿CFG_F_START¿¿1342¿845_anon¿¿¿¿¿CFG_F_START
1343¿CFG_F_END¿¿0¿845_anon¿¿¿¿¿CFG_F_END
1344¿CFG_F_START¿¿1344¿867_anon¿¿¿¿¿CFG_F_START
1345¿CFG_F_END¿¿0¿867_anon¿¿¿¿¿CFG_F_END
1346¿CFG_TRY_STMT_END¿¿0¿¿¿¿¿¿CFG_TRY_STMT_END
1347¿CFG_F_START¿¿1347¿891_anon¿¿¿¿¿CFG_F_START
1348¿CFG_F_END¿¿0¿891_anon¿¿¿¿¿CFG_F_END
1349¿CFG_F_START¿¿1349¿907_anon¿¿¿¿¿CFG_F_START
1350¿CFG_F_END¿¿0¿907_anon¿¿¿¿¿CFG_F_END
1351¿CFG_F_START¿¿1351¿930_anon¿¿¿¿¿CFG_F_START
1352¿CFG_F_END¿¿0¿930_anon¿¿¿¿¿CFG_F_END
1353¿CFG_TRY_STMT_END¿¿0¿¿¿¿¿¿CFG_TRY_STMT_END
1354¿CFG_F_START¿¿1354¿962_anon¿¿¿¿¿CFG_F_START
1355¿CFG_F_END¿¿0¿962_anon¿¿¿¿¿CFG_F_END
1356¿CFG_F_START¿¿1356¿967_anon¿¿¿¿¿CFG_F_START
1357¿CFG_F_END¿¿0¿967_anon¿¿¿¿¿CFG_F_END
1358¿CFG_F_START¿¿1358¿995_anon¿¿¿¿¿CFG_F_START
1359¿CFG_F_END¿¿0¿995_anon¿¿¿¿¿CFG_F_END
1360¿CFG_IF_END¿¿0¿972¿¿¿¿¿CFG_IF_END
1361¿CFG_F_START¿¿1361¿1037_anon¿¿¿¿¿CFG_F_START
1362¿CFG_F_END¿¿0¿1037_anon¿¿¿¿¿CFG_F_END
1363¿CFG_F_START¿¿1363¿1046_anon¿¿¿¿¿CFG_F_START
1364¿CFG_F_END¿¿0¿1046_anon¿¿¿¿¿CFG_F_END
1365¿CFG_IF_END¿¿0¿1052¿¿¿¿¿CFG_IF_END
1366¿CFG_F_START¿¿1366¿1078_anon¿¿¿¿¿CFG_F_START
1367¿CFG_F_END¿¿0¿1078_anon¿¿¿¿¿CFG_F_END
1368¿CFG_TRY_STMT_END¿¿0¿¿¿¿¿¿CFG_TRY_STMT_END
1369¿CFG_IF_END¿¿0¿1085¿¿¿¿¿CFG_IF_END
1370¿CFG_F_START¿¿1370¿1135_anon¿¿¿¿¿CFG_F_START
1371¿CFG_F_END¿¿0¿1135_anon¿¿¿¿¿CFG_F_END
1372¿CFG_TRY_STMT_END¿¿0¿¿¿¿¿¿CFG_TRY_STMT_END
1373¿CFG_F_START¿¿1373¿1164_anon¿¿¿¿¿CFG_F_START
1374¿CFG_F_END¿¿0¿1164_anon¿¿¿¿¿CFG_F_END
1375¿CFG_IF_END¿¿0¿1172¿¿¿¿¿CFG_IF_END
1376¿CFG_F_START¿¿1376¿1212_anon¿¿¿¿¿CFG_F_START
1377¿CFG_F_END¿¿0¿1212_anon¿¿¿¿¿CFG_F_END
1378¿CFG_F_START¿¿1378¿1236_anon¿¿¿¿¿CFG_F_START
1379¿CFG_F_END¿¿0¿1236_anon¿¿¿¿¿CFG_F_END
1380¿CFG_F_START¿¿1380¿1240_anon¿¿¿¿¿CFG_F_START
1381¿CFG_F_END¿¿0¿1240_anon¿¿¿¿¿CFG_F_END
1382¿CFG_IF_END¿¿0¿1243¿¿¿¿¿CFG_IF_END
1383¿CFG_IF_END¿¿0¿1233¿¿¿¿¿CFG_IF_END
1384¿CFG_IF_END¿¿0¿1275¿¿¿¿¿CFG_IF_END
1385¿CFG_F_START¿¿1385¿1307_anon¿¿¿¿¿CFG_F_START
1386¿CFG_F_END¿¿0¿1307_anon¿¿¿¿¿CFG_F_END
1387¿CFG_IF_END¿¿0¿1313¿¿¿¿¿CFG_IF_END
1388¿TAINT_SOURCE¿¿0¿TAINT_SOURCE¿¿¿¿¿TAINT_SOURCE
1389¿PDG_CALL¿¿1338¿1338.CALL->require-o183¿¿¿¿¿PDG_CALL
1390¿PDG_OBJECT¿¿0¿1338.v73-o184¿¿¿¿¿PDG_OBJECT
1391¿TAINT_SINK¿¿0¿require¿¿¿¿¿TAINT_SINK
1392¿PDG_OBJECT¿¿0¿1338.v73.exec-o185¿¿¿¿¿PDG_OBJECT
1393¿PDG_CALL¿¿1338¿1338.CALL->require-o186¿¿¿¿¿PDG_CALL
1394¿PDG_OBJECT¿¿0¿1338.v74-o187¿¿¿¿¿PDG_OBJECT
1395¿TAINT_SINK¿¿0¿require¿¿¿¿¿TAINT_SINK
1396¿PDG_OBJECT¿¿0¿1338.v74.execSync-o188¿¿¿¿¿PDG_OBJECT
1397¿PDG_CALL¿¿1338¿1338.CALL->require-o189¿¿¿¿¿PDG_CALL
1398¿PDG_OBJECT¿¿0¿1338.fs-o190¿¿¿¿¿PDG_OBJECT
1399¿TAINT_SINK¿¿0¿require¿¿¿¿¿TAINT_SINK
1400¿PDG_OBJECT¿¿0¿1338.fs.access-o191¿¿¿¿¿PDG_OBJECT
1401¿PDG_OBJECT¿¿0¿1338.fs.accessSync-o192¿¿¿¿¿PDG_OBJECT
1402¿PDG_OBJECT¿¿0¿1338.fs.constants-o193¿¿¿¿¿PDG_OBJECT
1403¿PDG_OBJECT¿¿0¿1338.process-o194¿¿¿¿¿PDG_OBJECT
1404¿PDG_OBJECT¿¿0¿1338.process.platform-o195¿¿¿¿¿PDG_OBJECT
1405¿PDG_OBJECT¿¿0¿1338.isUsingWindows-o196¿¿¿¿¿PDG_OBJECT
1406¿PDG_OBJECT¿¿0¿1340.this-o197¿¿¿¿¿PDG_OBJECT
1407¿PDG_OBJECT¿¿0¿1340.commandName-o198¿¿¿¿¿PDG_OBJECT
1408¿PDG_OBJECT¿¿0¿1340.callback-o199¿¿¿¿¿PDG_OBJECT
1409¿PDG_OBJECT¿¿0¿1338.fileNotExists-o200¿¿¿¿¿PDG_OBJECT
1410¿PDG_OBJECT¿¿0¿1344.this-o201¿¿¿¿¿PDG_OBJECT
1411¿PDG_OBJECT¿¿0¿1344.commandName-o202¿¿¿¿¿PDG_OBJECT
1412¿PDG_OBJECT¿¿0¿1338.fileNotExistsSync-o203¿¿¿¿¿PDG_OBJECT
1413¿PDG_OBJECT¿¿0¿1347.this-o204¿¿¿¿¿PDG_OBJECT
1414¿PDG_OBJECT¿¿0¿1347.commandName-o205¿¿¿¿¿PDG_OBJECT
1415¿PDG_OBJECT¿¿0¿1347.callback-o206¿¿¿¿¿PDG_OBJECT
1416¿PDG_OBJECT¿¿0¿1338.localExecutable-o207¿¿¿¿¿PDG_OBJECT
1417¿PDG_OBJECT¿¿0¿1351.this-o208¿¿¿¿¿PDG_OBJECT
1418¿PDG_OBJECT¿¿0¿1351.commandName-o209¿¿¿¿¿PDG_OBJECT
1419¿PDG_OBJECT¿¿0¿1338.localExecutableSync-o210¿¿¿¿¿PDG_OBJECT
1420¿PDG_OBJECT¿¿0¿1354.this-o211¿¿¿¿¿PDG_OBJECT
1421¿PDG_OBJECT¿¿0¿1354.commandName-o212¿¿¿¿¿PDG_OBJECT
1422¿PDG_OBJECT¿¿0¿1354.cleanedCommandName-o213¿¿¿¿¿PDG_OBJECT
1423¿PDG_OBJECT¿¿0¿1354.callback-o214¿¿¿¿¿PDG_OBJECT
1424¿PDG_OBJECT¿¿0¿1338.commandExistsUnix-o215¿¿¿¿¿PDG_OBJECT
1425¿PDG_OBJECT¿¿0¿1361.this-o216¿¿¿¿¿PDG_OBJECT
1426¿PDG_OBJECT¿¿0¿1361.commandName-o217¿¿¿¿¿PDG_OBJECT
1427¿PDG_OBJECT¿¿0¿1361.cleanedCommandName-o218¿¿¿¿¿PDG_OBJECT
1428¿PDG_OBJECT¿¿0¿1361.callback-o219¿¿¿¿¿PDG_OBJECT
1429¿PDG_OBJECT¿¿0¿1338.commandExistsWindows-o220¿¿¿¿¿PDG_OBJECT
1430¿PDG_OBJECT¿¿0¿1366.this-o221¿¿¿¿¿PDG_OBJECT
1431¿PDG_OBJECT¿¿0¿1366.commandName-o222¿¿¿¿¿PDG_OBJECT
1432¿PDG_OBJECT¿¿0¿1366.cleanedCommandName-o223¿¿¿¿¿PDG_OBJECT
1433¿PDG_OBJECT¿¿0¿1338.commandExistsUnixSync-o224¿¿¿¿¿PDG_OBJECT
1434¿PDG_OBJECT¿¿0¿1370.this-o225¿¿¿¿¿PDG_OBJECT
1435¿PDG_OBJECT¿¿0¿1370.commandName-o226¿¿¿¿¿PDG_OBJECT
1436¿PDG_OBJECT¿¿0¿1370.cleanedCommandName-o227¿¿¿¿¿PDG_OBJECT
1437¿PDG_OBJECT¿¿0¿1370.callback-o228¿¿¿¿¿PDG_OBJECT
1438¿PDG_OBJECT¿¿0¿1338.commandExistsWindowsSync-o229¿¿¿¿¿PDG_OBJECT
1439¿PDG_OBJECT¿¿0¿1373.this-o230¿¿¿¿¿PDG_OBJECT
1440¿PDG_OBJECT¿¿0¿1373.s-o231¿¿¿¿¿PDG_OBJECT
1441¿PDG_OBJECT¿¿0¿1338.cleanInput-o232¿¿¿¿¿PDG_OBJECT
1442¿PDG_OBJECT¿¿0¿1376.this-o233¿¿¿¿¿PDG_OBJECT
1443¿PDG_OBJECT¿¿0¿1376.commandName-o234¿¿¿¿¿PDG_OBJECT
1444¿PDG_OBJECT¿¿0¿1376.callback-o235¿¿¿¿¿PDG_OBJECT
1445¿PDG_OBJECT¿¿0¿1338.commandExists-o236¿¿¿¿¿PDG_OBJECT
1446¿PDG_OBJECT¿¿0¿1338.module-o237¿¿¿¿¿PDG_OBJECT
1447¿PDG_OBJECT¿¿0¿1338.module.exports-o238¿¿¿¿¿PDG_OBJECT
1448¿PDG_OBJECT¿¿0¿1385.this-o239¿¿¿¿¿PDG_OBJECT
1449¿PDG_OBJECT¿¿0¿1385.commandName-o240¿¿¿¿¿PDG_OBJECT
1450¿PDG_OBJECT¿¿0¿1338.v144-o241¿¿¿¿¿PDG_OBJECT
1451¿PDG_OBJECT¿¿0¿1338.v141-o242¿¿¿¿¿PDG_OBJECT
1452¿PDG_OBJECT¿¿0¿1338.v141.sync-o243¿¿¿¿¿PDG_OBJECT
1453¿PDG_OBJECT¿¿0¿1340.constants.F_OK-o244¿¿¿¿¿PDG_OBJECT
1454¿PDG_OBJECT¿¿0¿1342.this-o245¿¿¿¿¿PDG_OBJECT
1455¿PDG_OBJECT¿¿0¿1342.err-o246¿¿¿¿¿PDG_OBJECT
1456¿PDG_OBJECT¿¿0¿1340.v80-o247¿¿¿¿¿PDG_OBJECT
1457¿PDG_CALL¿¿1340¿1340.CALL->access-o248¿¿¿¿¿PDG_CALL
1458¿PDG_OBJECT¿¿0¿1340.v81-o249¿¿¿¿¿PDG_OBJECT
1459¿PDG_CALL¿¿1342¿1342.CALL->callback-o250¿¿¿¿¿PDG_CALL
1460¿PDG_OBJECT¿¿0¿1342.v79-o251¿¿¿¿¿PDG_OBJECT
1461¿PDG_CALL¿¿1344¿1344.CALL->accessSync-o252¿¿¿¿¿PDG_CALL
1462¿PDG_OBJECT¿¿0¿1344.v83-o253¿¿¿¿¿PDG_OBJECT
1463¿PDG_RETURN¿¿0¿1344.RET_OBJ-o254¿¿¿¿¿PDG_RETURN
1464¿PDG_RETURN¿¿0¿1344.RET_OBJ-o255¿¿¿¿¿PDG_RETURN
