Id:ID¿Type¿SubType¿FunctionContext¿IdentifierName¿Raw¿InternalStructure¿Location¿Code¿Label:LABEL
840¿Program¿¿-1¿¿¿¿{"start":{"line":9,"column":0},"end":{"line":88,"column":89},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/synthetic/vuln-m3u-playlist-streamer.js"}¿¿Program
1315¿MemberExpression¿¿1471¿¿¿¿{"start":{"line":70,"column":35},"end":{"line":70,"column":45},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/synthetic/vuln-m3u-playlist-streamer.js"}¿¿MemberExpression
1316¿Identifier¿¿1471¿res¿¿¿{"start":{"line":70,"column":35},"end":{"line":70,"column":38},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/synthetic/vuln-m3u-playlist-streamer.js"}¿¿Identifier
1317¿Identifier¿¿1471¿status¿¿¿{"start":{"line":70,"column":39},"end":{"line":70,"column":45},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/synthetic/vuln-m3u-playlist-streamer.js"}¿¿Identifier
1318¿Literal¿number¿1471¿¿404¿¿{"start":{"line":70,"column":46},"end":{"line":70,"column":49},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/synthetic/vuln-m3u-playlist-streamer.js"}¿¿Literal
1319¿VariableDeclarator¿¿1471¿v162¿¿¿{"start":{"line":70,"column":35},"end":{"line":70,"column":68},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/synthetic/vuln-m3u-playlist-streamer.js"}¿¿VariableDeclarator
1320¿CallExpression¿¿1471¿¿¿¿{"start":{"line":70,"column":35},"end":{"line":70,"column":68},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/synthetic/vuln-m3u-playlist-streamer.js"}¿¿CallExpression
1321¿MemberExpression¿¿1471¿¿¿¿{"start":{"line":70,"column":35},"end":{"line":70,"column":55},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/synthetic/vuln-m3u-playlist-streamer.js"}¿¿MemberExpression
1322¿Identifier¿¿1471¿v161¿¿¿¿¿Identifier
1323¿Identifier¿¿1471¿send¿¿¿{"start":{"line":70,"column":51},"end":{"line":70,"column":55},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/synthetic/vuln-m3u-playlist-streamer.js"}¿¿Identifier
1324¿Literal¿string¿1471¿¿'Not found'¿¿{"start":{"line":70,"column":56},"end":{"line":70,"column":67},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/synthetic/vuln-m3u-playlist-streamer.js"}¿¿Literal
1325¿ReturnStatement¿¿1471¿¿¿¿{"start":{"line":70,"column":28},"end":{"line":70,"column":69},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/synthetic/vuln-m3u-playlist-streamer.js"}¿¿ReturnStatement
1326¿Identifier¿¿1471¿v162¿¿¿¿¿Identifier
1327¿BlockStatement¿¿1471¿¿¿¿¿¿BlockStatement
1328¿VariableDeclarator¿¿1471¿v163¿¿¿{"start":{"line":71,"column":11},"end":{"line":71,"column":29},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/synthetic/vuln-m3u-playlist-streamer.js"}¿¿VariableDeclarator
1329¿CallExpression¿¿1471¿¿¿¿{"start":{"line":71,"column":11},"end":{"line":71,"column":29},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/synthetic/vuln-m3u-playlist-streamer.js"}¿¿CallExpression
1330¿MemberExpression¿¿1471¿¿¿¿{"start":{"line":71,"column":11},"end":{"line":71,"column":23},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/synthetic/vuln-m3u-playlist-streamer.js"}¿¿MemberExpression
1331¿Identifier¿¿1471¿path¿¿¿{"start":{"line":71,"column":11},"end":{"line":71,"column":15},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/synthetic/vuln-m3u-playlist-streamer.js"}¿¿Identifier
1332¿Identifier¿¿1471¿extname¿¿¿{"start":{"line":71,"column":16},"end":{"line":71,"column":23},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/synthetic/vuln-m3u-playlist-streamer.js"}¿¿Identifier
1333¿Identifier¿¿1471¿file¿¿¿{"start":{"line":71,"column":24},"end":{"line":71,"column":28},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/synthetic/vuln-m3u-playlist-streamer.js"}¿¿Identifier
1334¿VariableDeclarator¿¿1471¿v164¿¿¿{"start":{"line":71,"column":11},"end":{"line":71,"column":43},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/synthetic/vuln-m3u-playlist-streamer.js"}¿¿VariableDeclarator
1335¿CallExpression¿¿1471¿¿¿¿{"start":{"line":71,"column":11},"end":{"line":71,"column":43},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/synthetic/vuln-m3u-playlist-streamer.js"}¿¿CallExpression
1336¿MemberExpression¿¿1471¿¿¿¿{"start":{"line":71,"column":11},"end":{"line":71,"column":41},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/synthetic/vuln-m3u-playlist-streamer.js"}¿¿MemberExpression
1337¿Identifier¿¿1471¿v163¿¿¿¿¿Identifier
1338¿Identifier¿¿1471¿toLowerCase¿¿¿{"start":{"line":71,"column":30},"end":{"line":71,"column":41},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/synthetic/vuln-m3u-playlist-streamer.js"}¿¿Identifier
1339¿VariableDeclarator¿¿1471¿v165¿¿¿{"start":{"line":71,"column":11},"end":{"line":71,"column":54},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/synthetic/vuln-m3u-playlist-streamer.js"}¿¿VariableDeclarator
1340¿BinaryExpression¿===¿1471¿¿¿¿{"start":{"line":71,"column":11},"end":{"line":71,"column":54},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/synthetic/vuln-m3u-playlist-streamer.js"}¿¿BinaryExpression
1341¿Identifier¿¿1471¿v164¿¿¿¿¿Identifier
1342¿Literal¿string¿1471¿¿'.png'¿¿{"start":{"line":71,"column":48},"end":{"line":71,"column":54},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/synthetic/vuln-m3u-playlist-streamer.js"}¿¿Literal
1343¿VariableDeclarator¿¿1471¿v166¿¿¿{"start":{"line":71,"column":11},"end":{"line":71,"column":71},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/synthetic/vuln-m3u-playlist-streamer.js"}¿¿VariableDeclarator
1344¿IfStatement¿¿1471¿¿¿¿{"start":{"line":71,"column":11},"end":{"line":71,"column":71},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/synthetic/vuln-m3u-playlist-streamer.js"}¿¿IfStatement
1345¿Identifier¿¿1471¿v165¿¿¿¿¿Identifier
1346¿ExpressionStatement¿¿1471¿¿¿¿{"start":{"line":71,"column":11},"end":{"line":71,"column":71},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/synthetic/vuln-m3u-playlist-streamer.js"}¿¿ExpressionStatement
1347¿AssignmentExpression¿=¿1471¿¿¿¿{"start":{"line":71,"column":11},"end":{"line":71,"column":71},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/synthetic/vuln-m3u-playlist-streamer.js"}¿¿AssignmentExpression
1348¿Identifier¿¿1471¿v166¿¿¿¿¿Identifier
1349¿Literal¿string¿1471¿¿'png'¿¿{"start":{"line":71,"column":57},"end":{"line":71,"column":62},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/synthetic/vuln-m3u-playlist-streamer.js"}¿¿Literal
1350¿BlockStatement¿¿1471¿¿¿¿¿¿BlockStatement
1351¿ExpressionStatement¿¿1471¿¿¿¿{"start":{"line":71,"column":11},"end":{"line":71,"column":71},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/synthetic/vuln-m3u-playlist-streamer.js"}¿¿ExpressionStatement
1352¿AssignmentExpression¿=¿1471¿¿¿¿{"start":{"line":71,"column":11},"end":{"line":71,"column":71},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/synthetic/vuln-m3u-playlist-streamer.js"}¿¿AssignmentExpression
1353¿Identifier¿¿1471¿v166¿¿¿¿¿Identifier
1354¿Literal¿string¿1471¿¿'jpeg'¿¿{"start":{"line":71,"column":65},"end":{"line":71,"column":71},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/synthetic/vuln-m3u-playlist-streamer.js"}¿¿Literal
1355¿BlockStatement¿¿1471¿¿¿¿¿¿BlockStatement
1356¿VariableDeclarator¿¿1471¿v167¿¿¿{"start":{"line":71,"column":2},"end":{"line":71,"column":72},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/synthetic/vuln-m3u-playlist-streamer.js"}¿¿VariableDeclarator
1357¿CallExpression¿¿1471¿¿¿¿{"start":{"line":71,"column":2},"end":{"line":71,"column":72},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/synthetic/vuln-m3u-playlist-streamer.js"}¿¿CallExpression
1358¿MemberExpression¿¿1471¿¿¿¿{"start":{"line":71,"column":2},"end":{"line":71,"column":10},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/synthetic/vuln-m3u-playlist-streamer.js"}¿¿MemberExpression
1359¿Identifier¿¿1471¿res¿¿¿{"start":{"line":71,"column":2},"end":{"line":71,"column":5},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/synthetic/vuln-m3u-playlist-streamer.js"}¿¿Identifier
1360¿Identifier¿¿1471¿type¿¿¿{"start":{"line":71,"column":6},"end":{"line":71,"column":10},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/synthetic/vuln-m3u-playlist-streamer.js"}¿¿Identifier
1361¿Identifier¿¿1471¿v166¿¿¿¿¿Identifier
1362¿ExpressionStatement¿¿1471¿¿¿¿{"start":{"line":71,"column":2},"end":{"line":71,"column":73},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/synthetic/vuln-m3u-playlist-streamer.js"}¿¿ExpressionStatement
1363¿Identifier¿¿1471¿v167¿¿¿¿¿Identifier
1364¿VariableDeclarator¿¿1471¿v168¿¿¿{"start":{"line":72,"column":2},"end":{"line":72,"column":27},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/synthetic/vuln-m3u-playlist-streamer.js"}¿¿VariableDeclarator
1365¿CallExpression¿¿1471¿¿¿¿{"start":{"line":72,"column":2},"end":{"line":72,"column":27},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/synthetic/vuln-m3u-playlist-streamer.js"}¿¿CallExpression
1366¿MemberExpression¿¿1471¿¿¿¿{"start":{"line":72,"column":2},"end":{"line":72,"column":21},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/synthetic/vuln-m3u-playlist-streamer.js"}¿¿MemberExpression
1367¿Identifier¿¿1471¿fs¿¿¿{"start":{"line":72,"column":2},"end":{"line":72,"column":4},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/synthetic/vuln-m3u-playlist-streamer.js"}¿¿Identifier
1368¿Identifier¿¿1471¿createReadStream¿¿¿{"start":{"line":72,"column":5},"end":{"line":72,"column":21},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/synthetic/vuln-m3u-playlist-streamer.js"}¿¿Identifier
1369¿Identifier¿¿1471¿file¿¿¿{"start":{"line":72,"column":22},"end":{"line":72,"column":26},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/synthetic/vuln-m3u-playlist-streamer.js"}¿¿Identifier
1370¿VariableDeclarator¿¿1471¿v169¿¿¿{"start":{"line":72,"column":2},"end":{"line":72,"column":37},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/synthetic/vuln-m3u-playlist-streamer.js"}¿¿VariableDeclarator
1371¿CallExpression¿¿1471¿¿¿¿{"start":{"line":72,"column":2},"end":{"line":72,"column":37},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/synthetic/vuln-m3u-playlist-streamer.js"}¿¿CallExpression
1372¿MemberExpression¿¿1471¿¿¿¿{"start":{"line":72,"column":2},"end":{"line":72,"column":32},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/synthetic/vuln-m3u-playlist-streamer.js"}¿¿MemberExpression
1373¿Identifier¿¿1471¿v168¿¿¿¿¿Identifier
1374¿Identifier¿¿1471¿pipe¿¿¿{"start":{"line":72,"column":28},"end":{"line":72,"column":32},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/synthetic/vuln-m3u-playlist-streamer.js"}¿¿Identifier
1375¿Identifier¿¿1471¿res¿¿¿{"start":{"line":72,"column":33},"end":{"line":72,"column":36},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/synthetic/vuln-m3u-playlist-streamer.js"}¿¿Identifier
1376¿ExpressionStatement¿¿1471¿¿¿¿{"start":{"line":72,"column":2},"end":{"line":72,"column":38},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/synthetic/vuln-m3u-playlist-streamer.js"}¿¿ExpressionStatement
1377¿Identifier¿¿1471¿v169¿¿¿¿¿Identifier
1378¿BlockStatement¿¿1471¿¿¿¿{"start":{"line":66,"column":32},"end":{"line":73,"column":1},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/synthetic/vuln-m3u-playlist-streamer.js"}¿¿BlockStatement
1379¿VariableDeclarator¿¿1453¿v171¿¿¿{"start":{"line":66,"column":0},"end":{"line":73,"column":2},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/synthetic/vuln-m3u-playlist-streamer.js"}¿¿VariableDeclarator
1380¿CallExpression¿¿1453¿¿¿¿{"start":{"line":66,"column":0},"end":{"line":73,"column":2},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/synthetic/vuln-m3u-playlist-streamer.js"}¿¿CallExpression
1381¿MemberExpression¿¿1453¿¿¿¿{"start":{"line":66,"column":0},"end":{"line":66,"column":7},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/synthetic/vuln-m3u-playlist-streamer.js"}¿¿MemberExpression
1382¿Identifier¿¿1453¿app¿¿¿{"start":{"line":66,"column":0},"end":{"line":66,"column":3},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/synthetic/vuln-m3u-playlist-streamer.js"}¿¿Identifier
1383¿Identifier¿¿1453¿get¿¿¿{"start":{"line":66,"column":4},"end":{"line":66,"column":7},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/synthetic/vuln-m3u-playlist-streamer.js"}¿¿Identifier
1384¿Literal¿string¿1453¿¿'/cover'¿¿{"start":{"line":66,"column":8},"end":{"line":66,"column":16},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/synthetic/vuln-m3u-playlist-streamer.js"}¿¿Literal
1385¿Identifier¿¿1453¿v170¿¿¿¿¿Identifier
1386¿ExpressionStatement¿¿1453¿¿¿¿{"start":{"line":66,"column":0},"end":{"line":73,"column":3},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/synthetic/vuln-m3u-playlist-streamer.js"}¿¿ExpressionStatement
1387¿Identifier¿¿1453¿v171¿¿¿¿¿Identifier
1388¿VariableDeclarator¿¿1453¿v175¿¿¿{"start":{"line":76,"column":13},"end":{"line":85,"column":1},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/synthetic/vuln-m3u-playlist-streamer.js"}¿¿VariableDeclarator
1389¿ArrowFunctionExpression¿¿1453¿¿¿¿{"start":{"line":76,"column":13},"end":{"line":85,"column":1},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/synthetic/vuln-m3u-playlist-streamer.js"}¿¿ArrowFunctionExpression
1390¿Identifier¿¿0¿_req¿¿¿{"start":{"line":76,"column":14},"end":{"line":76,"column":18},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/synthetic/vuln-m3u-playlist-streamer.js"}¿¿Identifier
1391¿Identifier¿¿0¿res¿¿¿{"start":{"line":76,"column":20},"end":{"line":76,"column":23},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/synthetic/vuln-m3u-playlist-streamer.js"}¿¿Identifier
1392¿VariableDeclarator¿¿1476¿v172¿¿¿{"start":{"line":77,"column":2},"end":{"line":77,"column":18},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/synthetic/vuln-m3u-playlist-streamer.js"}¿¿VariableDeclarator
1393¿CallExpression¿¿1476¿¿¿¿{"start":{"line":77,"column":2},"end":{"line":77,"column":18},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/synthetic/vuln-m3u-playlist-streamer.js"}¿¿CallExpression
1394¿MemberExpression¿¿1476¿¿¿¿{"start":{"line":77,"column":2},"end":{"line":77,"column":10},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/synthetic/vuln-m3u-playlist-streamer.js"}¿¿MemberExpression
1395¿Identifier¿¿1476¿res¿¿¿{"start":{"line":77,"column":2},"end":{"line":77,"column":5},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/synthetic/vuln-m3u-playlist-streamer.js"}¿¿Identifier
1396¿Identifier¿¿1476¿type¿¿¿{"start":{"line":77,"column":6},"end":{"line":77,"column":10},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/synthetic/vuln-m3u-playlist-streamer.js"}¿¿Identifier
1397¿Literal¿string¿1476¿¿'html'¿¿{"start":{"line":77,"column":11},"end":{"line":77,"column":17},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/synthetic/vuln-m3u-playlist-streamer.js"}¿¿Literal
1398¿VariableDeclarator¿¿1476¿v173¿¿¿{"start":{"line":77,"column":24},"end":{"line":84,"column":3},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/synthetic/vuln-m3u-playlist-streamer.js"}¿¿VariableDeclarator
1399¿TemplateLiteral¿¿1476¿¿¿¿{"start":{"line":77,"column":24},"end":{"line":84,"column":3},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/synthetic/vuln-m3u-playlist-streamer.js"}¿¿TemplateLiteral
1400¿VariableDeclarator¿¿1476¿v174¿¿¿{"start":{"line":77,"column":2},"end":{"line":84,"column":4},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/synthetic/vuln-m3u-playlist-streamer.js"}¿¿VariableDeclarator
1401¿CallExpression¿¿1476¿¿¿¿{"start":{"line":77,"column":2},"end":{"line":84,"column":4},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/synthetic/vuln-m3u-playlist-streamer.js"}¿¿CallExpression
1402¿MemberExpression¿¿1476¿¿¿¿{"start":{"line":77,"column":2},"end":{"line":77,"column":23},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/synthetic/vuln-m3u-playlist-streamer.js"}¿¿MemberExpression
1403¿Identifier¿¿1476¿v172¿¿¿¿¿Identifier
1404¿Identifier¿¿1476¿send¿¿¿{"start":{"line":77,"column":19},"end":{"line":77,"column":23},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/synthetic/vuln-m3u-playlist-streamer.js"}¿¿Identifier
1405¿Identifier¿¿1476¿v173¿¿¿¿¿Identifier
1406¿ExpressionStatement¿¿1476¿¿¿¿{"start":{"line":77,"column":2},"end":{"line":84,"column":5},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/synthetic/vuln-m3u-playlist-streamer.js"}¿¿ExpressionStatement
1407¿Identifier¿¿1476¿v174¿¿¿¿¿Identifier
1408¿BlockStatement¿¿1476¿¿¿¿{"start":{"line":76,"column":28},"end":{"line":85,"column":1},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/synthetic/vuln-m3u-playlist-streamer.js"}¿¿BlockStatement
1409¿VariableDeclarator¿¿1453¿v176¿¿¿{"start":{"line":76,"column":0},"end":{"line":85,"column":2},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/synthetic/vuln-m3u-playlist-streamer.js"}¿¿VariableDeclarator
1410¿CallExpression¿¿1453¿¿¿¿{"start":{"line":76,"column":0},"end":{"line":85,"column":2},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/synthetic/vuln-m3u-playlist-streamer.js"}¿¿CallExpression
1411¿MemberExpression¿¿1453¿¿¿¿{"start":{"line":76,"column":0},"end":{"line":76,"column":7},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/synthetic/vuln-m3u-playlist-streamer.js"}¿¿MemberExpression
1412¿Identifier¿¿1453¿app¿¿¿{"start":{"line":76,"column":0},"end":{"line":76,"column":3},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/synthetic/vuln-m3u-playlist-streamer.js"}¿¿Identifier
1413¿Identifier¿¿1453¿get¿¿¿{"start":{"line":76,"column":4},"end":{"line":76,"column":7},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/synthetic/vuln-m3u-playlist-streamer.js"}¿¿Identifier
1414¿Literal¿string¿1453¿¿'/'¿¿{"start":{"line":76,"column":8},"end":{"line":76,"column":11},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/synthetic/vuln-m3u-playlist-streamer.js"}¿¿Literal
1415¿Identifier¿¿1453¿v175¿¿¿¿¿Identifier
1416¿ExpressionStatement¿¿1453¿¿¿¿{"start":{"line":76,"column":0},"end":{"line":85,"column":3},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/synthetic/vuln-m3u-playlist-streamer.js"}¿¿ExpressionStatement
1417¿Identifier¿¿1453¿v176¿¿¿¿¿Identifier
1418¿VariableDeclarator¿¿1453¿v177¿¿¿{"start":{"line":87,"column":13},"end":{"line":87,"column":24},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/synthetic/vuln-m3u-playlist-streamer.js"}¿¿VariableDeclarator
1419¿MemberExpression¿¿1453¿¿¿¿{"start":{"line":87,"column":13},"end":{"line":87,"column":24},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/synthetic/vuln-m3u-playlist-streamer.js"}¿¿MemberExpression
1420¿Identifier¿¿1453¿process¿¿¿{"start":{"line":87,"column":13},"end":{"line":87,"column":20},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/synthetic/vuln-m3u-playlist-streamer.js"}¿¿Identifier
1421¿Identifier¿¿1453¿env¿¿¿{"start":{"line":87,"column":21},"end":{"line":87,"column":24},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/synthetic/vuln-m3u-playlist-streamer.js"}¿¿Identifier
1422¿VariableDeclarator¿¿1453¿v178¿¿¿{"start":{"line":87,"column":13},"end":{"line":87,"column":29},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/synthetic/vuln-m3u-playlist-streamer.js"}¿¿VariableDeclarator
1423¿MemberExpression¿¿1453¿¿¿¿{"start":{"line":87,"column":13},"end":{"line":87,"column":29},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/synthetic/vuln-m3u-playlist-streamer.js"}¿¿MemberExpression
1424¿Identifier¿¿1453¿v177¿¿¿¿¿Identifier
1425¿Identifier¿¿1453¿PORT¿¿¿{"start":{"line":87,"column":25},"end":{"line":87,"column":29},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/synthetic/vuln-m3u-playlist-streamer.js"}¿¿Identifier
1426¿VariableDeclarator¿¿1453¿port¿¿¿{"start":{"line":87,"column":6},"end":{"line":87,"column":37},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/synthetic/vuln-m3u-playlist-streamer.js"}¿¿VariableDeclarator
1427¿LogicalExpression¿||¿1453¿¿¿¿{"start":{"line":87,"column":13},"end":{"line":87,"column":37},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/synthetic/vuln-m3u-playlist-streamer.js"}¿¿LogicalExpression
1428¿Identifier¿¿1453¿v178¿¿¿¿¿Identifier
1429¿Literal¿number¿1453¿¿6091¿¿{"start":{"line":87,"column":33},"end":{"line":87,"column":37},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/synthetic/vuln-m3u-playlist-streamer.js"}¿¿Literal
1430¿VariableDeclarator¿¿1453¿v181¿¿¿{"start":{"line":88,"column":17},"end":{"line":88,"column":87},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/synthetic/vuln-m3u-playlist-streamer.js"}¿¿VariableDeclarator
1431¿ArrowFunctionExpression¿¿1453¿¿¿¿{"start":{"line":88,"column":17},"end":{"line":88,"column":87},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/synthetic/vuln-m3u-playlist-streamer.js"}¿¿ArrowFunctionExpression
1432¿VariableDeclarator¿¿1478¿v179¿¿¿{"start":{"line":88,"column":35},"end":{"line":88,"column":86},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/synthetic/vuln-m3u-playlist-streamer.js"}¿¿VariableDeclarator
1433¿TemplateLiteral¿¿1478¿¿¿¿{"start":{"line":88,"column":35},"end":{"line":88,"column":86},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/synthetic/vuln-m3u-playlist-streamer.js"}¿¿TemplateLiteral
1434¿Identifier¿¿1478¿port¿¿¿{"start":{"line":88,"column":80},"end":{"line":88,"column":84},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/synthetic/vuln-m3u-playlist-streamer.js"}¿¿Identifier
1435¿VariableDeclarator¿¿1478¿v180¿¿¿{"start":{"line":88,"column":23},"end":{"line":88,"column":87},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/synthetic/vuln-m3u-playlist-streamer.js"}¿¿VariableDeclarator
