Id:ID¿Type¿SubType¿FunctionContext¿IdentifierName¿Raw¿InternalStructure¿Location¿Code¿Label:LABEL
763¿Program¿¿-1¿¿¿¿{"start":{"line":10,"column":0},"end":{"line":116,"column":26},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/github/ksuid/check-api-contract.js"}¿¿Program
1265¿MemberExpression¿¿1355¿¿¿¿{"start":{"line":102,"column":6},"end":{"line":102,"column":17},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/github/ksuid/check-api-contract.js"}¿¿MemberExpression
1266¿Identifier¿¿1355¿console¿¿¿{"start":{"line":102,"column":6},"end":{"line":102,"column":13},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/github/ksuid/check-api-contract.js"}¿¿Identifier
1267¿Identifier¿¿1355¿log¿¿¿{"start":{"line":102,"column":14},"end":{"line":102,"column":17},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/github/ksuid/check-api-contract.js"}¿¿Identifier
1268¿Literal¿string¿1355¿¿'   - npm test test/api-contract/type-contract.test.ts'¿¿{"start":{"line":102,"column":18},"end":{"line":102,"column":73},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/github/ksuid/check-api-contract.js"}¿¿Literal
1269¿ExpressionStatement¿¿1355¿¿¿¿{"start":{"line":102,"column":6},"end":{"line":102,"column":75},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/github/ksuid/check-api-contract.js"}¿¿ExpressionStatement
1270¿Identifier¿¿1355¿v138¿¿¿¿¿Identifier
1271¿VariableDeclarator¿¿1355¿v139¿¿¿{"start":{"line":104,"column":6},"end":{"line":104,"column":21},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/github/ksuid/check-api-contract.js"}¿¿VariableDeclarator
1272¿CallExpression¿¿1355¿¿¿¿{"start":{"line":104,"column":6},"end":{"line":104,"column":21},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/github/ksuid/check-api-contract.js"}¿¿CallExpression
1273¿MemberExpression¿¿1355¿¿¿¿{"start":{"line":104,"column":6},"end":{"line":104,"column":18},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/github/ksuid/check-api-contract.js"}¿¿MemberExpression
1274¿Identifier¿¿1355¿process¿¿¿{"start":{"line":104,"column":6},"end":{"line":104,"column":13},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/github/ksuid/check-api-contract.js"}¿¿Identifier
1275¿Identifier¿¿1355¿exit¿¿¿{"start":{"line":104,"column":14},"end":{"line":104,"column":18},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/github/ksuid/check-api-contract.js"}¿¿Identifier
1276¿Literal¿number¿1355¿¿1¿¿{"start":{"line":104,"column":19},"end":{"line":104,"column":20},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/github/ksuid/check-api-contract.js"}¿¿Literal
1277¿ExpressionStatement¿¿1355¿¿¿¿{"start":{"line":104,"column":6},"end":{"line":104,"column":22},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/github/ksuid/check-api-contract.js"}¿¿ExpressionStatement
1278¿Identifier¿¿1355¿v139¿¿¿¿¿Identifier
1279¿BlockStatement¿¿1355¿¿¿¿{"start":{"line":70,"column":11},"end":{"line":105,"column":5},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/github/ksuid/check-api-contract.js"}¿¿BlockStatement
1280¿BlockStatement¿¿1355¿¿¿¿{"start":{"line":46,"column":6},"end":{"line":106,"column":3},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/github/ksuid/check-api-contract.js"}¿¿BlockStatement
1281¿CatchClause¿¿1355¿¿¿¿{"start":{"line":106,"column":4},"end":{"line":109,"column":3},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/github/ksuid/check-api-contract.js"}¿¿CatchClause
1282¿VariableDeclarator¿¿1355¿v140¿¿¿{"start":{"line":107,"column":57},"end":{"line":107,"column":70},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/github/ksuid/check-api-contract.js"}¿¿VariableDeclarator
1283¿MemberExpression¿¿1355¿¿¿¿{"start":{"line":107,"column":57},"end":{"line":107,"column":70},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/github/ksuid/check-api-contract.js"}¿¿MemberExpression
1284¿Identifier¿¿1355¿error¿¿¿{"start":{"line":107,"column":57},"end":{"line":107,"column":62},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/github/ksuid/check-api-contract.js"}¿¿Identifier
1285¿Identifier¿¿1355¿message¿¿¿{"start":{"line":107,"column":63},"end":{"line":107,"column":70},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/github/ksuid/check-api-contract.js"}¿¿Identifier
1286¿VariableDeclarator¿¿1355¿v141¿¿¿{"start":{"line":107,"column":4},"end":{"line":107,"column":71},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/github/ksuid/check-api-contract.js"}¿¿VariableDeclarator
1287¿CallExpression¿¿1355¿¿¿¿{"start":{"line":107,"column":4},"end":{"line":107,"column":71},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/github/ksuid/check-api-contract.js"}¿¿CallExpression
1288¿MemberExpression¿¿1355¿¿¿¿{"start":{"line":107,"column":4},"end":{"line":107,"column":17},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/github/ksuid/check-api-contract.js"}¿¿MemberExpression
1289¿Identifier¿¿1355¿console¿¿¿{"start":{"line":107,"column":4},"end":{"line":107,"column":11},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/github/ksuid/check-api-contract.js"}¿¿Identifier
1290¿Identifier¿¿1355¿error¿¿¿{"start":{"line":107,"column":12},"end":{"line":107,"column":17},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/github/ksuid/check-api-contract.js"}¿¿Identifier
1291¿Literal¿string¿1355¿¿'❌ Error running API contract tests:'¿¿{"start":{"line":107,"column":18},"end":{"line":107,"column":55},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/github/ksuid/check-api-contract.js"}¿¿Literal
1292¿Identifier¿¿1355¿v140¿¿¿¿¿Identifier
1293¿ExpressionStatement¿¿1355¿¿¿¿{"start":{"line":107,"column":4},"end":{"line":107,"column":72},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/github/ksuid/check-api-contract.js"}¿¿ExpressionStatement
1294¿Identifier¿¿1355¿v141¿¿¿¿¿Identifier
1295¿VariableDeclarator¿¿1355¿v142¿¿¿{"start":{"line":108,"column":4},"end":{"line":108,"column":19},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/github/ksuid/check-api-contract.js"}¿¿VariableDeclarator
1296¿CallExpression¿¿1355¿¿¿¿{"start":{"line":108,"column":4},"end":{"line":108,"column":19},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/github/ksuid/check-api-contract.js"}¿¿CallExpression
1297¿MemberExpression¿¿1355¿¿¿¿{"start":{"line":108,"column":4},"end":{"line":108,"column":16},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/github/ksuid/check-api-contract.js"}¿¿MemberExpression
1298¿Identifier¿¿1355¿process¿¿¿{"start":{"line":108,"column":4},"end":{"line":108,"column":11},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/github/ksuid/check-api-contract.js"}¿¿Identifier
1299¿Identifier¿¿1355¿exit¿¿¿{"start":{"line":108,"column":12},"end":{"line":108,"column":16},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/github/ksuid/check-api-contract.js"}¿¿Identifier
1300¿Literal¿number¿1355¿¿1¿¿{"start":{"line":108,"column":17},"end":{"line":108,"column":18},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/github/ksuid/check-api-contract.js"}¿¿Literal
1301¿ExpressionStatement¿¿1355¿¿¿¿{"start":{"line":108,"column":4},"end":{"line":108,"column":20},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/github/ksuid/check-api-contract.js"}¿¿ExpressionStatement
1302¿Identifier¿¿1355¿v142¿¿¿¿¿Identifier
1303¿BlockStatement¿¿1355¿¿¿¿{"start":{"line":106,"column":18},"end":{"line":109,"column":3},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/github/ksuid/check-api-contract.js"}¿¿BlockStatement
1304¿Identifier¿¿1355¿error¿¿¿{"start":{"line":106,"column":11},"end":{"line":106,"column":16},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/github/ksuid/check-api-contract.js"}¿¿Identifier
1305¿BlockStatement¿¿1355¿¿¿¿{"start":{"line":37,"column":22},"end":{"line":110,"column":1},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/github/ksuid/check-api-contract.js"}¿¿BlockStatement
1306¿VariableDeclarator¿¿1346¿v143¿¿¿{"start":{"line":112,"column":4},"end":{"line":112,"column":16},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/github/ksuid/check-api-contract.js"}¿¿VariableDeclarator
1307¿MemberExpression¿¿1346¿¿¿¿{"start":{"line":112,"column":4},"end":{"line":112,"column":16},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/github/ksuid/check-api-contract.js"}¿¿MemberExpression
1308¿Identifier¿¿1346¿require¿¿¿{"start":{"line":112,"column":4},"end":{"line":112,"column":11},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/github/ksuid/check-api-contract.js"}¿¿Identifier
1309¿Identifier¿¿1346¿main¿¿¿{"start":{"line":112,"column":12},"end":{"line":112,"column":16},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/github/ksuid/check-api-contract.js"}¿¿Identifier
1310¿VariableDeclarator¿¿1346¿v144¿¿¿{"start":{"line":112,"column":4},"end":{"line":112,"column":27},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/github/ksuid/check-api-contract.js"}¿¿VariableDeclarator
1311¿BinaryExpression¿===¿1346¿¿¿¿{"start":{"line":112,"column":4},"end":{"line":112,"column":27},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/github/ksuid/check-api-contract.js"}¿¿BinaryExpression
1312¿Identifier¿¿1346¿v143¿¿¿¿¿Identifier
1313¿Identifier¿¿1346¿module¿¿¿{"start":{"line":112,"column":21},"end":{"line":112,"column":27},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/github/ksuid/check-api-contract.js"}¿¿Identifier
1314¿IfStatement¿¿1346¿¿¿¿{"start":{"line":112,"column":0},"end":{"line":114,"column":1},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/github/ksuid/check-api-contract.js"}¿¿IfStatement
1315¿Identifier¿¿1346¿v144¿¿¿¿¿Identifier
1316¿VariableDeclarator¿¿1346¿v145¿¿¿{"start":{"line":113,"column":2},"end":{"line":113,"column":8},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/github/ksuid/check-api-contract.js"}¿¿VariableDeclarator
1317¿CallExpression¿¿1346¿¿¿¿{"start":{"line":113,"column":2},"end":{"line":113,"column":8},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/github/ksuid/check-api-contract.js"}¿¿CallExpression
1318¿Identifier¿¿1346¿main¿¿¿{"start":{"line":113,"column":2},"end":{"line":113,"column":6},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/github/ksuid/check-api-contract.js"}¿¿Identifier
1319¿VariableDeclarator¿¿1346¿v146¿¿¿{"start":{"line":113,"column":15},"end":{"line":113,"column":28},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/github/ksuid/check-api-contract.js"}¿¿VariableDeclarator
1320¿MemberExpression¿¿1346¿¿¿¿{"start":{"line":113,"column":15},"end":{"line":113,"column":28},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/github/ksuid/check-api-contract.js"}¿¿MemberExpression
1321¿Identifier¿¿1346¿console¿¿¿{"start":{"line":113,"column":15},"end":{"line":113,"column":22},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/github/ksuid/check-api-contract.js"}¿¿Identifier
1322¿Identifier¿¿1346¿error¿¿¿{"start":{"line":113,"column":23},"end":{"line":113,"column":28},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/github/ksuid/check-api-contract.js"}¿¿Identifier
1323¿VariableDeclarator¿¿1346¿v147¿¿¿{"start":{"line":113,"column":2},"end":{"line":113,"column":29},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/github/ksuid/check-api-contract.js"}¿¿VariableDeclarator
1324¿CallExpression¿¿1346¿¿¿¿{"start":{"line":113,"column":2},"end":{"line":113,"column":29},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/github/ksuid/check-api-contract.js"}¿¿CallExpression
1325¿MemberExpression¿¿1346¿¿¿¿{"start":{"line":113,"column":2},"end":{"line":113,"column":14},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/github/ksuid/check-api-contract.js"}¿¿MemberExpression
1326¿Identifier¿¿1346¿v145¿¿¿¿¿Identifier
1327¿Identifier¿¿1346¿catch¿¿¿{"start":{"line":113,"column":9},"end":{"line":113,"column":14},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/github/ksuid/check-api-contract.js"}¿¿Identifier
1328¿Identifier¿¿1346¿v146¿¿¿¿¿Identifier
1329¿ExpressionStatement¿¿1346¿¿¿¿{"start":{"line":113,"column":2},"end":{"line":113,"column":30},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/github/ksuid/check-api-contract.js"}¿¿ExpressionStatement
1330¿Identifier¿¿1346¿v147¿¿¿¿¿Identifier
1331¿BlockStatement¿¿1346¿¿¿¿{"start":{"line":112,"column":29},"end":{"line":114,"column":1},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/github/ksuid/check-api-contract.js"}¿¿BlockStatement
1332¿VariableDeclarator¿¿1346¿v148¿¿¿{"start":{"line":116,"column":17},"end":{"line":116,"column":25},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/github/ksuid/check-api-contract.js"}¿¿VariableDeclarator
1333¿ObjectExpression¿¿1346¿¿¿¿¿¿ObjectExpression
1334¿ExpressionStatement¿¿1346¿¿¿¿{"start":{"line":116,"column":17},"end":{"line":116,"column":25},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/github/ksuid/check-api-contract.js"}¿¿ExpressionStatement
1335¿AssignmentExpression¿=¿1346¿¿¿¿{"start":{"line":116,"column":17},"end":{"line":116,"column":25},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/github/ksuid/check-api-contract.js"}¿¿AssignmentExpression
1336¿MemberExpression¿¿1346¿¿¿¿{"start":{"line":116,"column":17},"end":{"line":116,"column":25},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/github/ksuid/check-api-contract.js"}¿¿MemberExpression
1337¿Identifier¿¿1346¿v148¿¿¿¿¿Identifier
1338¿Identifier¿¿1346¿main¿¿¿{"start":{"line":116,"column":19},"end":{"line":116,"column":23},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/github/ksuid/check-api-contract.js"}¿¿Identifier
1339¿Identifier¿¿1346¿main¿¿¿{"start":{"line":116,"column":19},"end":{"line":116,"column":23},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/github/ksuid/check-api-contract.js"}¿¿Identifier
1340¿ExpressionStatement¿¿1346¿¿¿¿{"start":{"line":116,"column":0},"end":{"line":116,"column":26},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/github/ksuid/check-api-contract.js"}¿¿ExpressionStatement
1341¿AssignmentExpression¿=¿1346¿¿¿¿{"start":{"line":116,"column":0},"end":{"line":116,"column":25},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/github/ksuid/check-api-contract.js"}¿¿AssignmentExpression
1342¿MemberExpression¿¿1346¿¿¿¿{"start":{"line":116,"column":0},"end":{"line":116,"column":14},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/github/ksuid/check-api-contract.js"}¿¿MemberExpression
1343¿Identifier¿¿1346¿module¿¿¿{"start":{"line":116,"column":0},"end":{"line":116,"column":6},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/github/ksuid/check-api-contract.js"}¿¿Identifier
1344¿Identifier¿¿1346¿exports¿¿¿{"start":{"line":116,"column":7},"end":{"line":116,"column":14},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/github/ksuid/check-api-contract.js"}¿¿Identifier
1345¿Identifier¿¿1346¿v148¿¿¿¿¿Identifier
1346¿CFG_F_START¿¿1346¿__main__¿¿¿¿¿CFG_F_START
1347¿CFG_F_END¿¿0¿__main__¿¿¿¿¿CFG_F_END
1348¿CFG_F_START¿¿1348¿780_anon¿¿¿¿¿CFG_F_START
1349¿CFG_F_END¿¿0¿780_anon¿¿¿¿¿CFG_F_END
1350¿CFG_IF_END¿¿0¿792¿¿¿¿¿CFG_IF_END
1351¿CFG_F_START¿¿1351¿816_anon¿¿¿¿¿CFG_F_START
1352¿CFG_F_END¿¿0¿816_anon¿¿¿¿¿CFG_F_END
1353¿CFG_F_START¿¿1353¿839_anon¿¿¿¿¿CFG_F_START
1354¿CFG_F_END¿¿0¿839_anon¿¿¿¿¿CFG_F_END
1355¿CFG_F_START¿¿1355¿875_anon¿¿¿¿¿CFG_F_START
1356¿CFG_F_END¿¿0¿875_anon¿¿¿¿¿CFG_F_END
1357¿CFG_IF_END¿¿0¿939¿¿¿¿¿CFG_IF_END
1358¿CFG_IF_END¿¿0¿1004¿¿¿¿¿CFG_IF_END
1359¿CFG_TRY_STMT_END¿¿0¿¿¿¿¿¿CFG_TRY_STMT_END
1360¿CFG_IF_END¿¿0¿1314¿¿¿¿¿CFG_IF_END
1361¿TAINT_SOURCE¿¿0¿TAINT_SOURCE¿¿¿¿¿TAINT_SOURCE
1362¿PDG_CALL¿¿1346¿1346.CALL->require-o163¿¿¿¿¿PDG_CALL
1363¿PDG_OBJECT¿¿0¿1346.v75-o164¿¿¿¿¿PDG_OBJECT
1364¿TAINT_SINK¿¿0¿require¿¿¿¿¿TAINT_SINK
1365¿PDG_OBJECT¿¿0¿1346.v75.spawn-o165¿¿¿¿¿PDG_OBJECT
1366¿PDG_OBJECT¿¿0¿1346.v76-o166¿¿¿¿¿PDG_OBJECT
1367¿PDG_OBJECT¿¿0¿1346.v76.0-o167¿¿¿¿¿PDG_OBJECT
1368¿PDG_CALL¿¿1346¿1346.CALL->Set-o168¿¿¿¿¿PDG_CALL
1369¿PDG_OBJECT¿¿0¿1346.ALLOWED_COMMANDS-o169¿¿¿¿¿PDG_OBJECT
1370¿PDG_OBJECT¿¿0¿1348.this-o170¿¿¿¿¿PDG_OBJECT
1371¿PDG_OBJECT¿¿0¿1348.command-o171¿¿¿¿¿PDG_OBJECT
1372¿PDG_OBJECT¿¿0¿1348.args-o172¿¿¿¿¿PDG_OBJECT
1373¿PDG_OBJECT¿¿0¿1346.runCommand-o173¿¿¿¿¿PDG_OBJECT
1374¿PDG_OBJECT¿¿0¿1355.this-o174¿¿¿¿¿PDG_OBJECT
1375¿PDG_OBJECT¿¿0¿1346.main-o175¿¿¿¿¿PDG_OBJECT
1376¿PDG_OBJECT¿¿0¿1346.require-o176¿¿¿¿¿PDG_OBJECT
1377¿PDG_OBJECT¿¿0¿1346.require.main-o177¿¿¿¿¿PDG_OBJECT
1378¿PDG_OBJECT¿¿0¿1346.v144-o178¿¿¿¿¿PDG_OBJECT
1379¿PDG_CALL¿¿1346¿1346.CALL->main-o179¿¿¿¿¿PDG_CALL
1380¿PDG_OBJECT¿¿0¿1346.v145-o180¿¿¿¿¿PDG_OBJECT
1381¿PDG_OBJECT¿¿0¿1346.console-o181¿¿¿¿¿PDG_OBJECT
1382¿PDG_OBJECT¿¿0¿1346.console.error-o182¿¿¿¿¿PDG_OBJECT
1383¿PDG_CALL¿¿1346¿1346.CALL->v145.catch-o183¿¿¿¿¿PDG_CALL
1384¿PDG_OBJECT¿¿0¿1346.v147-o184¿¿¿¿¿PDG_OBJECT
1385¿PDG_OBJECT¿¿0¿1346.v148-o185¿¿¿¿¿PDG_OBJECT
1386¿PDG_OBJECT¿¿0¿1346.v148-o186¿¿¿¿¿PDG_OBJECT
1387¿PDG_OBJECT¿¿0¿1346.v148.main-o187¿¿¿¿¿PDG_OBJECT
1388¿PDG_OBJECT¿¿0¿1346.module-o188¿¿¿¿¿PDG_OBJECT
1389¿PDG_OBJECT¿¿0¿1346.module.exports-o189¿¿¿¿¿PDG_OBJECT
1390¿PDG_CALL¿¿1348¿1348.CALL->ALLOWED_COMMANDS.has-o190¿¿¿¿¿PDG_CALL
1391¿PDG_OBJECT¿¿0¿1348.v77-o191¿¿¿¿¿PDG_OBJECT
1392¿PDG_CALL¿¿1348¿1348.CALL->Array.from-o192¿¿¿¿¿PDG_CALL
1393¿PDG_OBJECT¿¿0¿1348.v79-o193¿¿¿¿¿PDG_OBJECT
1394¿PDG_CALL¿¿1348¿1348.CALL->v79.join-o194¿¿¿¿¿PDG_CALL
1395¿PDG_OBJECT¿¿0¿1348.v80-o195¿¿¿¿¿PDG_OBJECT
1396¿PDG_CALL¿¿1348¿1348.CALL->Error-o196¿¿¿¿¿PDG_CALL
1397¿PDG_OBJECT¿¿0¿1348.v81-o197¿¿¿¿¿PDG_OBJECT
1398¿PDG_OBJECT¿¿0¿1351.this-o198¿¿¿¿¿PDG_OBJECT
1399¿PDG_OBJECT¿¿0¿1351.resolve-o199¿¿¿¿¿PDG_OBJECT
1400¿PDG_OBJECT¿¿0¿1351.reject-o200¿¿¿¿¿PDG_OBJECT
1401¿PDG_OBJECT¿¿0¿1348.v88-o201¿¿¿¿¿PDG_OBJECT
1402¿PDG_CALL¿¿1348¿1348.CALL->Promise-o202¿¿¿¿¿PDG_CALL
1403¿PDG_OBJECT¿¿0¿1348.v89-o203¿¿¿¿¿PDG_OBJECT
1404¿PDG_RETURN¿¿0¿1348.RET_OBJ-o204¿¿¿¿¿PDG_RETURN
1405¿PDG_CALL¿¿1351¿1351.CALL->process.cwd-o205¿¿¿¿¿PDG_CALL
1406¿PDG_OBJECT¿¿0¿1351.v82-o206¿¿¿¿¿PDG_OBJECT
1407¿PDG_OBJECT¿¿0¿1351.v83-o207¿¿¿¿¿PDG_OBJECT
1408¿PDG_CALL¿¿1351¿1351.CALL->spawn-o208¿¿¿¿¿PDG_CALL
1409¿PDG_OBJECT¿¿0¿1351.child-o209¿¿¿¿¿PDG_OBJECT
1410¿TAINT_SINK¿¿0¿spawn¿¿¿¿¿TAINT_SINK
1411¿PDG_OBJECT¿¿0¿1353.this-o210¿¿¿¿¿PDG_OBJECT
1412¿PDG_OBJECT¿¿0¿1353.code-o211¿¿¿¿¿PDG_OBJECT
1413¿PDG_OBJECT¿¿0¿1351.v85-o212¿¿¿¿¿PDG_OBJECT
1414¿PDG_CALL¿¿1351¿1351.CALL->child.on-o213¿¿¿¿¿PDG_CALL
1415¿PDG_OBJECT¿¿0¿1351.v86-o214¿¿¿¿¿PDG_OBJECT
1416¿PDG_CALL¿¿1351¿1351.CALL->child.on-o215¿¿¿¿¿PDG_CALL
1417¿PDG_OBJECT¿¿0¿1351.v87-o216¿¿¿¿¿PDG_OBJECT
1418¿PDG_CALL¿¿1353¿1353.CALL->resolve-o217¿¿¿¿¿PDG_CALL
1419¿PDG_OBJECT¿¿0¿1353.v84-o218¿¿¿¿¿PDG_OBJECT
1420¿PDG_CALL¿¿1355¿1355.CALL->console.log-o219¿¿¿¿¿PDG_CALL
1421¿PDG_OBJECT¿¿0¿1355.v90-o220¿¿¿¿¿PDG_OBJECT
1422¿PDG_CALL¿¿1355¿1355.CALL->console.log-o221¿¿¿¿¿PDG_CALL
1423¿PDG_OBJECT¿¿0¿1355.v91-o222¿¿¿¿¿PDG_OBJECT
1424¿PDG_CALL¿¿1355¿1355.CALL->console.log-o223¿¿¿¿¿PDG_CALL
1425¿PDG_OBJECT¿¿0¿1355.v92-o224¿¿¿¿¿PDG_OBJECT
1426¿PDG_CALL¿¿1355¿1355.CALL->console.log-o225¿¿¿¿¿PDG_CALL
1427¿PDG_OBJECT¿¿0¿1355.v93-o226¿¿¿¿¿PDG_OBJECT
1428¿PDG_CALL¿¿1355¿1355.CALL->console.log-o227¿¿¿¿¿PDG_CALL
1429¿PDG_OBJECT¿¿0¿1355.v94-o228¿¿¿¿¿PDG_OBJECT
1430¿PDG_CALL¿¿1355¿1355.CALL->console.log-o229¿¿¿¿¿PDG_CALL
1431¿PDG_OBJECT¿¿0¿1355.v95-o230¿¿¿¿¿PDG_OBJECT
1432¿PDG_OBJECT¿¿0¿1355.v96-o231¿¿¿¿¿PDG_OBJECT
1433¿PDG_OBJECT¿¿0¿1355.v96.0-o232¿¿¿¿¿PDG_OBJECT
1434¿PDG_OBJECT¿¿0¿1355.v96.1-o233¿¿¿¿¿PDG_OBJECT
1435¿PDG_OBJECT¿¿0¿1355.v97-o234¿¿¿¿¿PDG_OBJECT
1436¿PDG_CALL¿¿1355¿1355.CALL->console.error-o235¿¿¿¿¿PDG_CALL
1437¿PDG_OBJECT¿¿0¿1355.v98-o236¿¿¿¿¿PDG_OBJECT
1438¿PDG_CALL¿¿1355¿1355.CALL->process.exit-o237¿¿¿¿¿PDG_CALL
1439¿PDG_OBJECT¿¿0¿1355.v99-o238¿¿¿¿¿PDG_OBJECT
1440¿PDG_CALL¿¿1355¿1355.CALL->console.log-o239¿¿¿¿¿PDG_CALL
1441¿PDG_OBJECT¿¿0¿1355.v100-o240¿¿¿¿¿PDG_OBJECT
1442¿PDG_CALL¿¿1355¿1355.CALL->console.log-o241¿¿¿¿¿PDG_CALL
1443¿PDG_OBJECT¿¿0¿1355.v101-o242¿¿¿¿¿PDG_OBJECT
1444¿PDG_CALL¿¿1355¿1355.CALL->console.log-o243¿¿¿¿¿PDG_CALL
1445¿PDG_OBJECT¿¿0¿1355.v102-o244¿¿¿¿¿PDG_OBJECT
1446¿PDG_CALL¿¿1355¿1355.CALL->console.log-o245¿¿¿¿¿PDG_CALL
1447¿PDG_OBJECT¿¿0¿1355.v103-o246¿¿¿¿¿PDG_OBJECT
1448¿PDG_OBJECT¿¿0¿1355.v104-o247¿¿¿¿¿PDG_OBJECT
1449¿PDG_OBJECT¿¿0¿1355.v104.0-o248¿¿¿¿¿PDG_OBJECT
1450¿PDG_OBJECT¿¿0¿1355.v104.1-o249¿¿¿¿¿PDG_OBJECT
1451¿PDG_OBJECT¿¿0¿1355.v105-o250¿¿¿¿¿PDG_OBJECT
1452¿PDG_CALL¿¿1355¿1355.CALL->console.log-o251¿¿¿¿¿PDG_CALL
1453¿PDG_OBJECT¿¿0¿1355.v106-o252¿¿¿¿¿PDG_OBJECT
