Id:ID¿Type¿SubType¿FunctionContext¿IdentifierName¿Raw¿InternalStructure¿Location¿Code¿Label:LABEL
791¿Program¿¿-1¿¿¿¿{"start":{"line":2,"column":0},"end":{"line":92,"column":32},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/secbench/m-server_1.4.0/index.js"}¿¿Program
1284¿ExpressionStatement¿¿1392¿¿¿¿{"start":{"line":69,"column":8},"end":{"line":75,"column":10},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/secbench/m-server_1.4.0/index.js"}¿¿ExpressionStatement
1285¿Identifier¿¿1392¿v135¿¿¿¿¿Identifier
1286¿BlockStatement¿¿1392¿¿¿¿{"start":{"line":57,"column":43},"end":{"line":76,"column":5},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/secbench/m-server_1.4.0/index.js"}¿¿BlockStatement
1287¿VariableDeclarator¿¿1373¿v137¿¿¿{"start":{"line":57,"column":4},"end":{"line":76,"column":6},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/secbench/m-server_1.4.0/index.js"}¿¿VariableDeclarator
1288¿CallExpression¿¿1373¿¿¿¿{"start":{"line":57,"column":4},"end":{"line":76,"column":6},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/secbench/m-server_1.4.0/index.js"}¿¿CallExpression
1289¿MemberExpression¿¿1373¿¿¿¿{"start":{"line":57,"column":4},"end":{"line":57,"column":17},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/secbench/m-server_1.4.0/index.js"}¿¿MemberExpression
1290¿Identifier¿¿1373¿server¿¿¿{"start":{"line":57,"column":4},"end":{"line":57,"column":10},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/secbench/m-server_1.4.0/index.js"}¿¿Identifier
1291¿Identifier¿¿1373¿listen¿¿¿{"start":{"line":57,"column":11},"end":{"line":57,"column":17},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/secbench/m-server_1.4.0/index.js"}¿¿Identifier
1292¿Identifier¿¿1373¿v109¿¿¿¿¿Identifier
1293¿Identifier¿¿1373¿v136¿¿¿¿¿Identifier
1294¿ExpressionStatement¿¿1373¿¿¿¿{"start":{"line":57,"column":4},"end":{"line":76,"column":6},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/secbench/m-server_1.4.0/index.js"}¿¿ExpressionStatement
1295¿Identifier¿¿1373¿v137¿¿¿¿¿Identifier
1296¿VariableDeclarator¿¿1373¿v139¿¿¿{"start":{"line":77,"column":23},"end":{"line":79,"column":5},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/secbench/m-server_1.4.0/index.js"}¿¿VariableDeclarator
1297¿FunctionExpression¿¿1373¿anon¿¿¿{"start":{"line":77,"column":23},"end":{"line":79,"column":5},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/secbench/m-server_1.4.0/index.js"}¿¿FunctionExpression
1298¿Identifier¿¿0¿e¿¿¿{"start":{"line":77,"column":33},"end":{"line":77,"column":34},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/secbench/m-server_1.4.0/index.js"}¿¿Identifier
1299¿VariableDeclarator¿¿1399¿v138¿¿¿{"start":{"line":78,"column":8},"end":{"line":78,"column":22},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/secbench/m-server_1.4.0/index.js"}¿¿VariableDeclarator
1300¿CallExpression¿¿1399¿¿¿¿{"start":{"line":78,"column":8},"end":{"line":78,"column":22},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/secbench/m-server_1.4.0/index.js"}¿¿CallExpression
1301¿MemberExpression¿¿1399¿¿¿¿{"start":{"line":78,"column":8},"end":{"line":78,"column":19},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/secbench/m-server_1.4.0/index.js"}¿¿MemberExpression
1302¿Identifier¿¿1399¿console¿¿¿{"start":{"line":78,"column":8},"end":{"line":78,"column":15},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/secbench/m-server_1.4.0/index.js"}¿¿Identifier
1303¿Identifier¿¿1399¿log¿¿¿{"start":{"line":78,"column":16},"end":{"line":78,"column":19},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/secbench/m-server_1.4.0/index.js"}¿¿Identifier
1304¿Identifier¿¿1399¿e¿¿¿{"start":{"line":78,"column":20},"end":{"line":78,"column":21},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/secbench/m-server_1.4.0/index.js"}¿¿Identifier
1305¿ExpressionStatement¿¿1399¿¿¿¿{"start":{"line":78,"column":8},"end":{"line":78,"column":23},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/secbench/m-server_1.4.0/index.js"}¿¿ExpressionStatement
1306¿Identifier¿¿1399¿v138¿¿¿¿¿Identifier
1307¿BlockStatement¿¿1399¿¿¿¿{"start":{"line":77,"column":36},"end":{"line":79,"column":5},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/secbench/m-server_1.4.0/index.js"}¿¿BlockStatement
1308¿VariableDeclarator¿¿1373¿v140¿¿¿{"start":{"line":77,"column":4},"end":{"line":79,"column":6},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/secbench/m-server_1.4.0/index.js"}¿¿VariableDeclarator
1309¿CallExpression¿¿1373¿¿¿¿{"start":{"line":77,"column":4},"end":{"line":79,"column":6},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/secbench/m-server_1.4.0/index.js"}¿¿CallExpression
1310¿MemberExpression¿¿1373¿¿¿¿{"start":{"line":77,"column":4},"end":{"line":77,"column":13},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/secbench/m-server_1.4.0/index.js"}¿¿MemberExpression
1311¿Identifier¿¿1373¿server¿¿¿{"start":{"line":77,"column":4},"end":{"line":77,"column":10},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/secbench/m-server_1.4.0/index.js"}¿¿Identifier
1312¿Identifier¿¿1373¿on¿¿¿{"start":{"line":77,"column":11},"end":{"line":77,"column":13},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/secbench/m-server_1.4.0/index.js"}¿¿Identifier
1313¿Literal¿string¿1373¿¿'error'¿¿{"start":{"line":77,"column":14},"end":{"line":77,"column":21},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/secbench/m-server_1.4.0/index.js"}¿¿Literal
1314¿Identifier¿¿1373¿v139¿¿¿¿¿Identifier
1315¿ExpressionStatement¿¿1373¿¿¿¿{"start":{"line":77,"column":4},"end":{"line":79,"column":6},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/secbench/m-server_1.4.0/index.js"}¿¿ExpressionStatement
1316¿Identifier¿¿1373¿v140¿¿¿¿¿Identifier
1317¿ReturnStatement¿¿1373¿¿¿¿{"start":{"line":80,"column":4},"end":{"line":80,"column":18},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/secbench/m-server_1.4.0/index.js"}¿¿ReturnStatement
1318¿Identifier¿¿1373¿server¿¿¿{"start":{"line":80,"column":11},"end":{"line":80,"column":17},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/secbench/m-server_1.4.0/index.js"}¿¿Identifier
1319¿BlockStatement¿¿1373¿¿¿¿{"start":{"line":8,"column":28},"end":{"line":81,"column":1},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/secbench/m-server_1.4.0/index.js"}¿¿BlockStatement
1320¿VariableDeclarator¿exported¿1371¿v144¿¿¿{"start":{"line":83,"column":0},"end":{"line":91,"column":1},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/secbench/m-server_1.4.0/index.js"}¿¿VariableDeclarator
1321¿FunctionExpression¿¿1371¿anon¿¿¿{"start":{"line":83,"column":23},"end":{"line":91,"column":1},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/secbench/m-server_1.4.0/index.js"}¿¿FunctionExpression
1322¿Identifier¿¿0¿option¿¿¿{"start":{"line":83,"column":32},"end":{"line":83,"column":38},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/secbench/m-server_1.4.0/index.js"}¿¿Identifier
1323¿VariableDeclarator¿¿1401¿defaultOption¿¿¿{"start":{"line":84,"column":8},"end":{"line":86,"column":5},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/secbench/m-server_1.4.0/index.js"}¿¿VariableDeclarator
1324¿ObjectExpression¿¿1401¿¿¿¿¿¿ObjectExpression
1325¿ExpressionStatement¿¿1401¿¿¿¿{"start":{"line":84,"column":8},"end":{"line":86,"column":5},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/secbench/m-server_1.4.0/index.js"}¿¿ExpressionStatement
1326¿AssignmentExpression¿=¿1401¿¿¿¿{"start":{"line":84,"column":8},"end":{"line":86,"column":5},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/secbench/m-server_1.4.0/index.js"}¿¿AssignmentExpression
1327¿MemberExpression¿¿1401¿¿¿¿{"start":{"line":84,"column":8},"end":{"line":86,"column":5},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/secbench/m-server_1.4.0/index.js"}¿¿MemberExpression
1328¿Identifier¿¿1401¿defaultOption¿¿¿{"start":{"line":84,"column":8},"end":{"line":84,"column":21},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/secbench/m-server_1.4.0/index.js"}¿¿Identifier
1329¿Identifier¿¿1401¿port¿¿¿{"start":{"line":85,"column":8},"end":{"line":85,"column":12},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/secbench/m-server_1.4.0/index.js"}¿¿Identifier
1330¿Literal¿number¿1401¿¿7000¿¿{"start":{"line":85,"column":14},"end":{"line":85,"column":18},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/secbench/m-server_1.4.0/index.js"}¿¿Literal
1331¿VariableDeclarator¿¿1401¿envOption¿¿¿{"start":{"line":87,"column":8},"end":{"line":87,"column":22},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/secbench/m-server_1.4.0/index.js"}¿¿VariableDeclarator
1332¿ObjectExpression¿¿1401¿¿¿¿¿¿ObjectExpression
1333¿VariableDeclarator¿¿1401¿v141¿¿¿{"start":{"line":88,"column":4},"end":{"line":88,"column":29},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/secbench/m-server_1.4.0/index.js"}¿¿VariableDeclarator
1334¿CallExpression¿¿1401¿¿¿¿{"start":{"line":88,"column":4},"end":{"line":88,"column":29},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/secbench/m-server_1.4.0/index.js"}¿¿CallExpression
1335¿MemberExpression¿¿1401¿¿¿¿{"start":{"line":88,"column":4},"end":{"line":88,"column":18},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/secbench/m-server_1.4.0/index.js"}¿¿MemberExpression
1336¿Identifier¿¿1401¿utils¿¿¿{"start":{"line":88,"column":4},"end":{"line":88,"column":9},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/secbench/m-server_1.4.0/index.js"}¿¿Identifier
1337¿Identifier¿¿1401¿parseArg¿¿¿{"start":{"line":88,"column":10},"end":{"line":88,"column":18},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/secbench/m-server_1.4.0/index.js"}¿¿Identifier
1338¿Identifier¿¿1401¿envOption¿¿¿{"start":{"line":88,"column":19},"end":{"line":88,"column":28},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/secbench/m-server_1.4.0/index.js"}¿¿Identifier
1339¿ExpressionStatement¿¿1401¿¿¿¿{"start":{"line":88,"column":4},"end":{"line":88,"column":30},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/secbench/m-server_1.4.0/index.js"}¿¿ExpressionStatement
1340¿Identifier¿¿1401¿v141¿¿¿¿¿Identifier
1341¿VariableDeclarator¿¿1401¿v142¿¿¿{"start":{"line":89,"column":34},"end":{"line":89,"column":36},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/secbench/m-server_1.4.0/index.js"}¿¿VariableDeclarator
1342¿ObjectExpression¿¿1401¿¿¿¿{"start":{"line":89,"column":34},"end":{"line":89,"column":36},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/secbench/m-server_1.4.0/index.js"}¿¿ObjectExpression
1343¿VariableDeclarator¿¿1401¿httpOption¿¿¿{"start":{"line":89,"column":8},"end":{"line":89,"column":69},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/secbench/m-server_1.4.0/index.js"}¿¿VariableDeclarator
1344¿CallExpression¿¿1401¿¿¿¿{"start":{"line":89,"column":21},"end":{"line":89,"column":69},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/secbench/m-server_1.4.0/index.js"}¿¿CallExpression
1345¿MemberExpression¿¿1401¿¿¿¿{"start":{"line":89,"column":21},"end":{"line":89,"column":33},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/secbench/m-server_1.4.0/index.js"}¿¿MemberExpression
1346¿Identifier¿¿1401¿utils¿¿¿{"start":{"line":89,"column":21},"end":{"line":89,"column":26},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/secbench/m-server_1.4.0/index.js"}¿¿Identifier
1347¿Identifier¿¿1401¿assign¿¿¿{"start":{"line":89,"column":27},"end":{"line":89,"column":33},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/secbench/m-server_1.4.0/index.js"}¿¿Identifier
1348¿Identifier¿¿1401¿v142¿¿¿¿¿Identifier
1349¿Identifier¿¿1401¿defaultOption¿¿¿{"start":{"line":89,"column":37},"end":{"line":89,"column":50},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/secbench/m-server_1.4.0/index.js"}¿¿Identifier
1350¿Identifier¿¿1401¿envOption¿¿¿{"start":{"line":89,"column":51},"end":{"line":89,"column":60},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/secbench/m-server_1.4.0/index.js"}¿¿Identifier
1351¿Identifier¿¿1401¿option¿¿¿{"start":{"line":89,"column":62},"end":{"line":89,"column":68},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/secbench/m-server_1.4.0/index.js"}¿¿Identifier
1352¿VariableDeclarator¿¿1401¿v143¿¿¿{"start":{"line":90,"column":11},"end":{"line":90,"column":37},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/secbench/m-server_1.4.0/index.js"}¿¿VariableDeclarator
1353¿NewExpression¿¿1401¿¿¿¿{"start":{"line":90,"column":11},"end":{"line":90,"column":37},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/secbench/m-server_1.4.0/index.js"}¿¿NewExpression
1354¿Identifier¿¿1401¿HttpServer¿¿¿{"start":{"line":90,"column":15},"end":{"line":90,"column":25},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/secbench/m-server_1.4.0/index.js"}¿¿Identifier
1355¿Identifier¿¿1401¿httpOption¿¿¿{"start":{"line":90,"column":26},"end":{"line":90,"column":36},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/secbench/m-server_1.4.0/index.js"}¿¿Identifier
1356¿ReturnStatement¿¿1401¿¿¿¿{"start":{"line":90,"column":4},"end":{"line":90,"column":38},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/secbench/m-server_1.4.0/index.js"}¿¿ReturnStatement
1357¿Identifier¿¿1401¿v143¿¿¿¿¿Identifier
1358¿BlockStatement¿¿1401¿¿¿¿{"start":{"line":83,"column":40},"end":{"line":91,"column":1},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/secbench/m-server_1.4.0/index.js"}¿¿BlockStatement
1359¿ExpressionStatement¿¿1371¿¿¿¿{"start":{"line":83,"column":0},"end":{"line":91,"column":1},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/secbench/m-server_1.4.0/index.js"}¿¿ExpressionStatement
1360¿AssignmentExpression¿=¿1371¿¿¿¿{"start":{"line":83,"column":0},"end":{"line":91,"column":1},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/secbench/m-server_1.4.0/index.js"}¿¿AssignmentExpression
1361¿MemberExpression¿¿1371¿¿¿¿{"start":{"line":83,"column":0},"end":{"line":83,"column":20},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/secbench/m-server_1.4.0/index.js"}¿¿MemberExpression
1362¿Identifier¿¿1371¿exports¿¿¿{"start":{"line":83,"column":0},"end":{"line":83,"column":7},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/secbench/m-server_1.4.0/index.js"}¿¿Identifier
1363¿Identifier¿¿1371¿createServer¿¿¿{"start":{"line":83,"column":8},"end":{"line":83,"column":20},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/secbench/m-server_1.4.0/index.js"}¿¿Identifier
1364¿Identifier¿¿1371¿v144¿¿¿¿¿Identifier
1365¿ExpressionStatement¿¿1371¿¿¿¿{"start":{"line":92,"column":0},"end":{"line":92,"column":32},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/secbench/m-server_1.4.0/index.js"}¿¿ExpressionStatement
1366¿AssignmentExpression¿=¿1371¿¿¿¿{"start":{"line":92,"column":0},"end":{"line":92,"column":31},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/secbench/m-server_1.4.0/index.js"}¿¿AssignmentExpression
1367¿MemberExpression¿¿1371¿¿¿¿{"start":{"line":92,"column":0},"end":{"line":92,"column":18},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/secbench/m-server_1.4.0/index.js"}¿¿MemberExpression
1368¿Identifier¿¿1371¿exports¿¿¿{"start":{"line":92,"column":0},"end":{"line":92,"column":7},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/secbench/m-server_1.4.0/index.js"}¿¿Identifier
1369¿Identifier¿¿1371¿HttpServer¿¿¿{"start":{"line":92,"column":8},"end":{"line":92,"column":18},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/secbench/m-server_1.4.0/index.js"}¿¿Identifier
1370¿Identifier¿¿1371¿HttpServer¿¿¿{"start":{"line":92,"column":21},"end":{"line":92,"column":31},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/secbench/m-server_1.4.0/index.js"}¿¿Identifier
1371¿CFG_F_START¿¿1371¿__main__¿¿¿¿¿CFG_F_START
1372¿CFG_F_END¿¿0¿__main__¿¿¿¿¿CFG_F_END
1373¿CFG_F_START¿¿1373¿814_anon¿¿¿¿¿CFG_F_START
1374¿CFG_F_END¿¿0¿814_anon¿¿¿¿¿CFG_F_END
1375¿CFG_F_START¿¿1375¿817_anon¿¿¿¿¿CFG_F_START
1376¿CFG_F_END¿¿0¿817_anon¿¿¿¿¿CFG_F_END
1377¿CFG_IF_END¿¿0¿842¿¿¿¿¿CFG_IF_END
1378¿CFG_F_START¿¿1378¿904_anon¿¿¿¿¿CFG_F_START
1379¿CFG_F_END¿¿0¿904_anon¿¿¿¿¿CFG_F_END
1380¿CFG_IF_END¿¿0¿907¿¿¿¿¿CFG_IF_END
1381¿CFG_F_START¿¿1381¿936_anon¿¿¿¿¿CFG_F_START
1382¿CFG_F_END¿¿0¿936_anon¿¿¿¿¿CFG_F_END
1383¿CFG_IF_END¿¿0¿972¿¿¿¿¿CFG_IF_END
1384¿CFG_IF_END¿¿0¿956¿¿¿¿¿CFG_IF_END
1385¿CFG_IF_END¿¿0¿901¿¿¿¿¿CFG_IF_END
1386¿CFG_IF_END¿¿0¿879¿¿¿¿¿CFG_IF_END
1387¿CFG_IF_END¿¿0¿866¿¿¿¿¿CFG_IF_END
1388¿CFG_F_START¿¿1388¿1074_anon¿¿¿¿¿CFG_F_START
1389¿CFG_F_END¿¿0¿1074_anon¿¿¿¿¿CFG_F_END
1390¿CFG_F_START¿¿1390¿1095_anon¿¿¿¿¿CFG_F_START
1391¿CFG_F_END¿¿0¿1095_anon¿¿¿¿¿CFG_F_END
1392¿CFG_F_START¿¿1392¿1127_anon¿¿¿¿¿CFG_F_START
1393¿CFG_F_END¿¿0¿1127_anon¿¿¿¿¿CFG_F_END
1394¿CFG_F_START¿¿1394¿1172_anon¿¿¿¿¿CFG_F_START
1395¿CFG_F_END¿¿0¿1172_anon¿¿¿¿¿CFG_F_END
1396¿CFG_F_START¿¿1396¿1234_anon¿¿¿¿¿CFG_F_START
1397¿CFG_F_END¿¿0¿1234_anon¿¿¿¿¿CFG_F_END
1398¿CFG_IF_END¿¿0¿1253¿¿¿¿¿CFG_IF_END
1399¿CFG_F_START¿¿1399¿1297_anon¿¿¿¿¿CFG_F_START
1400¿CFG_F_END¿¿0¿1297_anon¿¿¿¿¿CFG_F_END
1401¿CFG_F_START¿¿1401¿1321_anon¿¿¿¿¿CFG_F_START
1402¿CFG_F_END¿¿0¿1321_anon¿¿¿¿¿CFG_F_END
1403¿TAINT_SOURCE¿¿0¿TAINT_SOURCE¿¿¿¿¿TAINT_SOURCE
1404¿PDG_CALL¿¿1371¿1371.CALL->require-o173¿¿¿¿¿PDG_CALL
1405¿PDG_OBJECT¿¿0¿1371.http-o174¿¿¿¿¿PDG_OBJECT
1406¿TAINT_SINK¿¿0¿require¿¿¿¿¿TAINT_SINK
1407¿PDG_CALL¿¿1371¿1371.CALL->require-o175¿¿¿¿¿PDG_CALL
1408¿PDG_OBJECT¿¿0¿1371.fs-o176¿¿¿¿¿PDG_OBJECT
1409¿TAINT_SINK¿¿0¿require¿¿¿¿¿TAINT_SINK
1410¿PDG_CALL¿¿1371¿1371.CALL->process.cwd-o177¿¿¿¿¿PDG_CALL
1411¿PDG_OBJECT¿¿0¿1371.rootPath-o178¿¿¿¿¿PDG_OBJECT
1412¿PDG_CALL¿¿1371¿1371.CALL->require-o179¿¿¿¿¿PDG_CALL
1413¿PDG_OBJECT¿¿0¿1371.path-o180¿¿¿¿¿PDG_OBJECT
1414¿TAINT_SINK¿¿0¿require¿¿¿¿¿TAINT_SINK
1415¿PDG_CALL¿¿1371¿1371.CALL->require-o181¿¿¿¿¿PDG_CALL
1416¿PDG_OBJECT¿¿0¿1371.utils-o182¿¿¿¿¿PDG_OBJECT
1417¿TAINT_SINK¿¿0¿require¿¿¿¿¿TAINT_SINK
1418¿PDG_OBJECT¿¿0¿1373.this-o183¿¿¿¿¿PDG_OBJECT
1419¿PDG_OBJECT¿¿0¿1373.option-o184¿¿¿¿¿PDG_OBJECT
1420¿PDG_OBJECT¿¿0¿1371.HttpServer-o185¿¿¿¿¿PDG_OBJECT
1421¿PDG_OBJECT¿¿0¿1401.this-o186¿¿¿¿¿PDG_OBJECT
1422¿PDG_OBJECT¿¿0¿1401.option-o187¿¿¿¿¿PDG_OBJECT
1423¿PDG_OBJECT¿¿0¿1371.v144-o188¿¿¿¿¿PDG_OBJECT
1424¿PDG_OBJECT¿¿0¿1371.exports-o189¿¿¿¿¿PDG_OBJECT
1425¿PDG_OBJECT¿¿0¿1371.exports.createServer-o190¿¿¿¿¿PDG_OBJECT
1426¿PDG_OBJECT¿¿0¿1371.exports-o191¿¿¿¿¿PDG_OBJECT
1427¿PDG_OBJECT¿¿0¿1371.exports.HttpServer-o192¿¿¿¿¿PDG_OBJECT
1428¿PDG_OBJECT¿¿0¿1375.this-o193¿¿¿¿¿PDG_OBJECT
1429¿PDG_OBJECT¿¿0¿1375.req-o194¿¿¿¿¿PDG_OBJECT
1430¿PDG_OBJECT¿¿0¿1375.res-o195¿¿¿¿¿PDG_OBJECT
1431¿PDG_OBJECT¿¿0¿1373.v108-o196¿¿¿¿¿PDG_OBJECT
1432¿PDG_CALL¿¿1373¿1373.CALL->http.createServer-o197¿¿¿¿¿PDG_CALL
1433¿PDG_OBJECT¿¿0¿1373.server-o198¿¿¿¿¿PDG_OBJECT
1434¿PDG_OBJECT¿¿0¿1373.option.port-o199¿¿¿¿¿PDG_OBJECT
1435¿PDG_OBJECT¿¿0¿1392.this-o200¿¿¿¿¿PDG_OBJECT
1436¿PDG_OBJECT¿¿0¿1373.v136-o201¿¿¿¿¿PDG_OBJECT
1437¿PDG_CALL¿¿1373¿1373.CALL->server.listen-o202¿¿¿¿¿PDG_CALL
1438¿PDG_OBJECT¿¿0¿1373.v137-o203¿¿¿¿¿PDG_OBJECT
1439¿PDG_OBJECT¿¿0¿1399.this-o204¿¿¿¿¿PDG_OBJECT
1440¿PDG_OBJECT¿¿0¿1399.e-o205¿¿¿¿¿PDG_OBJECT
1441¿PDG_OBJECT¿¿0¿1373.v139-o206¿¿¿¿¿PDG_OBJECT
1442¿PDG_CALL¿¿1373¿1373.CALL->server.on-o207¿¿¿¿¿PDG_CALL
1443¿PDG_OBJECT¿¿0¿1373.v140-o208¿¿¿¿¿PDG_OBJECT
1444¿PDG_RETURN¿¿0¿1373.RET_OBJ-o209¿¿¿¿¿PDG_RETURN
1445¿PDG_OBJECT¿¿0¿1375.req.url-o210¿¿¿¿¿PDG_OBJECT
1446¿PDG_CALL¿¿1375¿1375.CALL->path.join-o211¿¿¿¿¿PDG_CALL
1447¿PDG_OBJECT¿¿0¿1375.requestPath-o212¿¿¿¿¿PDG_OBJECT
1448¿PDG_OBJECT¿¿0¿1375.targetPath-o213¿¿¿¿¿PDG_OBJECT
1449¿PDG_CALL¿¿1375¿1375.CALL->utils.allowPath-o214¿¿¿¿¿PDG_CALL
1450¿PDG_OBJECT¿¿0¿1375.v74-o215¿¿¿¿¿PDG_OBJECT
1451¿PDG_OBJECT¿¿0¿1375.req-o216¿¿¿¿¿PDG_OBJECT
1452¿PDG_OBJECT¿¿0¿1375.req.url-o217¿¿¿¿¿PDG_OBJECT
1453¿PDG_CALL¿¿1375¿1375.CALL->fs.existsSync-o218¿¿¿¿¿PDG_CALL
1454¿PDG_OBJECT¿¿0¿1375.v76-o219¿¿¿¿¿PDG_OBJECT
1455¿PDG_CALL¿¿1375¿1375.CALL->fs.lstatSync-o220¿¿¿¿¿PDG_CALL
1456¿PDG_OBJECT¿¿0¿1375.targetType-o221¿¿¿¿¿PDG_OBJECT
1457¿PDG_CALL¿¿1375¿1375.CALL->targetType.isFile-o222¿¿¿¿¿PDG_CALL
1458¿PDG_OBJECT¿¿0¿1375.v77-o223¿¿¿¿¿PDG_OBJECT
1459¿PDG_CALL¿¿1375¿1375.CALL->fs.readFileSync-o224¿¿¿¿¿PDG_CALL
1460¿PDG_OBJECT¿¿0¿1375.v78-o225¿¿¿¿¿PDG_OBJECT
1461¿TAINT_SINK¿¿0¿readFileSync¿¿¿¿¿TAINT_SINK
1462¿PDG_CALL¿¿1375¿1375.CALL->res.end-o226¿¿¿¿¿PDG_CALL
