Id:ID¿Type¿SubType¿FunctionContext¿IdentifierName¿Raw¿InternalStructure¿Location¿Code¿Label:LABEL
4334¿Program¿¿-1¿¿¿¿{"start":{"line":1,"column":0},"end":{"line":381,"column":30},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/thi.ng-egf_0.3.0/index.js"}¿¿Program
4452¿VariableDeclarator¿¿7600¿isToEGF¿¿¿{"start":{"line":22,"column":6},"end":{"line":22,"column":60},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/thi.ng-egf_0.3.0/index.js"}¿¿VariableDeclarator
4453¿ArrowFunctionExpression¿¿7600¿¿¿¿{"start":{"line":22,"column":16},"end":{"line":22,"column":60},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/thi.ng-egf_0.3.0/index.js"}¿¿ArrowFunctionExpression
4454¿Identifier¿¿0¿x¿¿¿{"start":{"line":22,"column":17},"end":{"line":22,"column":18},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/thi.ng-egf_0.3.0/index.js"}¿¿Identifier
4455¿VariableDeclarator¿¿7608¿v424¿¿¿{"start":{"line":22,"column":23},"end":{"line":22,"column":60},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/thi.ng-egf_0.3.0/index.js"}¿¿VariableDeclarator
4456¿CallExpression¿¿7608¿¿¿¿{"start":{"line":22,"column":23},"end":{"line":22,"column":60},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/thi.ng-egf_0.3.0/index.js"}¿¿CallExpression
4457¿MemberExpression¿¿7608¿¿¿¿{"start":{"line":22,"column":23},"end":{"line":22,"column":48},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/thi.ng-egf_0.3.0/index.js"}¿¿MemberExpression
4458¿Identifier¿¿7608¿checks¿¿¿{"start":{"line":22,"column":23},"end":{"line":22,"column":29},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/thi.ng-egf_0.3.0/index.js"}¿¿Identifier
4459¿Identifier¿¿7608¿implementsFunction¿¿¿{"start":{"line":22,"column":30},"end":{"line":22,"column":48},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/thi.ng-egf_0.3.0/index.js"}¿¿Identifier
4460¿Identifier¿¿7608¿x¿¿¿{"start":{"line":22,"column":49},"end":{"line":22,"column":50},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/thi.ng-egf_0.3.0/index.js"}¿¿Identifier
4461¿Literal¿string¿7608¿¿'toEGF'¿¿{"start":{"line":22,"column":52},"end":{"line":22,"column":59},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/thi.ng-egf_0.3.0/index.js"}¿¿Literal
4462¿ReturnStatement¿¿7608¿¿¿¿¿¿ReturnStatement
4463¿Identifier¿¿7608¿v424¿¿¿¿¿Identifier
4464¿BlockStatement¿¿7608¿¿¿¿¿¿BlockStatement
4465¿VariableDeclarator¿¿7600¿RE_QFN¿¿¿{"start":{"line":23,"column":6},"end":{"line":23,"column":51},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/thi.ng-egf_0.3.0/index.js"}¿¿VariableDeclarator
4466¿Literal¿object¿7600¿¿/^([a-z0-9-_$]*):([a-z0-9-_$.+]+)$/i¿¿{"start":{"line":23,"column":15},"end":{"line":23,"column":51},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/thi.ng-egf_0.3.0/index.js"}¿¿Literal
4467¿VariableDeclarator¿¿7600¿qualifiedID¿¿¿{"start":{"line":24,"column":6},"end":{"line":38,"column":1},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/thi.ng-egf_0.3.0/index.js"}¿¿VariableDeclarator
4468¿ArrowFunctionExpression¿¿7600¿¿¿¿{"start":{"line":24,"column":20},"end":{"line":38,"column":1},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/thi.ng-egf_0.3.0/index.js"}¿¿ArrowFunctionExpression
4469¿Identifier¿¿0¿prefixes¿¿¿{"start":{"line":24,"column":21},"end":{"line":24,"column":29},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/thi.ng-egf_0.3.0/index.js"}¿¿Identifier
4470¿Identifier¿¿0¿id¿¿¿{"start":{"line":24,"column":31},"end":{"line":24,"column":33},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/thi.ng-egf_0.3.0/index.js"}¿¿Identifier
4471¿VariableDeclarator¿¿7610¿v425¿¿¿{"start":{"line":25,"column":8},"end":{"line":25,"column":13},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/thi.ng-egf_0.3.0/index.js"}¿¿VariableDeclarator
4472¿MemberExpression¿computed¿7610¿¿¿¿{"start":{"line":25,"column":8},"end":{"line":25,"column":13},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/thi.ng-egf_0.3.0/index.js"}¿¿MemberExpression
4473¿Identifier¿¿7610¿id¿¿¿{"start":{"line":25,"column":8},"end":{"line":25,"column":10},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/thi.ng-egf_0.3.0/index.js"}¿¿Identifier
4474¿Literal¿number¿7610¿¿0¿¿{"start":{"line":25,"column":11},"end":{"line":25,"column":12},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/thi.ng-egf_0.3.0/index.js"}¿¿Literal
4475¿VariableDeclarator¿¿7610¿v426¿¿¿{"start":{"line":25,"column":8},"end":{"line":25,"column":21},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/thi.ng-egf_0.3.0/index.js"}¿¿VariableDeclarator
4476¿BinaryExpression¿===¿7610¿¿¿¿{"start":{"line":25,"column":8},"end":{"line":25,"column":21},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/thi.ng-egf_0.3.0/index.js"}¿¿BinaryExpression
4477¿Identifier¿¿7610¿v425¿¿¿¿¿Identifier
4478¿Literal¿string¿7610¿¿'<'¿¿{"start":{"line":25,"column":18},"end":{"line":25,"column":21},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/thi.ng-egf_0.3.0/index.js"}¿¿Literal
4479¿VariableDeclarator¿¿7610¿v427¿¿¿{"start":{"line":25,"column":28},"end":{"line":25,"column":37},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/thi.ng-egf_0.3.0/index.js"}¿¿VariableDeclarator
4480¿MemberExpression¿¿7610¿¿¿¿{"start":{"line":25,"column":28},"end":{"line":25,"column":37},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/thi.ng-egf_0.3.0/index.js"}¿¿MemberExpression
4481¿Identifier¿¿7610¿id¿¿¿{"start":{"line":25,"column":28},"end":{"line":25,"column":30},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/thi.ng-egf_0.3.0/index.js"}¿¿Identifier
4482¿Identifier¿¿7610¿length¿¿¿{"start":{"line":25,"column":31},"end":{"line":25,"column":37},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/thi.ng-egf_0.3.0/index.js"}¿¿Identifier
4483¿VariableDeclarator¿¿7610¿v428¿¿¿{"start":{"line":25,"column":28},"end":{"line":25,"column":41},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/thi.ng-egf_0.3.0/index.js"}¿¿VariableDeclarator
4484¿BinaryExpression¿-¿7610¿¿¿¿{"start":{"line":25,"column":28},"end":{"line":25,"column":41},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/thi.ng-egf_0.3.0/index.js"}¿¿BinaryExpression
4485¿Identifier¿¿7610¿v427¿¿¿¿¿Identifier
4486¿Literal¿number¿7610¿¿1¿¿{"start":{"line":25,"column":40},"end":{"line":25,"column":41},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/thi.ng-egf_0.3.0/index.js"}¿¿Literal
4487¿VariableDeclarator¿¿7610¿v429¿¿¿{"start":{"line":25,"column":25},"end":{"line":25,"column":42},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/thi.ng-egf_0.3.0/index.js"}¿¿VariableDeclarator
4488¿MemberExpression¿computed¿7610¿¿¿¿{"start":{"line":25,"column":25},"end":{"line":25,"column":42},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/thi.ng-egf_0.3.0/index.js"}¿¿MemberExpression
4489¿Identifier¿¿7610¿id¿¿¿{"start":{"line":25,"column":25},"end":{"line":25,"column":27},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/thi.ng-egf_0.3.0/index.js"}¿¿Identifier
4490¿Identifier¿¿7610¿v428¿¿¿¿¿Identifier
4491¿VariableDeclarator¿¿7610¿v430¿¿¿{"start":{"line":25,"column":25},"end":{"line":25,"column":50},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/thi.ng-egf_0.3.0/index.js"}¿¿VariableDeclarator
4492¿BinaryExpression¿===¿7610¿¿¿¿{"start":{"line":25,"column":25},"end":{"line":25,"column":50},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/thi.ng-egf_0.3.0/index.js"}¿¿BinaryExpression
4493¿Identifier¿¿7610¿v429¿¿¿¿¿Identifier
4494¿Literal¿string¿7610¿¿'>'¿¿{"start":{"line":25,"column":47},"end":{"line":25,"column":50},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/thi.ng-egf_0.3.0/index.js"}¿¿Literal
4495¿VariableDeclarator¿¿7610¿v431¿¿¿{"start":{"line":25,"column":8},"end":{"line":25,"column":50},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/thi.ng-egf_0.3.0/index.js"}¿¿VariableDeclarator
4496¿LogicalExpression¿&&¿7610¿¿¿¿{"start":{"line":25,"column":8},"end":{"line":25,"column":50},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/thi.ng-egf_0.3.0/index.js"}¿¿LogicalExpression
4497¿Identifier¿¿7610¿v426¿¿¿¿¿Identifier
4498¿Identifier¿¿7610¿v430¿¿¿¿¿Identifier
4499¿IfStatement¿¿7610¿¿¿¿{"start":{"line":25,"column":4},"end":{"line":27,"column":5},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/thi.ng-egf_0.3.0/index.js"}¿¿IfStatement
4500¿Identifier¿¿7610¿v431¿¿¿¿¿Identifier
4501¿VariableDeclarator¿¿7610¿v432¿¿¿{"start":{"line":26,"column":31},"end":{"line":26,"column":40},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/thi.ng-egf_0.3.0/index.js"}¿¿VariableDeclarator
4502¿MemberExpression¿¿7610¿¿¿¿{"start":{"line":26,"column":31},"end":{"line":26,"column":40},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/thi.ng-egf_0.3.0/index.js"}¿¿MemberExpression
4503¿Identifier¿¿7610¿id¿¿¿{"start":{"line":26,"column":31},"end":{"line":26,"column":33},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/thi.ng-egf_0.3.0/index.js"}¿¿Identifier
4504¿Identifier¿¿7610¿length¿¿¿{"start":{"line":26,"column":34},"end":{"line":26,"column":40},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/thi.ng-egf_0.3.0/index.js"}¿¿Identifier
4505¿VariableDeclarator¿¿7610¿v433¿¿¿{"start":{"line":26,"column":31},"end":{"line":26,"column":44},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/thi.ng-egf_0.3.0/index.js"}¿¿VariableDeclarator
4506¿BinaryExpression¿-¿7610¿¿¿¿{"start":{"line":26,"column":31},"end":{"line":26,"column":44},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/thi.ng-egf_0.3.0/index.js"}¿¿BinaryExpression
4507¿Identifier¿¿7610¿v432¿¿¿¿¿Identifier
4508¿Literal¿number¿7610¿¿1¿¿{"start":{"line":26,"column":43},"end":{"line":26,"column":44},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/thi.ng-egf_0.3.0/index.js"}¿¿Literal
4509¿VariableDeclarator¿¿7610¿v434¿¿¿{"start":{"line":26,"column":15},"end":{"line":26,"column":45},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/thi.ng-egf_0.3.0/index.js"}¿¿VariableDeclarator
4510¿CallExpression¿¿7610¿¿¿¿{"start":{"line":26,"column":15},"end":{"line":26,"column":45},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/thi.ng-egf_0.3.0/index.js"}¿¿CallExpression
4511¿MemberExpression¿¿7610¿¿¿¿{"start":{"line":26,"column":15},"end":{"line":26,"column":27},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/thi.ng-egf_0.3.0/index.js"}¿¿MemberExpression
4512¿Identifier¿¿7610¿id¿¿¿{"start":{"line":26,"column":15},"end":{"line":26,"column":17},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/thi.ng-egf_0.3.0/index.js"}¿¿Identifier
4513¿Identifier¿¿7610¿substring¿¿¿{"start":{"line":26,"column":18},"end":{"line":26,"column":27},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/thi.ng-egf_0.3.0/index.js"}¿¿Identifier
4514¿Literal¿number¿7610¿¿1¿¿{"start":{"line":26,"column":28},"end":{"line":26,"column":29},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/thi.ng-egf_0.3.0/index.js"}¿¿Literal
4515¿Identifier¿¿7610¿v433¿¿¿¿¿Identifier
4516¿ReturnStatement¿¿7610¿¿¿¿{"start":{"line":26,"column":8},"end":{"line":26,"column":46},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/thi.ng-egf_0.3.0/index.js"}¿¿ReturnStatement
4517¿Identifier¿¿7610¿v434¿¿¿¿¿Identifier
4518¿BlockStatement¿¿7610¿¿¿¿{"start":{"line":25,"column":52},"end":{"line":27,"column":5},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/thi.ng-egf_0.3.0/index.js"}¿¿BlockStatement
4519¿VariableDeclarator¿¿7610¿v435¿¿¿{"start":{"line":28,"column":8},"end":{"line":28,"column":23},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/thi.ng-egf_0.3.0/index.js"}¿¿VariableDeclarator
4520¿CallExpression¿¿7610¿¿¿¿{"start":{"line":28,"column":8},"end":{"line":28,"column":23},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/thi.ng-egf_0.3.0/index.js"}¿¿CallExpression
4521¿MemberExpression¿¿7610¿¿¿¿{"start":{"line":28,"column":8},"end":{"line":28,"column":18},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/thi.ng-egf_0.3.0/index.js"}¿¿MemberExpression
4522¿Identifier¿¿7610¿id¿¿¿{"start":{"line":28,"column":8},"end":{"line":28,"column":10},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/thi.ng-egf_0.3.0/index.js"}¿¿Identifier
4523¿Identifier¿¿7610¿indexOf¿¿¿{"start":{"line":28,"column":11},"end":{"line":28,"column":18},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/thi.ng-egf_0.3.0/index.js"}¿¿Identifier
4524¿Literal¿string¿7610¿¿':'¿¿{"start":{"line":28,"column":19},"end":{"line":28,"column":22},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/thi.ng-egf_0.3.0/index.js"}¿¿Literal
4525¿VariableDeclarator¿¿7610¿v436¿¿¿{"start":{"line":28,"column":28},"end":{"line":28,"column":30},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/thi.ng-egf_0.3.0/index.js"}¿¿VariableDeclarator
4526¿UnaryExpression¿-¿7610¿¿¿¿{"start":{"line":28,"column":28},"end":{"line":28,"column":30},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/thi.ng-egf_0.3.0/index.js"}¿¿UnaryExpression
4527¿Literal¿number¿7610¿¿1¿¿{"start":{"line":28,"column":29},"end":{"line":28,"column":30},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/thi.ng-egf_0.3.0/index.js"}¿¿Literal
4528¿VariableDeclarator¿¿7610¿v437¿¿¿{"start":{"line":28,"column":8},"end":{"line":28,"column":30},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/thi.ng-egf_0.3.0/index.js"}¿¿VariableDeclarator
4529¿BinaryExpression¿!==¿7610¿¿¿¿{"start":{"line":28,"column":8},"end":{"line":28,"column":30},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/thi.ng-egf_0.3.0/index.js"}¿¿BinaryExpression
4530¿Identifier¿¿7610¿v435¿¿¿¿¿Identifier
4531¿Identifier¿¿7610¿v436¿¿¿¿¿Identifier
4532¿IfStatement¿¿7610¿¿¿¿{"start":{"line":28,"column":4},"end":{"line":36,"column":5},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/thi.ng-egf_0.3.0/index.js"}¿¿IfStatement
4533¿Identifier¿¿7610¿v437¿¿¿¿¿Identifier
4534¿VariableDeclarator¿¿7610¿match¿¿¿{"start":{"line":29,"column":14},"end":{"line":29,"column":37},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/thi.ng-egf_0.3.0/index.js"}¿¿VariableDeclarator
4535¿CallExpression¿¿7610¿¿¿¿{"start":{"line":29,"column":22},"end":{"line":29,"column":37},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/thi.ng-egf_0.3.0/index.js"}¿¿CallExpression
4536¿MemberExpression¿¿7610¿¿¿¿{"start":{"line":29,"column":22},"end":{"line":29,"column":33},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/thi.ng-egf_0.3.0/index.js"}¿¿MemberExpression
4537¿Identifier¿¿7610¿RE_QFN¿¿¿{"start":{"line":29,"column":22},"end":{"line":29,"column":28},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/thi.ng-egf_0.3.0/index.js"}¿¿Identifier
4538¿Identifier¿¿7610¿exec¿¿¿{"start":{"line":29,"column":29},"end":{"line":29,"column":33},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/thi.ng-egf_0.3.0/index.js"}¿¿Identifier
4539¿Identifier¿¿7610¿id¿¿¿{"start":{"line":29,"column":34},"end":{"line":29,"column":36},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/thi.ng-egf_0.3.0/index.js"}¿¿Identifier
4540¿IfStatement¿¿7610¿¿¿¿{"start":{"line":30,"column":8},"end":{"line":35,"column":9},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/thi.ng-egf_0.3.0/index.js"}¿¿IfStatement
4541¿Identifier¿¿7610¿match¿¿¿{"start":{"line":30,"column":12},"end":{"line":30,"column":17},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/thi.ng-egf_0.3.0/index.js"}¿¿Identifier
4542¿VariableDeclarator¿¿7610¿v438¿¿¿{"start":{"line":31,"column":36},"end":{"line":31,"column":44},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/thi.ng-egf_0.3.0/index.js"}¿¿VariableDeclarator
4543¿MemberExpression¿computed¿7610¿¿¿¿{"start":{"line":31,"column":36},"end":{"line":31,"column":44},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/thi.ng-egf_0.3.0/index.js"}¿¿MemberExpression
4544¿Identifier¿¿7610¿match¿¿¿{"start":{"line":31,"column":36},"end":{"line":31,"column":41},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/thi.ng-egf_0.3.0/index.js"}¿¿Identifier
4545¿Literal¿number¿7610¿¿1¿¿{"start":{"line":31,"column":42},"end":{"line":31,"column":43},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/thi.ng-egf_0.3.0/index.js"}¿¿Literal
4546¿VariableDeclarator¿¿7610¿prefix¿¿¿{"start":{"line":31,"column":18},"end":{"line":31,"column":45},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/thi.ng-egf_0.3.0/index.js"}¿¿VariableDeclarator
4547¿MemberExpression¿computed¿7610¿¿¿¿{"start":{"line":31,"column":27},"end":{"line":31,"column":45},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/thi.ng-egf_0.3.0/index.js"}¿¿MemberExpression
