Id:ID¿Type¿SubType¿FunctionContext¿IdentifierName¿Raw¿InternalStructure¿Location¿Code¿Label:LABEL
4968¿Program¿¿-1¿¿¿¿{"start":{"line":8,"column":0},"end":{"line":997,"column":1},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/send/index.js"}¿¿Program
5091¿Identifier¿¿8762¿options¿¿¿{"start":{"line":81,"column":35},"end":{"line":81,"column":42},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/send/index.js"}¿¿Identifier
5092¿ReturnStatement¿¿8762¿¿¿¿{"start":{"line":81,"column":2},"end":{"line":81,"column":43},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/send/index.js"}¿¿ReturnStatement
5093¿Identifier¿¿8762¿v504¿¿¿¿¿Identifier
5094¿BlockStatement¿¿8762¿¿¿¿{"start":{"line":80,"column":35},"end":{"line":82,"column":1},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/send/index.js"}¿¿BlockStatement
5095¿VariableDeclarator¿¿8760¿SendStream¿¿¿{"start":{"line":93,"column":0},"end":{"line":149,"column":1},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/send/index.js"}¿¿VariableDeclarator
5096¿FunctionExpression¿¿8760¿anon¿¿¿{"start":{"line":93,"column":0},"end":{"line":149,"column":1},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/send/index.js"}¿¿FunctionExpression
5097¿Identifier¿¿0¿req¿¿¿{"start":{"line":93,"column":21},"end":{"line":93,"column":24},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/send/index.js"}¿¿Identifier
5098¿Identifier¿¿0¿path¿¿¿{"start":{"line":93,"column":26},"end":{"line":93,"column":30},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/send/index.js"}¿¿Identifier
5099¿Identifier¿¿0¿options¿¿¿{"start":{"line":93,"column":32},"end":{"line":93,"column":39},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/send/index.js"}¿¿Identifier
5100¿VariableDeclarator¿¿8764¿v505¿¿¿{"start":{"line":94,"column":2},"end":{"line":94,"column":19},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/send/index.js"}¿¿VariableDeclarator
5101¿CallExpression¿¿8764¿¿¿¿{"start":{"line":94,"column":2},"end":{"line":94,"column":19},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/send/index.js"}¿¿CallExpression
5102¿MemberExpression¿¿8764¿¿¿¿{"start":{"line":94,"column":2},"end":{"line":94,"column":13},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/send/index.js"}¿¿MemberExpression
5103¿Identifier¿¿8764¿Stream¿¿¿{"start":{"line":94,"column":2},"end":{"line":94,"column":8},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/send/index.js"}¿¿Identifier
5104¿Identifier¿¿8764¿call¿¿¿{"start":{"line":94,"column":9},"end":{"line":94,"column":13},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/send/index.js"}¿¿Identifier
5105¿ThisExpression¿¿8764¿¿¿¿{"start":{"line":94,"column":14},"end":{"line":94,"column":18},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/send/index.js"}¿¿ThisExpression
5106¿ExpressionStatement¿¿8764¿¿¿¿{"start":{"line":94,"column":2},"end":{"line":94,"column":19},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/send/index.js"}¿¿ExpressionStatement
5107¿Identifier¿¿8764¿v505¿¿¿¿¿Identifier
5108¿VariableDeclarator¿¿8764¿v506¿¿¿{"start":{"line":96,"column":24},"end":{"line":96,"column":26},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/send/index.js"}¿¿VariableDeclarator
5109¿ObjectExpression¿¿8764¿¿¿¿{"start":{"line":96,"column":24},"end":{"line":96,"column":26},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/send/index.js"}¿¿ObjectExpression
5110¿VariableDeclarator¿¿8764¿opts¿¿¿{"start":{"line":96,"column":6},"end":{"line":96,"column":26},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/send/index.js"}¿¿VariableDeclarator
5111¿LogicalExpression¿||¿8764¿¿¿¿{"start":{"line":96,"column":13},"end":{"line":96,"column":26},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/send/index.js"}¿¿LogicalExpression
5112¿Identifier¿¿8764¿options¿¿¿{"start":{"line":96,"column":13},"end":{"line":96,"column":20},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/send/index.js"}¿¿Identifier
5113¿Identifier¿¿8764¿v506¿¿¿¿¿Identifier
5114¿ExpressionStatement¿¿8764¿¿¿¿{"start":{"line":98,"column":2},"end":{"line":98,"column":21},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/send/index.js"}¿¿ExpressionStatement
5115¿AssignmentExpression¿=¿8764¿¿¿¿{"start":{"line":98,"column":2},"end":{"line":98,"column":21},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/send/index.js"}¿¿AssignmentExpression
5116¿MemberExpression¿¿8764¿¿¿¿{"start":{"line":98,"column":2},"end":{"line":98,"column":14},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/send/index.js"}¿¿MemberExpression
5117¿ThisExpression¿¿8764¿¿¿¿{"start":{"line":98,"column":2},"end":{"line":98,"column":6},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/send/index.js"}¿¿ThisExpression
5118¿Identifier¿¿8764¿options¿¿¿{"start":{"line":98,"column":7},"end":{"line":98,"column":14},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/send/index.js"}¿¿Identifier
5119¿Identifier¿¿8764¿opts¿¿¿{"start":{"line":98,"column":17},"end":{"line":98,"column":21},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/send/index.js"}¿¿Identifier
5120¿ExpressionStatement¿¿8764¿¿¿¿{"start":{"line":99,"column":2},"end":{"line":99,"column":18},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/send/index.js"}¿¿ExpressionStatement
5121¿AssignmentExpression¿=¿8764¿¿¿¿{"start":{"line":99,"column":2},"end":{"line":99,"column":18},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/send/index.js"}¿¿AssignmentExpression
5122¿MemberExpression¿¿8764¿¿¿¿{"start":{"line":99,"column":2},"end":{"line":99,"column":11},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/send/index.js"}¿¿MemberExpression
5123¿ThisExpression¿¿8764¿¿¿¿{"start":{"line":99,"column":2},"end":{"line":99,"column":6},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/send/index.js"}¿¿ThisExpression
5124¿Identifier¿¿8764¿path¿¿¿{"start":{"line":99,"column":7},"end":{"line":99,"column":11},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/send/index.js"}¿¿Identifier
5125¿Identifier¿¿8764¿path¿¿¿{"start":{"line":99,"column":14},"end":{"line":99,"column":18},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/send/index.js"}¿¿Identifier
5126¿ExpressionStatement¿¿8764¿¿¿¿{"start":{"line":100,"column":2},"end":{"line":100,"column":16},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/send/index.js"}¿¿ExpressionStatement
5127¿AssignmentExpression¿=¿8764¿¿¿¿{"start":{"line":100,"column":2},"end":{"line":100,"column":16},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/send/index.js"}¿¿AssignmentExpression
5128¿MemberExpression¿¿8764¿¿¿¿{"start":{"line":100,"column":2},"end":{"line":100,"column":10},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/send/index.js"}¿¿MemberExpression
5129¿ThisExpression¿¿8764¿¿¿¿{"start":{"line":100,"column":2},"end":{"line":100,"column":6},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/send/index.js"}¿¿ThisExpression
5130¿Identifier¿¿8764¿req¿¿¿{"start":{"line":100,"column":7},"end":{"line":100,"column":10},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/send/index.js"}¿¿Identifier
5131¿Identifier¿¿8764¿req¿¿¿{"start":{"line":100,"column":13},"end":{"line":100,"column":16},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/send/index.js"}¿¿Identifier
5132¿VariableDeclarator¿¿8764¿v507¿¿¿{"start":{"line":102,"column":23},"end":{"line":102,"column":40},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/send/index.js"}¿¿VariableDeclarator
5133¿MemberExpression¿¿8764¿¿¿¿{"start":{"line":102,"column":23},"end":{"line":102,"column":40},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/send/index.js"}¿¿MemberExpression
5134¿Identifier¿¿8764¿opts¿¿¿{"start":{"line":102,"column":23},"end":{"line":102,"column":27},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/send/index.js"}¿¿Identifier
5135¿Identifier¿¿8764¿acceptRanges¿¿¿{"start":{"line":102,"column":28},"end":{"line":102,"column":40},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/send/index.js"}¿¿Identifier
5136¿VariableDeclarator¿¿8764¿v508¿¿¿{"start":{"line":102,"column":23},"end":{"line":102,"column":54},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/send/index.js"}¿¿VariableDeclarator
5137¿BinaryExpression¿!==¿8764¿¿¿¿{"start":{"line":102,"column":23},"end":{"line":102,"column":54},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/send/index.js"}¿¿BinaryExpression
5138¿Identifier¿¿8764¿v507¿¿¿¿¿Identifier
5139¿Identifier¿¿8764¿undefined¿¿¿{"start":{"line":102,"column":45},"end":{"line":102,"column":54},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/send/index.js"}¿¿Identifier
5140¿VariableDeclarator¿¿8764¿v509¿¿¿{"start":{"line":103,"column":14},"end":{"line":103,"column":31},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/send/index.js"}¿¿VariableDeclarator
5141¿MemberExpression¿¿8764¿¿¿¿{"start":{"line":103,"column":14},"end":{"line":103,"column":31},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/send/index.js"}¿¿MemberExpression
5142¿Identifier¿¿8764¿opts¿¿¿{"start":{"line":103,"column":14},"end":{"line":103,"column":18},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/send/index.js"}¿¿Identifier
5143¿Identifier¿¿8764¿acceptRanges¿¿¿{"start":{"line":103,"column":19},"end":{"line":103,"column":31},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/send/index.js"}¿¿Identifier
5144¿VariableDeclarator¿¿8764¿v510¿¿¿{"start":{"line":103,"column":6},"end":{"line":103,"column":32},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/send/index.js"}¿¿VariableDeclarator
5145¿CallExpression¿¿8764¿¿¿¿{"start":{"line":103,"column":6},"end":{"line":103,"column":32},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/send/index.js"}¿¿CallExpression
5146¿Identifier¿¿8764¿Boolean¿¿¿{"start":{"line":103,"column":6},"end":{"line":103,"column":13},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/send/index.js"}¿¿Identifier
5147¿Identifier¿¿8764¿v509¿¿¿¿¿Identifier
5148¿VariableDeclarator¿¿8764¿v511¿¿¿{"start":{"line":102,"column":23},"end":{"line":104,"column":10},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/send/index.js"}¿¿VariableDeclarator
5149¿IfStatement¿¿8764¿¿¿¿{"start":{"line":102,"column":23},"end":{"line":104,"column":10},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/send/index.js"}¿¿IfStatement
5150¿Identifier¿¿8764¿v508¿¿¿¿¿Identifier
5151¿ExpressionStatement¿¿8764¿¿¿¿{"start":{"line":102,"column":23},"end":{"line":104,"column":10},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/send/index.js"}¿¿ExpressionStatement
5152¿AssignmentExpression¿=¿8764¿¿¿¿{"start":{"line":102,"column":23},"end":{"line":104,"column":10},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/send/index.js"}¿¿AssignmentExpression
5153¿Identifier¿¿8764¿v511¿¿¿¿¿Identifier
5154¿Identifier¿¿8764¿v510¿¿¿¿¿Identifier
5155¿BlockStatement¿¿8764¿¿¿¿¿¿BlockStatement
5156¿ExpressionStatement¿¿8764¿¿¿¿{"start":{"line":102,"column":23},"end":{"line":104,"column":10},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/send/index.js"}¿¿ExpressionStatement
5157¿AssignmentExpression¿=¿8764¿¿¿¿{"start":{"line":102,"column":23},"end":{"line":104,"column":10},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/send/index.js"}¿¿AssignmentExpression
5158¿Identifier¿¿8764¿v511¿¿¿¿¿Identifier
5159¿Literal¿boolean¿8764¿¿true¿¿{"start":{"line":104,"column":6},"end":{"line":104,"column":10},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/send/index.js"}¿¿Literal
5160¿BlockStatement¿¿8764¿¿¿¿¿¿BlockStatement
5161¿ExpressionStatement¿¿8764¿¿¿¿{"start":{"line":102,"column":2},"end":{"line":104,"column":10},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/send/index.js"}¿¿ExpressionStatement
5162¿AssignmentExpression¿=¿8764¿¿¿¿{"start":{"line":102,"column":2},"end":{"line":104,"column":10},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/send/index.js"}¿¿AssignmentExpression
5163¿MemberExpression¿¿8764¿¿¿¿{"start":{"line":102,"column":2},"end":{"line":102,"column":20},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/send/index.js"}¿¿MemberExpression
5164¿ThisExpression¿¿8764¿¿¿¿{"start":{"line":102,"column":2},"end":{"line":102,"column":6},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/send/index.js"}¿¿ThisExpression
5165¿Identifier¿¿8764¿_acceptRanges¿¿¿{"start":{"line":102,"column":7},"end":{"line":102,"column":20},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/send/index.js"}¿¿Identifier
5166¿Identifier¿¿8764¿v511¿¿¿¿¿Identifier
5167¿VariableDeclarator¿¿8764¿v512¿¿¿{"start":{"line":106,"column":23},"end":{"line":106,"column":40},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/send/index.js"}¿¿VariableDeclarator
5168¿MemberExpression¿¿8764¿¿¿¿{"start":{"line":106,"column":23},"end":{"line":106,"column":40},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/send/index.js"}¿¿MemberExpression
5169¿Identifier¿¿8764¿opts¿¿¿{"start":{"line":106,"column":23},"end":{"line":106,"column":27},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/send/index.js"}¿¿Identifier
5170¿Identifier¿¿8764¿cacheControl¿¿¿{"start":{"line":106,"column":28},"end":{"line":106,"column":40},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/send/index.js"}¿¿Identifier
5171¿VariableDeclarator¿¿8764¿v513¿¿¿{"start":{"line":106,"column":23},"end":{"line":106,"column":54},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/send/index.js"}¿¿VariableDeclarator
5172¿BinaryExpression¿!==¿8764¿¿¿¿{"start":{"line":106,"column":23},"end":{"line":106,"column":54},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/send/index.js"}¿¿BinaryExpression
5173¿Identifier¿¿8764¿v512¿¿¿¿¿Identifier
5174¿Identifier¿¿8764¿undefined¿¿¿{"start":{"line":106,"column":45},"end":{"line":106,"column":54},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/send/index.js"}¿¿Identifier
5175¿VariableDeclarator¿¿8764¿v514¿¿¿{"start":{"line":107,"column":14},"end":{"line":107,"column":31},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/send/index.js"}¿¿VariableDeclarator
5176¿MemberExpression¿¿8764¿¿¿¿{"start":{"line":107,"column":14},"end":{"line":107,"column":31},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/send/index.js"}¿¿MemberExpression
5177¿Identifier¿¿8764¿opts¿¿¿{"start":{"line":107,"column":14},"end":{"line":107,"column":18},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/send/index.js"}¿¿Identifier
5178¿Identifier¿¿8764¿cacheControl¿¿¿{"start":{"line":107,"column":19},"end":{"line":107,"column":31},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/send/index.js"}¿¿Identifier
5179¿VariableDeclarator¿¿8764¿v515¿¿¿{"start":{"line":107,"column":6},"end":{"line":107,"column":32},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/send/index.js"}¿¿VariableDeclarator
5180¿CallExpression¿¿8764¿¿¿¿{"start":{"line":107,"column":6},"end":{"line":107,"column":32},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/send/index.js"}¿¿CallExpression
5181¿Identifier¿¿8764¿Boolean¿¿¿{"start":{"line":107,"column":6},"end":{"line":107,"column":13},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/send/index.js"}¿¿Identifier
5182¿Identifier¿¿8764¿v514¿¿¿¿¿Identifier
5183¿VariableDeclarator¿¿8764¿v516¿¿¿{"start":{"line":106,"column":23},"end":{"line":108,"column":10},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/send/index.js"}¿¿VariableDeclarator
5184¿IfStatement¿¿8764¿¿¿¿{"start":{"line":106,"column":23},"end":{"line":108,"column":10},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/send/index.js"}¿¿IfStatement
5185¿Identifier¿¿8764¿v513¿¿¿¿¿Identifier
5186¿ExpressionStatement¿¿8764¿¿¿¿{"start":{"line":106,"column":23},"end":{"line":108,"column":10},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/send/index.js"}¿¿ExpressionStatement
